time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2
1.3666666666666667,8.370522669000358,0.39771929485089963,8.370522669000358,0.39771929485089963,0.9951659752854997,0.9952192992338879,0.4999866046164351,0.5000133953835648,0.88168536690861,-1.4903530364019764
1.45,8.40858208179614,0.3989511225162987,8.40858208179614,0.3989511225162987,0.9996908340250832,0.9983017211374945,0.500347627143054,0.49965237285694597,0.8811474094071886,-1.498066229617811
1.5333333333333332,8.444218514385433,0.3972273171334537,8.444218514385433,0.3972273171334537,1.0039276262297991,0.9939882155888794,0.5024874447744185,0.49751255522558147,0.8806436999480287,-1.487272476272393
1.6166666666666667,8.383413270220949,0.3982732126716102,8.383413270220949,0.3982732126716102,0.9966985304487769,0.9966053765816498,0.5000233666995781,0.49997663330042186,0.8815031624258016,-1.493821439732121
1.7,8.468349654018262,0.4017169078390008,8.468349654018262,0.4017169078390008,1.0067965616663388,1.005222589615155,0.5003911424128795,0.4996088575871205,0.8803026140870097,-1.5153844285727032
1.7833333333333332,8.406049601586076,0.40237734538604153,8.406049601586076,0.40237734538604153,0.9993897491062795,1.006875212963489,0.49813447774876973,0.5018655222512303,0.881183205196617,-1.519519814187432
1.8666666666666667,8.38339792263654,0.40040630431456403,8.38339792263654,0.40040630431456403,0.9966967057844864,1.0019430456301128,0.4986875223906877,0.5013124776093123,0.8815033793589478,-1.507177973646185
1.95,8.380454317333427,0.4017310669189418,8.380454317333427,0.4017310669189418,0.99634674247178,1.0052580201054506,0.49777396671903484,0.5022260332809652,0.8815449862687162,-1.5154730868504886
2.033333333333333,8.410788593580428,0.3977108387721726,8.410788593580428,0.3977108387721726,0.9999531647705598,0.995198139453978,0.5011916452918918,0.49880835470810825,0.8811162210761257,-1.490300087949119
2.1166666666666667,8.459300518560667,0.3986302393799863,8.459300518560667,0.3986302393799863,1.0057207158596608,0.9974987701763737,0.5020521829336726,0.4979478170663274,0.8804305206925822,-1.4960569926931973
2.2,8.382372765178065,0.39835604875453967,8.382372765178065,0.39835604875453967,0.996574825483539,0.9968126586257239,0.4999403444779099,0.5000596555220901,0.8815178696283559,-1.4943401248784487
2.283333333333333,8.407972732969945,0.4007385479746519,8.407972732969945,0.4007385479746519,0.9996183889409601,1.002774424210052,0.4992119340300354,0.5007880659699646,0.881156022355943,-1.5092583454522233
2.3666666666666667,8.40993977204069,0.39870678891263234,8.40993977204069,0.39870678891263234,0.9998522489318675,0.9976903212859702,0.5005411468266385,0.49945885317336147,0.8811282188943034,-1.4965363140726935
2.45,8.397354931746221,0.3980466291943121,8.397354931746221,0.3980466291943121,0.9983560454854759,0.9960383931528496,0.5005810416153709,0.49941895838462913,0.8813061015452242,-1.4924026681060187
2.533333333333333,8.433836913108557,0.39963288014310816,8.433836913108557,0.39963288014310816,1.0026933644317888,1.000007694059565,0.5006705120469269,0.4993294879530731,0.8807904405273862,-1.5023351127170117
2.6166666666666667,8.436771720423163,0.3981906830915518,8.436771720423163,0.3981906830915518,1.0030422817573854,0.9963988615045712,0.5016613192829412,0.4983386807170588,0.8807489579743424,-1.4933046737794697
2.7,8.386707346933786,0.39867932511300364,8.386707346933786,0.39867932511300364,0.9970901610785745,0.9976215981845904,0.49986678849624566,0.5001332115037543,0.8814566017159073,-1.4963643471661792
2.783333333333333,8.441898202556299,0.39855592346409185,8.441898202556299,0.39855592346409185,1.0036517658712867,0.9973128082813991,0.5015839754665751,0.49841602453342493,0.8806764968059523,-1.495591657294093
2.8666666666666667,8.34387046467445,0.39863788957992163,8.34387046467445,0.39863788957992163,0.9919973121135178,0.9975179133930021,0.4986125762676486,0.5013874237323515,0.8820620872044136,-1.496104895067773
2.95,8.350001548782798,0.4009355565653543,8.350001548782798,0.4009355565653543,0.9927262327003812,1.0032674019310737,0.49735941812443735,0.5026405818755626,0.8819754263117291,-1.510491931422039
3.033333333333333,8.401139768726608,0.4006065693997387,8.401139768726608,0.4006065693997387,0.9988060222830817,1.0024441721288997,0.49909103073269484,0.5009089692673052,0.8812526040975315,-1.5084319504318402
3.1166666666666667,8.392599296516915,0.40069338537150045,8.392599296516915,0.40069338537150045,0.9977906511178575,1.0026614131119187,0.49878258467644493,0.5012174153235551,0.8813733209124633,-1.5089755559890365
3.2,8.466988701058185,0.3993464977142236,8.466988701058185,0.3993464977142236,1.0066347588574356,0.9992910747658136,0.5018304974113518,0.4981695025886482,0.8803218507173246,-1.500541904892855
3.283333333333333,8.468540936449987,0.40051308405243624,8.468540936449987,0.40051308405243624,1.0068193031097648,1.0022102422616905,0.5011470863777719,0.49885291362222806,0.8802999103716479,-1.507846584015054
3.3666666666666667,8.43426109036746,0.4026917193825694,8.43426109036746,0.4026917193825694,1.0027437945891686,1.0076618760008937,0.49877684352872886,0.5012231564712711,0.8807844449188995,-1.5214882935822085
3.45,8.372979718193253,0.4001577596158086,8.372979718193253,0.4001577596158086,0.9954580922599183,1.0013211082885605,0.4985318817355891,0.501468118264411,0.8816506373122347,-1.505621689972648
3.533333333333333,8.328381391763017,0.400536183000924,8.328381391763017,0.400536183000924,0.9901558263473708,1.002268043126835,0.4969604317221264,0.5030395682778737,0.882281020244907,-1.5079912200366117
3.6166666666666667,8.431812283182346,0.39735231963219597,8.431812283182346,0.39735231963219597,1.0024526575016741,0.9943010113239905,0.5020412247902561,0.49795877520974385,0.8808190580171581,-1.4880551900012238
3.7,8.400578202334337,0.4014851109812687,8.400578202334337,0.4014851109812687,0.9987392580213323,1.0046425606618117,0.49852666561475545,0.5014733343852446,0.8812605416570227,-1.513933012923638
3.783333333333333,8.143846815392074,0.3901263390349796,8.143846815392074,0.3901263390349796,0.9682166310390308,0.9762193254733321,0.4979421553053731,0.5020578446946269,0.8848893568517547,-1.4428091007261088
3.8666666666666667,8.442983877757507,0.4007863228906965,8.442983877757507,0.4007863228906965,1.0037808410871576,1.0028939721401686,0.5002209797375098,0.4997790202624902,0.8806611511378063,-1.5095574921337542
3.95,8.438299231168388,0.40074427109879185,8.438299231168388,0.40074427109879185,1.003223886512625,1.0027887452743547,0.5001084592468101,0.49989154075318987,0.8807273671035556,-1.5092941812785563
4.033333333333333,8.477919062771827,0.4046189160971383,8.477919062771827,0.4046189160971383,1.007934262425506,1.012484330904617,0.49887397876506095,0.5011260212349391,0.8801673535865188,-1.533555598970723
4.116666666666666,8.473384525529092,0.3995645024388823,8.473384525529092,0.3995645024388823,1.0073951542531636,0.9998365914458274,0.5018828326184888,0.49811716738151124,0.8802314478051629,-1.5019069599330113
4.2,8.423653773678314,0.3986045721780185,8.423653773678314,0.3986045721780185,1.0014826976331554,0.9974345427298141,0.5010125869199583,0.4989874130800417,0.8809343759126722,-1.4958962753350402
4.283333333333333,8.417209320116108,0.3990919025499142,8.417209320116108,0.3990919025499142,1.000716520756511,0.9986539972483466,0.5005157932183132,0.4994842067816868,0.8810254661813255,-1.4989477357170071
4.366666666666666,8.487838487651299,0.40186746210622193,8.487838487651299,0.40186746210622193,1.0091135763733685,1.0055993239457752,0.5008721471994934,0.49912785280050664,0.8800271457211917,-1.5163271368631261
4.45,8.326945857384366,0.39909765333198255,8.326945857384366,0.39909765333198255,0.989985156602305,0.9986683875215222,0.49781680651592763,0.5021831934840724,0.8823013110594733,-1.4989837447258005
4.533333333333333,8.40820825880785,0.39594628667965015,8.40820825880785,0.39594628667965015,0.9996463904540617,0.9907826727675043,0.502226584672204,0.49777341532779595,0.8811526932743317,-1.4792511956313592
4.616666666666667,8.449680163773143,0.40063054934804,8.449680163773143,0.40063054934804,1.0045769581597772,1.00250417753385,0.5005163669243522,0.4994836330756478,0.8805665012988005,-1.508582102908318
4.7,8.39559024310876,0.3963524074551805,8.39559024310876,0.3963524074551805,0.9981462428054738,0.9917989152250879,0.5015948498768348,0.4984051501231652,0.8813310448488765,-1.4817941552503218
4.783333333333333,8.426663659364444,0.4006753190854937,8.426663659364444,0.4006753190854937,1.0018405409773266,1.002616205557917,0.49980651501162815,0.5001934849883718,0.8808918321511076,-1.5088624324096775
4.866666666666667,8.437232434265116,0.3996365455588964,8.437232434265116,0.3996365455588964,1.0030970557252707,1.0000168660876245,0.50076885033949,0.49923114966050997,0.8807424459330606,-1.5023580640282912
4.95,8.3521811558951,0.4024961756058656,8.3521811558951,0.4024961756058656,0.9929853647669707,1.0071725637071725,0.49645348031317094,0.5035465196868291,0.8819446182695109,-1.5202638796692596
5.033333333333333,8.413254664355604,0.39688269043206414,8.413254664355604,0.39688269043206414,1.0002463543150062,0.9931258507282991,0.5017860446655903,0.4982139553344097,0.8810813639626002,-1.4851145670048722
5.133333333333334,8.383075182868101,0.39834721020085784,8.383075182868101,0.39834721020085784,0.9966583354641226,0.9967905417726686,0.4999668398046081,0.5000331601953919,0.8815079411812852,-1.4942847815262805
5.2,8.441715373258717,0.39565655061269966,8.441715373258717,0.39565655061269966,1.0036300294154603,0.9900576616120327,0.5034038349798992,0.49659616502010084,0.8806790810389945,-1.477436988718527
5.283333333333333,8.40776382390051,0.3969870715668682,8.40776382390051,0.3969870715668682,0.9995935518780845,0.9933870452973779,0.5015570915716647,0.4984429084283353,0.881158975218133,-1.4857681583175584
5.366666666666666,8.410457075360501,0.3970203265674095,8.410457075360501,0.3970203265674095,0.9999137507858299,0.9934702598126484,0.5016162191878039,0.49838378081219614,0.8811209069790382,-1.4859763873188814
5.45,8.47331698362441,0.3978559759925506,8.47331698362441,0.3978559759925506,1.007387124240212,0.9955613186223699,0.5029520993563221,0.4970479006436779,0.8802324024881603,-1.4912088769421166
5.533333333333333,8.447759371241359,0.39699006749878984,8.447759371241359,0.39699006749878984,1.004348596389694,0.9933945420653402,0.5027416072951263,0.4972583927048737,0.880593651080556,-1.4857869175989276
5.616666666666667,8.409344037494748,0.3986241844019922,8.409344037494748,0.3986241844019922,0.9997814224406354,0.9974836187089086,0.5005752375584576,0.49942476244154244,0.8811366394096057,-1.496019078935861
5.7,8.380807095603526,0.39923882561309254,8.380807095603526,0.39923882561309254,0.9963886840499949,0.9990216451595008,0.49934024569509244,0.5006597543049076,0.8815399998618645,-1.499867706915892
5.783333333333333,8.405321375438984,0.39747392218318023,8.405321375438984,0.39747392218318023,0.999303170775086,0.9946052993159045,0.5011780559463112,0.49882194405368885,0.8811934984378885,-1.4888166146693216
5.866666666666667,8.413718889126827,0.3991549835540944,8.413718889126827,0.3991549835540944,1.0003015456949802,0.9988118458455556,0.5003725901331381,0.49962740986686194,0.8810748022954676,-1.4993427227652427
5.95,8.434037340763743,0.3974358065498045,8.434037340763743,0.3974358065498045,1.0027171931448613,0.9945099219620039,0.5020546664725254,0.4979453335274746,0.880787607547246,-1.4885779504039953
6.033333333333333,8.435752286282927,0.4008044357406466,8.435752286282927,0.4008044357406466,1.002921081898007,1.0029392962118642,0.49999545972539866,0.5000045402746014,0.8807633673464966,-1.5096709072771866
6.116666666666666,8.40837673736521,0.39400067037411723,8.40837673736521,0.39400067037411723,0.9996664207597522,0.9859141262291816,0.5034630412126634,0.4965369587873366,0.8811503118843652,-1.4670685544145847
6.2,8.440100842677918,0.39879370151233573,8.440100842677918,0.39879370151233573,1.0034380789287816,0.9979078040626201,0.501381638954356,0.49861836104564405,0.8807019019070377,-1.497080524673927
6.283333333333333,8.424689058354364,0.3973494356770617,8.424689058354364,0.3973494356770617,1.0016057819523885,0.9942937947573193,0.50183175227862,0.49816824772138,0.8809197424983162,-1.4880371318719892
6.366666666666666,8.369363243511524,0.4005101807932663,8.369363243511524,0.4005101807932663,0.9950281319460819,1.0022029773902246,0.4982038019008909,0.501796198099109,0.8817017550132401,-1.5078284050119652
6.45,8.413669998247894,0.3986800952829883,8.413669998247894,0.3986800952829883,1.000295733090303,0.9976235253931577,0.5006687476698066,0.4993312523301934,0.8810754933522428,-1.4963691696507424
6.533333333333333,8.467608539877668,0.4017905197668128,8.467608539877668,0.4017905197668128,1.0067084510900122,1.0054067899095855,0.5003234559218834,0.49967654407811657,0.8803130894959047,-1.5158453558908271
6.616666666666667,8.415953539008498,0.4013906955111466,8.415953539008498,0.4013906955111466,1.0005672217604846,1.0044063033335193,0.4990426104073233,0.5009573895926767,0.8810432162414907,-1.5133418224640698
6.716666666666667,8.477987823514217,0.4028798108773386,8.477987823514217,0.4028798108773386,1.0079424373452772,1.0081325403313388,0.4999528531954004,0.5000471468045996,0.8801663816756442,-1.5226660444009
6.783333333333333,8.427012498124922,0.4016098619601278,8.427012498124922,0.4016098619601278,1.0018820141898148,1.00495472701473,0.4992344387657885,0.5007655612342115,0.8808869014279513,-1.514714151739426
6.883333333333333,8.420894372272038,0.39654500851168617,8.420894372272038,0.39654500851168617,1.0011546342014834,0.9922808639033865,0.5022257480381314,0.49777425196186864,0.8809733791598822,-1.4830001430716138
6.95,8.396046751705672,0.400290123669758,8.396046751705672,0.400290123669758,0.9982005168145216,1.0016523249600189,0.49913698446370824,0.5008630155362918,0.8813245922473745,-1.5064504987026521
7.05,8.494805952627146,0.39917332751020984,8.494805952627146,0.39917332751020984,1.009941933735524,0.9988577482178739,0.5027589076245949,0.49724109237540515,0.8799286628552115,-1.4994575849994947
7.133333333333334,8.438805030345797,0.39887872469016594,8.438805030345797,0.39887872469016594,1.003284020646608,0.998120558908951,0.5012899595090373,0.4987100404909627,0.8807202177956259,-1.497612904500139
7.2,8.432964565111547,0.40269932989159773,8.432964565111547,0.40269932989159773,1.0025896515479507,1.007680919898336,0.49873368579764793,0.5012663142023521,0.880802770884435,-1.5215359474288102
7.283333333333333,8.477660587467486,0.39837554271657005,8.477660587467486,0.39837554271657005,1.0079035324653227,0.9968614386760818,0.5027539621721728,0.49724603782782717,0.8801710070514224,-1.4944621879720987
7.383333333333333,8.489100520700788,0.39987031423182984,8.489100520700788,0.39987031423182984,1.0092636186586834,1.0006018291454186,0.5021548182548062,0.49784518174519377,0.8800093072918481,-1.503821826365177
7.45,8.419610472460025,0.40183530249484,8.419610472460025,0.40183530249484,1.001001992191048,1.0055188504401709,0.4988744551880159,0.5011255448119841,0.880991526668848,-1.5161257667337629
7.55,8.449549084780596,0.39983772942032036,8.449549084780596,0.39983772942032036,1.0045613742639303,1.0005202916547915,0.5010077102289217,0.49899228977107835,0.8805683540580036,-1.5036177938092168
7.633333333333333,8.438828634683123,0.39868628514527016,8.438828634683123,0.39868628514527016,1.0032868269508621,0.9976390143837153,0.5014112998219313,0.49858870017806867,0.8807198841559453,-1.496407927997466
7.716666666666667,8.476170123509519,0.4013597970512821,8.476170123509519,0.4013597970512821,1.0077263321784338,1.0043289856273587,0.5008442478000008,0.4991557521999992,0.8801920742778425,-1.5131483491417046
7.8,8.47400686697539,0.4010162176786958,8.47400686697539,0.4010162176786958,1.0074691440214083,1.003469241514253,0.5009945363159621,0.49900546368403786,0.8802226512099218,-1.5109969978121538
7.883333333333333,8.394752935283842,0.39866141588096937,8.394752935283842,0.39866141588096937,0.9980466958248193,0.9975767836292351,0.5001177356852188,0.4998822643147812,0.8813428799244156,-1.496252206993566
7.966666666666667,8.46544700584543,0.39803396575798633,8.46544700584543,0.39803396575798633,1.006451467720112,0.9960067052352927,0.5026079851818838,0.49739201481811623,0.8803436420809764,-1.4923233749273535
8.05,8.435772617929036,0.40066805028240005,8.435772617929036,0.40066805028240005,1.0029234991141391,1.0025980167166544,0.5000811465733266,0.4999188534266734,0.8807630799652487,-1.5088169181837157
8.133333333333333,7.8515661777662515,0.32700369781781413,7.8515661777662515,0.32700369781781413,0.9334675768518679,0.8182665392463265,0.5328819986283476,0.4671180013716524,0.889020649217581,-1.0475613386586131
8.216666666666667,8.111261276791247,0.3590879354619023,8.111261276791247,0.3590879354619023,0.9643425576287776,0.898551435951108,0.5176583106458034,0.48234168935419663,0.8853499429102478,-1.248459508981357
8.3,8.270411193398138,0.38069228606575,8.270411193398138,0.38069228606575,0.9832637873105577,0.9526123451067098,0.5079166847740342,0.4920833152259658,0.8831004102664137,-1.383736979353909
8.383333333333333,8.380309265896399,0.3919994975900387,8.380309265896399,0.3919994975900387,0.9963294974011309,0.9809065598334824,0.5039001255088427,0.49609987449115733,0.881547036523907,-1.4545380416038767
8.466666666666667,8.446084290283054,0.40121000960370523,8.446084290283054,0.40121000960370523,1.0041494471081651,1.0039541701216956,0.5000486222386121,0.49995137776138787,0.8806173278086191,-1.512210442357404
8.55,8.43899211600656,0.39990158447297564,8.43899211600656,0.39990158447297564,1.0033062631386742,1.0006800771657758,0.5006552404874426,0.4993447595125574,0.8807175734002655,-1.5040176276275106
8.633333333333333,8.495475139850607,0.3979522233240296,8.495475139850607,0.3979522233240296,1.0100214929676314,0.9958021598463882,0.5035445122758659,0.49645548772413406,0.8799192041100479,-1.4918115377566594
8.716666666666667,8.488606843652304,0.40410174525536435,8.488606843652304,0.40410174525536435,1.0092049257166942,1.011190206105046,0.49950869006832305,0.500491309931677,0.8800162852574026,-1.5303172899602613
8.8,8.436404997186521,0.401241151985837,8.436404997186521,0.401241151985837,1.0029986822712025,1.0040320981984143,0.4997425510517158,0.5002574489482843,0.88075414148879,-1.5124054430196967
8.883333333333333,8.468490210144067,0.4025609785820299,8.468490210144067,0.4025609785820299,1.0068132722923715,1.0073347212221873,0.49987055347186626,0.5001294465281337,0.8803006273715904,-1.5206696489908587
8.966666666666667,8.395194167909693,0.40032259589001296,8.395194167909693,0.40032259589001296,0.9980991536836409,1.001733580711764,0.49909131724728417,0.5009086827527158,0.8813366432438283,-1.5066538262589395
9.05,8.413735646677303,0.3998656848293125,8.413735646677303,0.3998656848293125,1.0003035379892158,1.0005902449180784,0.4999283552851951,0.5000716447148049,0.8810745654329066,-1.5037928389693804
9.133333333333333,8.495793266769823,0.4014885871535223,8.495793266769823,0.4014885871535223,1.0100593148693628,1.0046512591427732,0.5013421420913625,0.4986578579086375,0.8799147074888437,-1.5139547792705037
9.216666666666667,8.468144599764644,0.4009408466919,8.468144599764644,0.4009408466919,1.0067721828999994,1.003280639498629,0.500868520310129,0.49913147968987104,0.8803055124626237,-1.510525055997277
9.3,8.448144087399482,0.40266598057892544,8.448144087399482,0.40266598057892544,1.0043943350425653,1.0075974693843244,0.4992039892173737,0.5007960107826264,0.8805882132419773,-1.5213271278840943
9.383333333333333,8.42028045481908,0.40053398615155,8.42028045481908,0.40053398615155,1.0010816459563072,1.0022625459158048,0.4997052678305883,0.5002947321694118,0.8809820566846995,-1.5079774642782668
9.466666666666667,8.389418244665254,0.4033788009651449,8.389418244665254,0.4033788009651449,0.997412457940015,1.0093811711419143,0.49701795116636516,0.5029820488336348,0.8814182840524675,-1.525790513081175
9.55,8.497512819038702,0.40357056317206164,8.497512819038702,0.40357056317206164,1.0102637513159722,1.0098610207535827,0.5000996796257235,0.49990032037427645,0.8798904021731759,-1.5269912483747476
9.633333333333333,8.39904271852612,0.397002311170656,8.39904271852612,0.397002311170656,0.998556705353839,0.9934251795996324,0.5012880452861966,0.49871195471380336,0.8812822452244785,-1.4858635823868904
9.716666666666667,8.423718760990763,0.39952856327517194,8.423718760990763,0.39952856327517194,1.0014904239323044,0.9997466603064888,0.5004356714253271,0.4995643285746729,0.8809334573380107,-1.5016819238167591
9.8,8.4058944846578,0.40173927814608845,8.4058944846578,0.40173927814608845,0.9993713073559474,1.0052785671893678,0.4985266105796255,0.5014733894203744,0.881185397724274,-1.5155245021444461
9.883333333333333,8.482251049025102,0.40270852288060555,8.482251049025102,0.40270852288060555,1.0084492894429502,1.007703923660529,0.5001848484970233,0.49981515150297673,0.8801061223606585,-1.5215935101077793
9.966666666666667,8.451652958834632,0.40035925234641034,8.451652958834632,0.40035925234641034,1.0048115024766664,1.0018253067439695,0.5007440797754171,0.49925592022458287,0.8805386164780916,-1.5068833537640796
10.05,8.425308060896413,0.4006339469684219,8.425308060896413,0.4006339469684219,1.0016793747604869,1.002512679453217,0.4997921095707923,0.5002078904292078,0.8809109930974076,-1.5086033773959886
10.133333333333333,8.485663704322425,0.3981348602586747,8.485663704322425,0.3981348602586747,1.0088550178032414,0.9962591751445268,0.5031409290061921,0.4968590709938079,0.8800578855807899,-1.4929551343853396
10.216666666666667,8.457380298715822,0.40281491374678513,8.457380298715822,0.40281491374678513,1.005492422175954,1.0079701472123026,0.4993847104301767,0.5006152895698233,0.8804576623795928,-1.5222596855236215
10.3,8.463783640884063,0.4013664073334655,8.463783640884063,0.4013664073334655,1.00625371134581,1.0043455266413037,0.5004745313408198,0.49952546865918024,0.8803671532072086,-1.5131897399832357
10.383333333333333,8.476651825710874,0.4014742797787676,8.476651825710874,0.4014742797787676,1.0077836014386656,1.004615457572013,0.5007871559700019,0.4992128440299981,0.8801852655728827,-1.5138651924321866
10.466666666666667,8.468440793489949,0.40091291287002573,8.468440793489949,0.40091291287002573,1.0068073971786258,1.0032107402531296,0.5008946827042297,0.49910531729577035,0.880301325860028,-1.5103501460066795
10.55,8.501570001154185,0.40120601838768977,8.501570001154185,0.40120601838768977,1.0107461070488846,1.0039441828385605,0.5016880818467399,0.49831191815326015,0.8798330552150038,-1.512185451020419
10.633333333333333,8.429394396010265,0.3986631470490516,8.429394396010265,0.3986631470490516,1.0021651964743423,0.9975811155585831,0.501146165613152,0.49885383438684805,0.880853234071024,-1.496263046849077
10.716666666666667,8.454822746255811,0.40218113517504417,8.454822746255811,0.40218113517504417,1.005188356433723,1.0063842330406656,0.49970275081963234,0.5002972491803677,0.8804938125571724,-1.518291227339732
10.8,8.511423109835963,0.40089713079676415,8.511423109835963,0.40089713079676415,1.0119175367072988,1.0031712485209074,0.5021701992116939,0.4978298007883061,0.8796937847077019,-1.5102513252188108
10.883333333333333,8.474958423563377,0.4006765370096237,8.474958423563377,0.4006765370096237,1.007582273962915,1.0026192531887836,0.5012344585125162,0.49876554148748375,0.8802092012650348,-1.5088700585447299
10.966666666666667,8.454496314245233,0.39819315645867803,8.454496314245233,0.39819315645867803,1.005149547145102,0.9964050506503582,0.5021844261716305,0.4978155738283695,0.8804984265681592,-1.493320160977131
11.05,8.419594319680836,0.40242689305785806,8.419594319680836,0.40242689305785806,1.001000071797676,1.0069991968884893,0.4985061934074462,0.5014938065925538,0.8809917549831623,-1.5198300611293143
11.133333333333333,8.48815125793788,0.4006783975377477,8.48815125793788,0.4006783975377477,1.0091507614285429,1.0026239088178157,0.5016221629358539,0.49837783706414607,0.8800227248142588,-1.5088817083990937
11.216666666666667,8.509756783178993,0.39987548696385167,8.509756783178993,0.39987548696385167,1.0117194282189401,1.000614772954795,0.502759147873566,0.497240852126434,0.8797173376965445,-1.5038542158646648
11.3,8.462776967758025,0.3986418350485632,8.462776967758025,0.3986418350485632,1.0061340286350782,0.9975277862017581,0.5021476284993784,0.49785237150062156,0.8803813822065507,-1.4961295999537034
11.383333333333333,8.44161280848233,0.40087827556184363,8.44161280848233,0.40087827556184363,1.0036178355561567,1.0031240667675265,0.5001230274775392,0.49987697252246077,0.8806805307589661,-1.510133261569035
11.466666666666667,8.468894256551604,0.39912813074469655,8.468894256551604,0.39912813074469655,1.0068613091059753,0.9987446516347206,0.5020234925578944,0.49797650744210564,0.8802949163061827,-1.4991745816257867
11.55,8.427019583673754,0.40118844544847443,8.427019583673754,0.40118844544847443,1.0018828565860896,1.0039002097940595,0.49949711580435,0.50050288419565,0.8808868012760082,-1.5120754165737629
11.633333333333333,8.472179860246433,0.39644272818031645,8.472179860246433,0.39644272818031645,1.0072519323841937,0.9920249262080596,0.5038081284517183,0.4961918715482817,0.8802484753596601,-1.4823597061174896
11.716666666666667,8.50210147835999,0.3986515381197333,8.50210147835999,0.3986515381197333,1.0108092940268991,0.9975520663506353,0.5033005085483649,0.49669949145163506,0.8798255429564403,-1.4961903565553163
11.8,8.48922665092514,0.40248952823117756,8.48922665092514,0.40248952823117756,1.0092786141987105,1.0071559298760648,0.5005263459527817,0.49947365404721833,0.8800075244818844,-1.5202222565698702
11.883333333333333,8.447297218956995,0.4004396115978306,8.447297218956995,0.4004396115978306,1.0042936514063299,1.002026390973276,0.5005650296027458,0.49943497039725415,0.8806001834537565,-1.5073865300202187
11.966666666666667,8.476842529822598,0.40182886830572206,8.476842529822598,0.40182886830572206,1.0078062741260043,1.0055027500666964,0.5005720741405387,0.4994279258594613,0.8801825700318873,-1.5160854785138698
12.05,8.421970915731059,0.4030391191645384,8.421970915731059,0.4030391191645384,1.0012826237504875,1.0085311799849883,0.4981967095108441,0.5018032904891558,0.8809581625659612,-1.523663566728552
12.133333333333333,8.461292448267589,0.39626131971144396,8.461292448267589,0.39626131971144396,1.005957535082053,0.9915709849193071,0.5036010875486113,0.4963989124513887,0.8804023654098432,-1.481223801631249
