time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2,0.65
55.2,6.998106957,0.563550239,6.998106957,0.563550239,1.005639662,0.991731351,0.503481655,0.496518345,0.8554879,-0.745241158,0.654526151
55.28333333,6.976153017,0.559394517,6.976153017,0.559394517,1.002484844,0.984418143,0.504546448,0.495453552,0.855941253,-0.732371431,0.655910382
55.38333333,6.967404908,0.559639572,6.967404908,0.559639572,1.001227726,0.984849389,0.504123288,0.495876712,0.856121903,-0.733130336,0.655360275
55.45,6.987167181,0.560722288,6.987167181,0.560722288,1.004067598,0.986754744,0.504348167,0.495651833,0.855713809,-0.736483364,0.655652616
55.53333333,6.970240126,0.562363094,6.970240126,0.562363094,1.001635152,0.989642223,0.503011366,0.496988634,0.856063355,-0.741564727,0.653914776
55.61666667,6.942274528,0.561818627,6.942274528,0.561818627,0.997616449,0.988684073,0.502248496,0.497751504,0.856640849,-0.739878582,0.652923044
55.7,7.015518323,0.561555662,7.015518323,0.561555662,1.008141705,0.98822131,0.504989171,0.495010829,0.855128353,-0.739064216,0.656485923
55.78333333,7.020207982,0.560628982,7.020207982,0.560628982,1.008815616,0.986590545,0.50556906,0.49443094,0.85503151,-0.736194408,0.657239778
55.86666667,7.016513417,0.559690013,7.016513417,0.559690013,1.008284701,0.984938154,0.505856482,0.494143518,0.855107804,-0.733286544,0.657613426
55.95,6.99519144,0.563947585,6.99519144,0.563947585,1.005220698,0.992430597,0.503201285,0.496798715,0.855548106,-0.746471686,0.65416167
56.05,6.926507784,0.55883849,6.926507784,0.55883849,0.995350741,0.98343965,0.50300969,0.49699031,0.856966435,-0.730649488,0.653912597
56.11666667,6.986151829,0.55874426,6.986151829,0.55874426,1.00392169,0.983273825,0.505195227,0.494804773,0.855734776,-0.73035767,0.656753796
56.2,7.001467089,0.561523915,7.001467089,0.561523915,1.006122519,0.988165441,0.504502128,0.495497872,0.855418513,-0.738965898,0.655852766
56.28333333,6.994755754,0.560107529,6.994755754,0.560107529,1.005158089,0.985672897,0.504893733,0.495106267,0.855557103,-0.734579538,0.656361853
56.36666667,6.982205526,0.55904672,6.982205526,0.55904672,1.0033546,0.983806093,0.504918703,0.495081297,0.855816268,-0.731294352,0.656394314
56.45,7.00335456,0.555101846,7.00335456,0.555101846,1.006393752,0.976863934,0.507444776,0.492555224,0.855379536,-0.719077593,0.659678209
56.53333333,6.977020333,0.562563997,6.977020333,0.562563997,1.002609479,0.989995769,0.50316513,0.49683487,0.855923343,-0.742186896,0.654114669
56.61666667,7.041927044,0.561847315,7.041927044,0.561847315,1.011936682,0.988734558,0.505798585,0.494201415,0.854583008,-0.739967426,0.65753816
56.7,6.997104428,0.56059817,6.997104428,0.56059817,1.005495597,0.986536322,0.504758778,0.495241222,0.855508603,-0.736098986,0.656186411
56.78333333,7.010276823,0.556672925,7.010276823,0.556672925,1.007388492,0.979628707,0.506985291,0.493014709,0.85523659,-0.72394302,0.659080878
56.86666667,7.022406489,0.556843079,7.022406489,0.556843079,1.009131546,0.979928142,0.507341007,0.492658993,0.854986111,-0.724469962,0.65954331
56.96666667,6.956432814,0.55873351,6.956432814,0.55873351,0.999651018,0.983254908,0.504134364,0.495865636,0.856348478,-0.730324379,0.655374674
57.03333333,7.019159095,0.558755347,7.019159095,0.558755347,1.00866489,0.983293337,0.506368495,0.493631505,0.85505317,-0.730392006,0.658279044
57.11666667,6.936519713,0.564393769,6.936519713,0.564393769,0.996789472,0.993215788,0.500897908,0.499102092,0.856759687,-0.747853459,0.651167281
57.21666667,6.947617821,0.560890006,6.947617821,0.560890006,0.998384289,0.987049894,0.502854387,0.497145613,0.85653051,-0.737002766,0.653710703
57.28333333,7.002666235,0.561203791,7.002666235,0.561203791,1.006294838,0.987602089,0.504687491,0.495312509,0.85539375,-0.737974515,0.656093739
57.36666667,7.087651358,0.558761322,7.087651358,0.558761322,1.018507342,0.983303851,0.50879291,0.49120709,0.853638793,-0.730410509,0.661430783
57.45,6.953013156,0.556318494,6.953013156,0.556318494,0.999159608,0.979004981,0.505094274,0.494905726,0.856419095,-0.722845392,0.656622557
57.53333333,6.995401831,0.558351832,6.995401831,0.558351832,1.005250931,0.982583234,0.505701607,0.494298393,0.855543762,-0.729142373,0.657412089
57.61666667,7.03259194,0.562449212,7.03259194,0.562449212,1.010595212,0.989793772,0.505199349,0.494800651,0.85477578,-0.741831422,0.656759153
57.7,6.97331147,0.557600233,6.97331147,0.557600233,1.002076509,0.981260577,0.505247704,0.494752296,0.855999931,-0.726814771,0.656822015
57.78333333,7.008362473,0.557988756,7.008362473,0.557988756,1.007113397,0.981944296,0.506326891,0.493673109,0.855276122,-0.728017974,0.658224958
57.88333333,7.014448904,0.559058821,7.014448904,0.559058821,1.007988027,0.983827389,0.506064979,0.493935021,0.855150436,-0.731331827,0.657884473
57.96666667,6.983659429,0.561944607,6.983659429,0.561944607,1.003563528,0.988905772,0.503678289,0.496321711,0.855786244,-0.740268727,0.654781776
58.05,6.955523946,0.562361064,6.955523946,0.562361064,0.999520412,0.98963865,0.502483904,0.497516096,0.856367247,-0.74155844,0.653229076
58.13333333,6.993611714,0.557658069,6.993611714,0.557658069,1.004993688,0.981362356,0.505948413,0.494051587,0.855580728,-0.726993881,0.657732937
58.21666667,7.011500311,0.559541465,7.011500311,0.559541465,1.00756431,0.984676741,0.505744177,0.494255823,0.855211325,-0.73282651,0.65746743
58.3,7.022735956,0.556853618,7.022735956,0.556853618,1.009178891,0.979946688,0.507348003,0.492651997,0.854979307,-0.7245026,0.659552404
58.38333333,7.013245445,0.561474867,7.013245445,0.561474867,1.007815088,0.988079127,0.50494414,0.49505586,0.855175288,-0.738814004,0.656427382
58.46666667,7.052133581,0.55800341,7.052133581,0.55800341,1.013403378,0.981970084,0.507876544,0.492123456,0.854372241,-0.728063356,0.660239508
58.55,7.000923656,0.555640859,7.000923656,0.555640859,1.006044427,0.977812484,0.507115418,0.492884582,0.855429735,-0.720746845,0.659250043
58.63333333,6.978006749,0.558913253,6.978006749,0.558913253,1.002751229,0.983571218,0.50482802,0.49517198,0.855902973,-0.73088102,0.656276427
58.71666667,6.971812807,0.560222288,6.971812807,0.560222288,1.001861149,0.985874849,0.504021233,0.495978767,0.856030879,-0.734934932,0.655227603
58.8,6.957424236,0.556787873,6.957424236,0.556787873,0.999793487,0.979830991,0.505041991,0.494958009,0.856328005,-0.724298998,0.656554588
58.88333333,7.010277277,0.561748369,7.010277277,0.561748369,1.007388558,0.988560433,0.504716585,0.495283415,0.855236581,-0.739661001,0.65613156
58.96666667,6.960677346,0.557452832,6.960677346,0.557452832,1.000260965,0.981001181,0.504860483,0.495139517,0.856260828,-0.726358289,0.656318628
59.05,7.037495859,0.561102357,7.037495859,0.561102357,1.011299913,0.987423587,0.505972894,0.494027106,0.854674513,-0.737660389,0.657764762
59.13333333,6.938400544,0.560871132,6.938400544,0.560871132,0.997059751,0.987016679,0.502530919,0.497469081,0.856720848,-0.736944315,0.653290194
59.21666667,6.916757211,0.561632973,6.916757211,0.561632973,0.993949568,0.98835736,0.50141053,0.49858947,0.857167786,-0.739303636,0.651833689
59.3,6.931654345,0.563104782,6.931654345,0.563104782,0.996090311,0.990947439,0.501294105,0.498705895,0.856860158,-0.743861637,0.651682337
59.38333333,6.965049354,0.557043509,6.965049354,0.557043509,1.000889229,0.980280857,0.505201061,0.494798939,0.856170545,-0.725090668,0.656761379
59.46666667,7.074319819,0.556889784,7.074319819,0.556889784,1.016591578,0.980010334,0.509160876,0.490839124,0.853914092,-0.724614603,0.661909138
59.55,6.999779175,0.559915431,6.999779175,0.559915431,1.005879963,0.985334844,0.505158941,0.494841059,0.855453369,-0.733984635,0.656706623
59.63333333,6.958210955,0.560912316,6.958210955,0.560912316,0.99990654,0.987089154,0.503225318,0.496774682,0.85631176,-0.737071857,0.654192913
59.71666667,6.946766843,0.558628518,6.946766843,0.558628518,0.998262002,0.983070144,0.503833748,0.496166252,0.856548082,-0.729999234,0.654983873
59.8,6.950115116,0.557819092,6.950115116,0.557819092,0.998743154,0.981645723,0.504316685,0.495683315,0.85647894,-0.727492549,0.655611691
59.88333333,7.02888096,0.561153833,7.02888096,0.561153833,1.010061938,0.987514173,0.505643781,0.494356219,0.854852412,-0.737819802,0.657336915
59.96666667,6.935543291,0.561450585,6.935543291,0.561450585,0.996649159,0.988036396,0.502169805,0.497830195,0.856779851,-0.738738806,0.652820747
60.05,6.937014949,0.558413655,6.937014949,0.558413655,0.996860639,0.98269203,0.50357874,0.49642126,0.856749461,-0.729333831,0.654652362
60.13333333,6.963544105,0.557317946,6.963544105,0.557317946,1.000672923,0.980763809,0.505023908,0.494976092,0.856201629,-0.725940563,0.656531081
60.21666667,7.056484975,0.558387744,7.056484975,0.558387744,1.014028681,0.982646432,0.507858627,0.492141373,0.854282384,-0.729253589,0.660216215
60.3,7.020932286,0.560142276,7.020932286,0.560142276,1.0089197,0.985734044,0.50581195,0.49418805,0.855016553,-0.734687145,0.657555535
60.38333333,6.957114047,0.559611917,6.957114047,0.559611917,0.999748913,0.984800721,0.503766142,0.496233858,0.856334411,-0.73304469,0.654895985
60.46666667,7.021868135,0.562514945,7.021868135,0.562514945,1.009054183,0.989909449,0.504788665,0.495211335,0.854997228,-0.74203499,0.656225264
60.55,6.976075383,0.561847211,6.976075383,0.561847211,1.002473688,0.988734376,0.503449994,0.496550006,0.855942856,-0.739967105,0.654484992
60.63333333,6.994519315,0.558541848,6.994519315,0.558541848,1.005124112,0.982917623,0.505585016,0.494414984,0.855561986,-0.729730829,0.657260521
60.71666667,7.01104699,0.559698517,7.01104699,0.559698517,1.007499167,0.984953119,0.505657864,0.494342136,0.855220686,-0.733312879,0.657355223
60.8,7.021562522,0.561093626,7.021562522,0.561093626,1.009010266,0.987408222,0.505410199,0.494589801,0.855003539,-0.73763335,0.657033259
60.88333333,6.998095726,0.55683273,6.998095726,0.55683273,1.005638048,0.97990993,0.506478846,0.493521154,0.855488132,-0.724437914,0.6584225
60.96666667,6.993490476,0.558702985,6.993490476,0.558702985,1.004976266,0.98320119,0.50547614,0.49452386,0.855583231,-0.730229848,0.657118982
61.05,6.955928043,0.558482443,6.955928043,0.558482443,0.999578482,0.982813083,0.504228579,0.495771421,0.856358902,-0.729546859,0.655497153
61.13333333,7.002818879,0.558804337,7.002818879,0.558804337,1.006316773,0.983379549,0.505764001,0.494235999,0.855390598,-0.730543722,0.657493202
61.21666667,6.933464023,0.559243907,6.933464023,0.559243907,0.996350365,0.984153101,0.503079334,0.496920666,0.856822788,-0.731905013,0.654003134
61.3,7.034492681,0.558099419,7.034492681,0.558099419,1.010868352,0.982139039,0.507207528,0.492792472,0.854736529,-0.728360683,0.659369786
61.38333333,6.967988854,0.559450335,6.967988854,0.559450335,1.001311641,0.984516372,0.504228782,0.495771218,0.856109844,-0.732544294,0.655497417
61.46666667,6.985028622,0.558093521,6.985028622,0.558093521,1.003760284,0.98212866,0.505446333,0.494553667,0.85575797,-0.728342418,0.657080232
61.55,6.978497439,0.561264137,6.978497439,0.561264137,1.002821742,0.987708286,0.50379634,0.49620366,0.85589284,-0.7381614,0.654935241
61.63333333,6.985650659,0.559186566,6.985650659,0.559186566,1.003849671,0.984052193,0.504979491,0.495020509,0.855745125,-0.731727437,0.656473338
61.71666667,6.965038403,0.554914763,6.965038403,0.554914763,1.000887656,0.976534706,0.506157751,0.493842249,0.856170772,-0.71849822,0.658005077
61.8,6.990168235,0.556799146,6.990168235,0.556799146,1.004498855,0.97985083,0.506210605,0.493789395,0.855651836,-0.724333909,0.658073787
61.88333333,6.927768092,0.559602298,6.927768092,0.559602298,0.99553185,0.984783794,0.502713723,0.497286277,0.85694041,-0.733014901,0.65352784
61.96666667,7.009604479,0.558859785,7.009604479,0.558859785,1.007291875,0.983477126,0.505981294,0.494018706,0.855250475,-0.730715437,0.657775682
62.05,6.987158423,0.559023653,6.987158423,0.559023653,1.00406634,0.983765499,0.505106277,0.494893723,0.855713989,-0.731222915,0.65663816
62.13333333,7.027270065,0.56013247,7.027270065,0.56013247,1.00983045,0.985716788,0.506041867,0.493958133,0.854885677,-0.734656777,0.657854427
62.21666667,7.034134843,0.564517011,7.034134843,0.564517011,1.01081693,0.993432668,0.504336851,0.495663149,0.854743918,-0.748235122,0.655637906
62.3,6.96539736,0.560226416,6.96539736,0.560226416,1.000939239,0.985882112,0.50378925,0.49621075,0.856163359,-0.734947713,0.654926025
62.38333333,6.953541053,0.556073373,6.953541053,0.556073373,0.999235467,0.978573619,0.505223418,0.494776582,0.856408194,-0.722086284,0.656790444
62.46666667,6.969721494,0.556817166,6.969721494,0.556817166,1.001560624,0.979882542,0.505470276,0.494529724,0.856074065,-0.724389716,0.657111359
62.55,6.924793431,0.560138995,6.924793431,0.560138995,0.995104386,0.98572827,0.502366711,0.497633289,0.857001837,-0.734676983,0.653076724
62.63333333,6.953722058,0.559704537,6.953722058,0.559704537,0.999261478,0.984963714,0.503602858,0.496397142,0.856404456,-0.733331523,0.654683716
62.71666667,6.990893641,0.559145017,6.990893641,0.559145017,1.004603097,0.983979076,0.505185609,0.494814391,0.855636856,-0.731598765,0.656741292
62.8,7.004360616,0.559145045,7.004360616,0.559145045,1.006538323,0.983979124,0.505666667,0.494333333,0.855358761,-0.73159885,0.657366667
62.88333333,6.948589625,0.555043111,6.948589625,0.555043111,0.998523939,0.976760573,0.505508919,0.494491081,0.856510442,-0.718895699,0.657161595
62.96666667,6.970069537,0.559740406,6.970069537,0.559740406,1.001610638,0.985026836,0.504173837,0.495826163,0.856066878,-0.733442605,0.655425988
63.05,6.936613032,0.561229724,6.936613032,0.561229724,0.996802883,0.987647727,0.502306723,0.497693277,0.85675776,-0.738054828,0.65299874
63.13333333,6.96372032,0.558996027,6.96372032,0.558996027,1.000698245,0.983716884,0.504278682,0.495721318,0.85619799,-0.731137361,0.655562286
63.21666667,6.989632209,0.558514425,6.989632209,0.558514425,1.004421827,0.982869364,0.505422573,0.494577427,0.855662905,-0.729645902,0.657049345
63.31666667,6.979764444,0.559305927,6.979764444,0.559305927,1.003003812,0.984262244,0.504715415,0.495284585,0.855866676,-0.732097081,0.65613004
63.38333333,6.962651473,0.558422841,6.962651473,0.558422841,1.00054465,0.982708196,0.504496767,0.495503233,0.856220062,-0.729362281,0.655845798
63.46666667,6.935797512,0.556969867,6.935797512,0.556969867,0.996685691,0.980151263,0.504182041,0.495817959,0.856774601,-0.724862609,0.655436654
63.55,6.974771437,0.558668653,6.974771437,0.558668653,1.002286309,0.983140773,0.504821516,0.495178484,0.855969783,-0.730123526,0.656267971
63.63333333,6.983224639,0.557172188,6.983224639,0.557172188,1.003501048,0.980507306,0.50579477,0.49420523,0.855795223,-0.725489171,0.657533201
63.71666667,6.889775486,0.560982944,6.889775486,0.560982944,0.990072249,0.987213445,0.500722911,0.499277089,0.857724964,-0.737290583,0.650939785
63.8,6.981030713,0.559413785,6.981030713,0.559413785,1.003185777,0.984452051,0.50471256,0.49528744,0.855840528,-0.732431104,0.656126328
63.88333333,6.957898419,0.55783239,6.957898419,0.55783239,0.999861628,0.981669124,0.504590518,0.495409482,0.856318213,-0.727533729,0.655967673
63.96666667,6.924612736,0.558241016,6.924612736,0.558241016,0.99507842,0.98238822,0.503208701,0.496791299,0.857005568,-0.728799189,0.654171312
64.05,6.962515917,0.556528929,6.962515917,0.556528929,1.00052517,0.979375304,0.505341144,0.494658856,0.856222861,-0.723497082,0.656943487
64.13333333,7.052984808,0.558087235,7.052984808,0.558087235,1.013525701,0.982117599,0.507869167,0.492130833,0.854354663,-0.728322952,0.660229918
64.21666667,6.984611153,0.558126615,6.984611153,0.558126615,1.003700293,0.982186898,0.50541657,0.49458343,0.855766591,-0.728444905,0.657041541
64.3,6.938991248,0.559641718,6.938991248,0.559641718,0.997144636,0.984853165,0.503100778,0.496899222,0.85670865,-0.73313698,0.654031012
64.38333333,6.923594535,0.560164349,6.923594535,0.560164349,0.994932103,0.985772887,0.50231211,0.49768789,0.857026594,-0.7347555,0.653005743
64.46666667,7.012797139,0.558879732,7.012797139,0.558879732,1.007750666,0.983512229,0.506086197,0.493913803,0.855184546,-0.730777212,0.657912056
64.55,6.945685088,0.562273946,6.945685088,0.562273946,0.998106552,0.98948534,0.502168758,0.497831242,0.856570421,-0.741288645,0.652819386
64.63333333,6.91400326,0.556191649,6.91400326,0.556191649,0.99355382,0.978781761,0.503744814,0.496255186,0.857224656,-0.72245257,0.654868258
64.71666667,6.987411678,0.55402218,6.987411678,0.55402218,1.004102733,0.974963946,0.50736175,0.49263825,0.85570876,-0.71573401,0.659570274
64.8,6.950357442,0.558769138,6.950357442,0.558769138,0.998777977,0.983317606,0.503900006,0.496099994,0.856473936,-0.730434716,0.655070008
64.88333333,6.881942571,0.55576568,6.881942571,0.55576568,0.988946646,0.978032143,0.502774433,0.497225567,0.857886715,-0.721133398,0.653606763
64.96666667,6.930051094,0.557064859,6.930051094,0.557064859,0.995859921,0.980318428,0.503932209,0.496067791,0.856893265,-0.725156786,0.655111872
65.05,6.937210515,0.558752754,6.937210515,0.558752754,0.996888742,0.983288774,0.503434027,0.496565973,0.856745422,-0.730383978,0.654464236
65.13333333,7.008791473,0.561043307,7.008791473,0.561043307,1.007175045,0.987319671,0.504977545,0.495022455,0.855267263,-0.737477519,0.656470808
65.21666667,6.939048352,0.555579568,6.939048352,0.555579568,0.997152842,0.977704626,0.504923954,0.495076046,0.856707471,-0.720557036,0.656401141
65.3,6.981628462,0.556076227,6.981628462,0.556076227,1.003271675,0.978578642,0.506229793,0.493770207,0.855828184,-0.722095123,0.65809873
65.38333333,6.948962107,0.556662758,6.948962107,0.556662758,0.998577465,0.979610815,0.504793945,0.495206055,0.85650275,-0.723911533,0.656232128
65.46666667,6.934054594,0.559198619,6.934054594,0.559198619,0.996435231,0.984073403,0.503120872,0.496879128,0.856810592,-0.731764762,0.654057133
65.55,6.924990192,0.555227145,6.924990192,0.555227145,0.995132661,0.977084433,0.504575619,0.495424381,0.856997774,-0.719465626,0.655948305
65.63333333,6.971914707,0.55263182,6.971914707,0.55263182,1.001875792,0.972517202,0.50743484,0.49256516,0.856028775,-0.711428247,0.659665292
65.71666667,6.974072821,0.55976004,6.974072821,0.55976004,1.002185917,0.985061387,0.504308606,0.495691394,0.855984209,-0.733503407,0.655601187
65.8,6.982168507,0.5582274,6.982168507,0.5582274,1.00334928,0.982364259,0.505284,0.494716,0.855817032,-0.728757023,0.6568692
65.88333333,6.957021896,0.558406841,6.957021896,0.558406841,0.99973567,0.982680038,0.504301729,0.495698271,0.856336314,-0.729312729,0.655592248
65.96666667,7.000724402,0.558824204,7.000724402,0.558824204,1.006015793,0.983414511,0.50568034,0.49431966,0.85543385,-0.730605249,0.657384442
66.05,6.981059007,0.557298539,6.981059007,0.557298539,1.003189843,0.980729657,0.505660559,0.494339441,0.855839943,-0.725880463,0.657358727
66.13333333,6.90812228,0.562027035,6.90812228,0.562027035,0.992708714,0.989050829,0.500922888,0.499077112,0.857346099,-0.740523996,0.651199755
66.21666667,6.96453079,0.556596152,6.96453079,0.556596152,1.000814711,0.979493602,0.50538328,0.49461672,0.856181254,-0.723705264,0.656998264
66.3,6.972965748,0.556822872,6.972965748,0.556822872,1.002026828,0.979892582,0.505584043,0.494415957,0.856007071,-0.724407385,0.657259256
66.38333333,6.921488261,0.559732488,6.921488261,0.559732488,0.994629428,0.985012902,0.502428854,0.497571146,0.857070089,-0.733418084,0.653157511
66.46666667,6.966117913,0.555696786,6.966117913,0.555696786,1.001042783,0.977910905,0.505844472,0.494155528,0.85614848,-0.720920045,0.657597813
66.55,6.99942015,0.558193299,6.99942015,0.558193299,1.00582837,0.982304248,0.505916135,0.494083865,0.855460783,-0.728651416,0.657690976
66.63333333,6.930025843,0.554741033,6.930025843,0.554741033,0.995856292,0.976228978,0.504976284,0.495023716,0.856893787,-0.717960203,0.65646917
66.71666667,6.922177111,0.557690812,6.922177111,0.557690812,0.994728416,0.981419977,0.503367267,0.496632733,0.857055865,-0.727095282,0.654377448
66.8,6.94723575,0.556976655,6.94723575,0.556976655,0.998329385,0.980163208,0.504590914,0.495409086,0.856538399,-0.724883629,0.655968188
66.88333333,6.96489521,0.557928076,6.96489521,0.557928076,1.000867079,0.981837512,0.504798891,0.495201109,0.856173729,-0.727830058,0.656238558
66.96666667,6.971871749,0.55745022,6.971871749,0.55745022,1.001869619,0.980996584,0.505263349,0.494736651,0.856029662,-0.726350199,0.656842354
67.05,6.966321218,0.555064757,6.966321218,0.555064757,1.001071998,0.976798666,0.506136229,0.493863771,0.856144281,-0.718962734,0.657977097
67.13333333,6.925274263,0.560427452,6.925274263,0.560427452,0.995173482,0.986235894,0.502255361,0.497744639,0.856991908,-0.735570296,0.65293197
67.21666667,6.942170727,0.557315039,6.942170727,0.557315039,0.997601533,0.980758694,0.504256768,0.495743232,0.856642993,-0.725931561,0.655533798
67.3,6.968710576,0.557351319,6.968710576,0.557351319,1.001415353,0.980822539,0.505194335,0.494805665,0.856094941,-0.726043915,0.656752635
67.38333333,6.980954052,0.557458112,6.980954052,0.557458112,1.003174761,0.981010472,0.505585237,0.494414763,0.855842111,-0.726374639,0.657260808
67.46666667,7.011662209,0.556688838,7.011662209,0.556688838,1.007587575,0.979656709,0.507027537,0.492972463,0.855207982,-0.723992298,0.659135798
67.55,6.971272447,0.557061297,6.971272447,0.557061297,1.001783498,0.980312161,0.505416322,0.494583678,0.856042037,-0.725145757,0.657041219
67.63333333,6.993153777,0.558582639,6.993153777,0.558582639,1.004927882,0.982989407,0.505517955,0.494482045,0.855590184,-0.729857153,0.657173341
67.71666667,6.918892938,0.55937767,6.918892938,0.55937767,0.994256475,0.984388495,0.502493621,0.497506379,0.857123683,-0.732319258,0.653241707
67.8,6.926252659,0.556813853,6.926252659,0.556813853,0.99531408,0.979876711,0.503907817,0.496092183,0.856971704,-0.724379455,0.655080162
67.88333333,6.962566489,0.560151743,6.962566489,0.560151743,1.000532438,0.985750703,0.503720953,0.496279047,0.856221817,-0.734716461,0.65483724
67.96666667,6.968563794,0.555365505,6.968563794,0.555365505,1.00139426,0.977327919,0.506081283,0.493918717,0.856097972,-0.719894111,0.657905668
68.05,6.922166933,0.559673671,6.922166933,0.559673671,0.994726954,0.984909396,0.502479637,0.497520363,0.857056075,-0.733235936,0.653223528
68.13333333,6.921157278,0.555458535,6.921157278,0.555458535,0.994581865,0.977491633,0.504333062,0.495666938,0.857076924,-0.720182212,0.65563298
68.21666667,6.993354801,0.558180923,6.993354801,0.558180923,1.00495677,0.982282469,0.505704975,0.494295025,0.855586033,-0.728613089,0.657416468
68.3,6.878079972,0.555164564,6.878079972,0.555164564,0.988391584,0.976974304,0.502904619,0.497095381,0.857966478,-0.719271822,0.653776005
68.38333333,6.89139868,0.55610556,6.89139868,0.55610556,0.990305505,0.978630262,0.502964861,0.497035139,0.857691444,-0.722185964,0.65385432
68.46666667,6.981984912,0.553694199,6.981984912,0.553694199,1.003322897,0.974386767,0.507315566,0.492684434,0.855820823,-0.714718294,0.659510236
68.55,6.960365129,0.557701171,6.960365129,0.557701171,1.000216099,0.981438205,0.504737934,0.495262066,0.856267275,-0.72712736,0.656159314
68.63333333,6.911408692,0.55903274,6.911408692,0.55903274,0.993180977,0.98378149,0.502377255,0.497622745,0.857278234,-0.731251055,0.653090431
68.71666667,6.887520319,0.556778257,6.887520319,0.556778257,0.989748178,0.979814068,0.502521908,0.497478092,0.857771533,-0.724269217,0.65327848
68.8,6.925005562,0.556161761,6.925005562,0.556161761,0.99513487,0.978729163,0.504155734,0.495844266,0.856997457,-0.72236001,0.655402454
68.88333333,6.993225222,0.556305081,6.993225222,0.556305081,1.004938149,0.978981377,0.50654179,0.49345821,0.855588709,-0.722803853,0.658504328
68.96666667,6.954195621,0.555097383,6.954195621,0.555097383,0.99932953,0.976856079,0.505686068,0.494313932,0.856394677,-0.719063771,0.657391888
69.05,6.922319158,0.556890029,6.922319158,0.556890029,0.994748829,0.980010765,0.50373161,0.49626839,0.857052931,-0.724615362,0.654851093
69.13333333,6.951213065,0.558630335,6.951213065,0.558630335,0.998900932,0.983073341,0.503992885,0.496007115,0.856456267,-0.73000486,0.65519075
69.21666667,6.932864429,0.556704235,6.932864429,0.556704235,0.996264202,0.979683807,0.504195555,0.495804445,0.85683517,-0.724039983,0.655454221
69.3,6.948028253,0.558538793,6.948028253,0.558538793,0.998443269,0.982912246,0.503919292,0.496080708,0.856522034,-0.729721366,0.65509508
69.38333333,7.009153068,0.560133143,7.009153068,0.560133143,1.007227007,0.985717971,0.505396294,0.494603706,0.855259796,-0.734658859,0.657015183
69.46666667,6.950433906,0.558709392,6.950433906,0.558709392,0.998788965,0.983212465,0.503929488,0.496070512,0.856472357,-0.73024969,0.655108334
69.55,7.023526444,0.557036155,7.023526444,0.557036155,1.009292485,0.980267916,0.507294217,0.492705783,0.854962984,-0.725067894,0.659482482
69.63333333,6.907475291,0.559116439,6.907475291,0.559116439,0.99261574,0.983928784,0.502197511,0.497802489,0.85735946,-0.731510261,0.652856764
69.71666667,6.966608414,0.559100549,6.966608414,0.559100549,1.001113269,0.983900821,0.504335598,0.495664402,0.856138351,-0.731461053,0.655636278
69.8,6.937170025,0.554341226,6.937170025,0.554341226,0.996882923,0.9755254,0.505414073,0.494585927,0.856746258,-0.716722051,0.657038294
69.88333333,6.925602558,0.5584455,6.925602558,0.5584455,0.995220659,0.98274807,0.503152878,0.496847122,0.856985128,-0.72943245,0.654098742
69.96666667,6.874680535,0.559620272,6.874680535,0.559620272,0.987903079,0.984815425,0.500782589,0.499217411,0.858036677,-0.733070566,0.651017365
70.05,6.931135864,0.555417622,6.931135864,0.555417622,0.996015804,0.977419634,0.504711624,0.495288376,0.856870865,-0.720055509,0.656125111
70.13333333,6.892280855,0.551936896,6.892280855,0.551936896,0.990432275,0.971294279,0.504877845,0.495122155,0.857673227,-0.709276158,0.656341198
70.21666667,6.904283374,0.554827238,6.904283374,0.554827238,0.992157057,0.976380682,0.50400713,0.49599287,0.857425373,-0.71822717,0.65520927
70.3,6.920423203,0.558467207,6.920423203,0.558467207,0.994476377,0.98278627,0.502956134,0.497043866,0.857092083,-0.729499674,0.653842974
70.38333333,6.949121164,0.55908178,6.949121164,0.55908178,0.998600322,0.983867791,0.503715704,0.496284296,0.856499465,-0.731402927,0.654830416
70.46666667,6.907897816,0.558788815,6.907897816,0.558788815,0.992676458,0.983352234,0.502359334,0.497640666,0.857350734,-0.730495653,0.653067135
70.55,6.96706912,0.556551382,6.96706912,0.556551382,1.001179473,0.979414817,0.505494476,0.494505524,0.856128837,-0.723566617,0.657142819
70.63333333,6.91704953,0.560026334,6.91704953,0.560026334,0.993991575,0.985530009,0.502137275,0.497862725,0.85716175,-0.734328085,0.652778458
70.71666667,6.92099275,0.555541839,6.92099275,0.555541839,0.994558222,0.977638231,0.504289631,0.495710369,0.857080322,-0.720440194,0.655576521
70.8,6.909887113,0.55482993,6.909887113,0.55482993,0.992962323,0.976385419,0.50420873,0.49579127,0.857309655,-0.718235506,0.655471348
70.88333333,6.912428177,0.55806026,6.912428177,0.55806026,0.993327478,0.982070128,0.502849388,0.497150612,0.857257182,-0.728239413,0.653704205
70.96666667,6.932373116,0.557780767,6.932373116,0.557780767,0.996193599,0.981578278,0.503694896,0.496305104,0.856845315,-0.727373859,0.654803364
71.05,6.94309284,0.559327809,6.94309284,0.559327809,0.997734042,0.984300751,0.503388763,0.496611237,0.856623951,-0.732164846,0.654405391
71.13333333,6.921071544,0.55689394,6.921071544,0.55689394,0.994569545,0.980017647,0.503684795,0.496315205,0.857078695,-0.724627473,0.654790233
