time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2,
47.78333333,4.967131666,0.629450673,4.967131666,0.629450673,0.983979695,0.969315365,0.503753742,0.496246258,0.805075423,-0.49268611,
47.85,5.011979661,0.634314182,5.011979661,0.634314182,0.992864001,0.976804871,0.504076607,0.495923393,0.803315458,-0.504219489,
47.93333333,4.996103793,0.63286336,4.996103793,0.63286336,0.989719021,0.974570693,0.50385593,0.49614407,0.803938473,-0.500778993,
48.03333333,4.954770047,0.631080638,4.954770047,0.631080638,0.981530881,0.971825411,0.502484306,0.497515694,0.805560528,-0.496551427,
48.1,4.90601162,0.631632591,4.90601162,0.631632591,0.971871926,0.972675384,0.499793407,0.500206593,0.80747395,-0.497860334,
48.2,4.956195893,0.633216626,4.956195893,0.633216626,0.981813339,0.975114701,0.501711519,0.498288481,0.805504574,-0.501616732,
48.28333333,5.023203607,0.632148072,5.023203607,0.632148072,0.995087444,0.973469193,0.505490889,0.494509111,0.802874998,-0.499082751,
48.36666667,4.971345773,0.629169942,4.971345773,0.629169942,0.984814502,0.968883056,0.504077255,0.495922745,0.804910049,-0.492020381,
48.45,4.973674305,0.634095752,4.973674305,0.634095752,0.98527578,0.976468501,0.502244757,0.497755243,0.804818671,-0.503701501,
48.53333333,4.963919186,0.631110234,4.963919186,0.631110234,0.983343309,0.971870987,0.502933776,0.497066224,0.80520149,-0.496621612,
48.61666667,4.996938749,0.632752792,4.996938749,0.632752792,0.989884424,0.974400425,0.503941383,0.496058617,0.803905707,-0.50051679,
48.7,5.028935743,0.630701715,5.028935743,0.630701715,0.99622297,0.971241893,0.506348545,0.493651455,0.802650052,-0.495652845,
48.78333333,4.945208694,0.632430357,4.945208694,0.632430357,0.979636795,0.973903895,0.50146731,0.49853269,0.805935743,-0.499752166,
48.86666667,4.932792496,0.630283466,4.932792496,0.630283466,0.977177169,0.970597816,0.501688941,0.498311059,0.806422991,-0.494661006,
48.95,4.928853894,0.631869595,4.928853894,0.631869595,0.976396939,0.973040356,0.500860911,0.499139089,0.806577553,-0.498422368,
49.03333333,4.954155123,0.630750441,4.954155123,0.630750441,0.981409066,0.971316928,0.502584115,0.497415885,0.80558466,-0.495768395,
49.11666667,4.980458808,0.63091815,4.980458808,0.63091815,0.986619778,0.97157519,0.503841443,0.496158557,0.804552427,-0.496166102,
49.2,4.962412758,0.632146453,4.962412758,0.632146453,0.983044888,0.973466701,0.502447772,0.497552228,0.805260606,-0.499078913,
49.28333333,4.967717608,0.630237656,4.967717608,0.630237656,0.984095769,0.97052727,0.503470874,0.496529126,0.805052429,-0.49455237,
49.36666667,4.918647665,0.631846068,4.918647665,0.631846068,0.974375103,0.973004126,0.500352006,0.499647994,0.806978075,-0.498366575,
49.45,5.006045286,0.630334756,5.006045286,0.630334756,0.991688412,0.970676798,0.505353645,0.494646355,0.80354834,-0.494782634,
49.53333333,4.996621962,0.634721508,4.996621962,0.634721508,0.989821669,0.977432127,0.503148944,0.496851056,0.803918138,-0.505185425,
49.61666667,4.999152407,0.626684747,4.999152407,0.626684747,0.990322946,0.96505601,0.50646088,0.49353912,0.803818836,-0.486126965,
49.7,4.947331803,0.627791804,4.947331803,0.627791804,0.980057379,0.966760809,0.503414949,0.496585051,0.805852426,-0.488752251,
49.78333333,4.99880231,0.629275132,4.99880231,0.629275132,0.990253592,0.969045042,0.505412281,0.494587719,0.803832575,-0.49226983,
49.86666667,4.950085277,0.630304819,4.950085277,0.630304819,0.980602837,0.970630698,0.502555342,0.497444658,0.805744372,-0.494711642,
49.95,4.955003517,0.630061384,4.955003517,0.630061384,0.981577131,0.970255822,0.502900174,0.497099826,0.805551366,-0.494134357,
50.03333333,5.001238524,0.629466565,5.001238524,0.629466565,0.990736201,0.969339837,0.505458044,0.494541956,0.803736971,-0.492723796,
50.11666667,4.940448884,0.628777915,4.940448884,0.628777915,0.978693885,0.968279359,0.502674543,0.497325457,0.806122532,-0.491090725,
50.2,4.931660082,0.630857454,4.931660082,0.630857454,0.976952839,0.971481722,0.501403978,0.498596022,0.80646743,-0.496022167,
50.28333333,4.928754094,0.629482936,4.928754094,0.629482936,0.976377169,0.969365048,0.501801914,0.498198086,0.806581469,-0.49276262,
50.36666667,4.974564606,0.630833758,4.974564606,0.630833758,0.985452147,0.971445231,0.503578858,0.496421142,0.804783733,-0.495965973,
50.45,4.959082041,0.62981852,4.959082041,0.62981852,0.982385079,0.969881827,0.50320224,0.49679776,0.805391313,-0.493558427,
50.53333333,4.874712889,0.627276527,4.874712889,0.627276527,0.965671705,0.965967313,0.499923482,0.500076518,0.808702202,-0.487530317,
50.61666667,4.946199983,0.631284256,4.946199983,0.631284256,0.979833167,0.972138971,0.501970878,0.498029122,0.805896842,-0.49703429,
50.7,4.935045945,0.633272745,4.935045945,0.633272745,0.977623573,0.975201122,0.500620243,0.499379757,0.806334559,-0.501749814,
50.78333333,4.969366532,0.627160545,4.969366532,0.627160545,0.984422418,0.965788708,0.504777357,0.495222643,0.80498772,-0.487255276,
50.86666667,4.973338224,0.631109931,4.973338224,0.631109931,0.985209203,0.97187052,0.503407803,0.496592197,0.804831859,-0.496620893,
50.95,5.003766062,0.632614032,5.003766062,0.632614032,0.991236902,0.974186744,0.504337527,0.495662473,0.803637783,-0.500187735,
51.03333333,4.933805417,0.63117805,4.933805417,0.63117805,0.977377826,0.97197542,0.501385692,0.498614308,0.806383241,-0.496782432,
51.11666667,4.91607747,0.627469839,4.91607747,0.627469839,0.973865952,0.966265003,0.501958875,0.498041125,0.807078937,-0.48798874,
51.2,4.926599743,0.627157107,4.926599743,0.627157107,0.975950396,0.965783414,0.502618016,0.497381984,0.806666012,-0.487247123,
51.28333333,4.938558819,0.631098176,4.938558819,0.631098176,0.978319467,0.971852418,0.501658071,0.498341929,0.806196704,-0.496593017,
51.36666667,4.958774869,0.629862509,4.958774869,0.629862509,0.982324229,0.969949567,0.503169295,0.496830705,0.805403367,-0.493662743,
51.45,4.890623063,0.630583573,4.890623063,0.630583573,0.968823481,0.971059962,0.499423553,0.500576447,0.808077841,-0.495372683,
51.53333333,4.950494791,0.632366488,4.950494791,0.632366488,0.980683961,0.973805541,0.501759646,0.498240354,0.805728302,-0.499600706,
51.61666667,4.953503818,0.629455661,4.953503818,0.629455661,0.981280044,0.969323047,0.503064949,0.496935051,0.805610219,-0.49269794,
51.7,4.915657393,0.62996621,4.915657393,0.62996621,0.973782736,0.97010926,0.500944877,0.499055123,0.807095422,-0.49390866,
51.78333333,4.955011531,0.629006112,4.955011531,0.629006112,0.981578719,0.968630768,0.503319631,0.496680369,0.805551052,-0.491631873,
51.86666667,4.985713707,0.625981836,4.985713707,0.625981836,0.987660764,0.963973569,0.506068553,0.493931447,0.80434621,-0.484460073,
51.95,4.95475367,0.627400559,4.95475367,0.627400559,0.981527637,0.966158316,0.503945534,0.496054466,0.805561171,-0.487824448,
52.03333333,4.948302043,0.629318705,4.948302043,0.629318705,0.980249581,0.969112143,0.502856688,0.497143312,0.805814351,-0.492373161,
52.11666667,4.948891539,0.633847798,4.948891539,0.633847798,0.98036636,0.976086668,0.501093737,0.498906263,0.805791218,-0.503113501,
52.2,4.938875729,0.629098787,4.938875729,0.629098787,0.978382246,0.968773483,0.502467384,0.497532616,0.806184267,-0.491851645,
52.28333333,4.996036824,0.630415828,4.996036824,0.630415828,0.989705754,0.970801644,0.504821229,0.495178771,0.803941101,-0.494974889,
52.36666667,4.90652269,0.628151539,4.90652269,0.628151539,0.971973168,0.967314779,0.501201057,0.498798943,0.807453894,-0.489605331,
52.45,4.91567807,0.630799145,4.91567807,0.630799145,0.973786832,0.971391929,0.5006156,0.4993844,0.80709461,-0.495883891,
52.53333333,4.929059057,0.627171373,4.929059057,0.627171373,0.976437581,0.965805383,0.502737093,0.497262907,0.806569502,-0.487280955,
52.61666667,4.938725099,0.631315631,4.938725099,0.631315631,0.978352406,0.972187287,0.501580363,0.498419637,0.806190178,-0.497108693,
52.7,4.966467359,0.628322117,4.966467359,0.628322117,0.983848097,0.967577459,0.504168911,0.495831089,0.805101492,-0.490009842,
52.78333333,4.914850007,0.633405795,4.914850007,0.633405795,0.973622794,0.975406009,0.499542538,0.500457462,0.807127106,-0.502065329,
52.86666667,4.910725907,0.632175602,4.910725907,0.632175602,0.972805818,0.973511589,0.499818691,0.500181309,0.807288947,-0.499148037,
52.95,4.878540123,0.629634053,4.878540123,0.629634053,0.966429873,0.969597759,0.499181859,0.500818141,0.80855201,-0.49312098,
53.03333333,4.973415062,0.624973486,4.973415062,0.624973486,0.985224425,0.962420771,0.50585416,0.49414584,0.804828844,-0.48206886,
53.11666667,4.879756039,0.63083738,4.879756039,0.63083738,0.966670743,0.971450809,0.49876683,0.50123317,0.808504294,-0.495974563,
53.2,4.939950759,0.626983851,4.939950759,0.626983851,0.978595207,0.965516611,0.503363643,0.496636357,0.80614208,-0.486836262,
53.28333333,4.968330989,0.627480892,4.968330989,0.627480892,0.984217279,0.966282023,0.504597606,0.495402394,0.805028358,-0.48801495,
53.36666667,4.94176419,0.628151023,4.94176419,0.628151023,0.978954445,0.967313985,0.502990456,0.497009544,0.806070916,-0.489604108,
53.45,4.925995994,0.627792073,4.925995994,0.627792073,0.975830794,0.966761223,0.502334399,0.497665601,0.806689705,-0.488752888,
53.53333333,4.895031671,0.631566174,4.895031671,0.631566174,0.969696818,0.972573106,0.499259555,0.500740445,0.807904834,-0.497702832,
53.61666667,4.897878727,0.630228501,4.897878727,0.630228501,0.970260815,0.970513172,0.499934985,0.500065015,0.807793108,-0.49453066,
53.7,4.886178442,0.627499944,4.886178442,0.627499944,0.96794301,0.966311363,0.500421777,0.499578223,0.808252261,-0.488060132,
53.78333333,4.915343757,0.626490805,4.915343757,0.626490805,0.973720605,0.964757351,0.502311931,0.497688069,0.80710773,-0.485667049,
53.86666667,4.973996952,0.632579198,4.973996952,0.632579198,0.985339696,0.974133101,0.502859594,0.497140406,0.804806009,-0.500105129,
53.95,4.918660895,0.629852387,4.918660895,0.629852387,0.974377724,0.969933981,0.501142755,0.498857245,0.806977556,-0.49363874,
54.03333333,4.973781795,0.628617879,4.973781795,0.628617879,0.985297074,0.968032914,0.504419161,0.495580839,0.804814452,-0.490711214,
54.11666667,4.923074136,0.626426306,4.923074136,0.626426306,0.975251979,0.964658026,0.502730527,0.497269473,0.806804367,-0.485514094,
54.2,4.948383747,0.629830673,4.948383747,0.629830673,0.980265767,0.969900541,0.502657524,0.497342476,0.805811145,-0.493587246,
54.28333333,4.871846445,0.630277054,4.871846445,0.630277054,0.965103867,0.97058794,0.498583433,0.501416567,0.80881469,-0.494645798,
54.36666667,4.893103731,0.628839892,4.893103731,0.628839892,0.969314897,0.9683748,0.500242582,0.499757418,0.807980492,-0.491237699,
54.45,4.924910527,0.630230833,4.924910527,0.630230833,0.975615765,0.970516763,0.501310035,0.498689965,0.806732302,-0.49453619,
54.53333333,4.929528696,0.630363079,4.929528696,0.630363079,0.976530616,0.970720414,0.501491899,0.498508101,0.806551072,-0.494849799,
54.61666667,4.902719658,0.632348351,4.902719658,0.632348351,0.971219794,0.973777611,0.499342463,0.500657537,0.807603136,-0.499557696,
54.7,4.903952397,0.629137775,4.903952397,0.629137775,0.971463998,0.968833521,0.500677854,0.499322146,0.807554759,-0.4919441,
54.78333333,4.884903586,0.625700114,4.884903586,0.625700114,0.967690463,0.963539734,0.501074634,0.498925366,0.80830229,-0.483791993,
54.86666667,4.895390187,0.627447385,4.895390187,0.627447385,0.96976784,0.966230425,0.500913589,0.499086411,0.807890765,-0.487935493,
54.95,4.84884629,0.628806796,4.84884629,0.628806796,0.960547579,0.968323833,0.497984248,0.502015752,0.809717282,-0.491159213,
55.03333333,4.869795164,0.625352615,4.869795164,0.625352615,0.964697512,0.963004607,0.500439099,0.499560901,0.808895188,-0.482967932,
55.11666667,4.949531119,0.629482765,4.949531119,0.629482765,0.980493059,0.969364785,0.502853612,0.497146388,0.805766119,-0.492762214,
55.2,4.90919634,0.626793244,4.90919634,0.626793244,0.972502813,0.965223088,0.50187842,0.49812158,0.807348972,-0.486384255,
55.28333333,4.926483069,0.623128409,4.926483069,0.623128409,0.975927283,0.959579467,0.504223136,0.495776864,0.806670591,-0.477693426,
55.36666667,4.890925142,0.629593569,4.890925142,0.629593569,0.968883322,0.969535416,0.499831798,0.500168202,0.808065986,-0.493024976,
55.45,4.924323373,0.626089102,4.924323373,0.626089102,0.975499451,0.964138753,0.502928561,0.497071439,0.806755344,-0.484714446,
55.53333333,4.921819016,0.624891907,4.921819016,0.624891907,0.975003342,0.962295146,0.503279876,0.496720124,0.806853622,-0.481875405,
55.61666667,4.942507589,0.629882039,4.942507589,0.629882039,0.979101711,0.969979642,0.502340094,0.497659906,0.806041742,-0.493709056,
55.7,4.959704601,0.625888413,4.959704601,0.625888413,0.982508407,0.963829703,0.504798422,0.495201578,0.805366882,-0.484238528,
55.78333333,4.921751897,0.625763349,4.921751897,0.625763349,0.974990046,0.963637113,0.502928086,0.497071914,0.806856256,-0.483941951,
55.86666667,4.926763664,0.626855825,4.926763664,0.626855825,0.975982868,0.965319458,0.502746458,0.497253542,0.806659579,-0.486532659,
55.95,4.891568245,0.626548573,4.891568245,0.626548573,0.96901072,0.964846309,0.501076711,0.498923289,0.808040749,-0.485804039,
56.03333333,4.902745892,0.630354031,4.902745892,0.630354031,0.971224991,0.970706481,0.500133504,0.499866496,0.807602106,-0.494828343,
56.11666667,4.863073142,0.626914143,4.863073142,0.626914143,0.963365892,0.965409265,0.499470293,0.500529707,0.809158979,-0.486670956,
56.2,4.903424492,0.627498014,4.903424492,0.627498014,0.971359421,0.96630839,0.501303379,0.498696621,0.807575476,-0.488055554,
56.28333333,4.876498534,0.626955632,4.876498534,0.626955632,0.966025438,0.965473155,0.500142967,0.499857033,0.808632128,-0.486769344,
56.36666667,4.905980613,0.628083442,4.905980613,0.628083442,0.971865784,0.967209914,0.501200538,0.498799462,0.807475166,-0.489443845,
56.45,4.883868031,0.626790193,4.883868031,0.626790193,0.967485322,0.96521839,0.500586466,0.499413534,0.808342928,-0.486377021,
56.53333333,4.84179773,0.625384047,4.84179773,0.625384047,0.959151272,0.963053011,0.498985087,0.501014913,0.809993888,-0.48304247,
56.61666667,4.909042285,0.629772817,4.909042285,0.629772817,0.972472295,0.969811447,0.500684979,0.499315021,0.807355018,-0.493450047,
56.7,4.911087493,0.627478862,4.911087493,0.627478862,0.972877447,0.966278897,0.501701397,0.498298603,0.807274758,-0.488010137,
56.78333333,4.89026552,0.626555786,4.89026552,0.626555786,0.968752653,0.964857418,0.501007244,0.498992756,0.808091872,-0.485821146,
56.86666667,4.905778332,0.624815071,4.905778332,0.624815071,0.971825712,0.962176822,0.502494539,0.497505461,0.807483104,-0.481693194,
56.95,4.901154026,0.631013782,4.901154026,0.631013782,0.970909646,0.971722457,0.499790796,0.500209204,0.807664576,-0.496392884,
57.03333333,4.941622074,0.630448175,4.941622074,0.630448175,0.978926292,0.970851457,0.502070706,0.497929294,0.806076493,-0.495051598,
57.11666667,4.894367514,0.627228832,4.894367514,0.627228832,0.96956525,0.965893866,0.500948453,0.499051547,0.807930898,-0.487417212,
57.2,4.901575548,0.628368612,4.901575548,0.628368612,0.970993148,0.967649058,0.500862483,0.499137517,0.807648034,-0.4901201,
57.28333333,4.888383226,0.629313545,4.888383226,0.629313545,0.968379773,0.969104196,0.499813051,0.500186949,0.808165739,-0.492360923,
57.36666667,4.873814245,0.62815792,4.873814245,0.62815792,0.965493685,0.967324604,0.49952636,0.50047364,0.808737467,-0.489620461,
57.45,4.931793511,0.625210638,4.931793511,0.625210638,0.976979271,0.962785972,0.503658509,0.496341491,0.806462194,-0.482631247,
57.53333333,4.929832981,0.627447287,4.929832981,0.627447287,0.976590894,0.966230274,0.502666385,0.497333615,0.806539131,-0.48793526,
57.63333333,4.889499087,0.627815611,4.889499087,0.627815611,0.968600824,0.96679747,0.500465887,0.499534113,0.808121949,-0.488808707,
57.7,4.927262307,0.632684787,4.927262307,0.632684787,0.976081648,0.974295701,0.500457846,0.499542154,0.806640011,-0.500355523,
57.78333333,4.932180489,0.624686397,4.932180489,0.624686397,0.977055931,0.961978673,0.503887826,0.496112174,0.806447008,-0.481388056,
57.88333333,4.894894683,0.626395292,4.894894683,0.626395292,0.969669681,0.964610266,0.501307829,0.498692171,0.80791021,-0.485440547,
57.95,4.895182669,0.626033356,4.895182669,0.626033356,0.969726731,0.964052906,0.50146703,0.49853297,0.807898909,-0.484582247,
58.03333333,4.976679557,0.623625709,4.976679557,0.623625709,0.985871115,0.960345278,0.506557811,0.493442189,0.804700736,-0.478872728,
58.13333333,4.871083741,0.626237375,4.871083741,0.626237375,0.964952777,0.964367084,0.500151787,0.499848213,0.80884462,-0.485066062,
58.2,4.85242962,0.620497469,4.85242962,0.620497469,0.96125743,0.955527981,0.501494546,0.498505454,0.809576662,-0.471454386,
58.3,4.852642099,0.63011046,4.852642099,0.63011046,0.961299522,0.970331397,0.497662112,0.502337888,0.809568324,-0.494250737,
58.38333333,4.869191409,0.626603429,4.869191409,0.626603429,0.96457791,0.964930783,0.499908559,0.500091441,0.808918881,-0.485934124,
58.46666667,4.886162934,0.626864665,4.886162934,0.626864665,0.967939938,0.965333071,0.500674211,0.499325789,0.808252869,-0.486553622,
58.55,4.872749558,0.623319251,4.872749558,0.623319251,0.965282772,0.959873352,0.50140493,0.49859507,0.808779249,-0.478145991,
58.63333333,4.876968599,0.627964418,4.876968599,0.627964418,0.966118557,0.967026624,0.499765132,0.500234868,0.808613682,-0.48916159,
58.71666667,4.827700316,0.623040081,4.827700316,0.623040081,0.9563586,0.959443448,0.499194894,0.500805106,0.810547111,-0.477483964,
58.8,4.865466209,0.627242048,4.865466209,0.627242048,0.963839954,0.965914218,0.499462558,0.500537442,0.809065068,-0.487448553,
58.88333333,4.909176015,0.625231875,4.909176015,0.625231875,0.972498787,0.962818676,0.50250091,0.49749909,0.80734977,-0.482681609,
58.96666667,4.892506849,0.623893239,4.892506849,0.623893239,0.969196656,0.960757258,0.502186425,0.497813575,0.808003916,-0.479507152,
59.05,4.92384246,0.626520748,4.92384246,0.626520748,0.975404183,0.96480346,0.502731853,0.497268147,0.806774216,-0.485738054,
59.13333333,4.931643092,0.626101282,4.931643092,0.626101282,0.976949474,0.964157509,0.503295018,0.496704982,0.806468097,-0.48474333,
59.21666667,4.837781107,0.624529614,4.837781107,0.624529614,0.958355586,0.961737237,0.499119404,0.500880596,0.810151512,-0.481016259,
59.3,4.916044007,0.628075065,4.916044007,0.628075065,0.973859324,0.967197013,0.501716156,0.498283844,0.80708025,-0.489423979,
59.38333333,4.854991011,0.624763658,4.854991011,0.624763658,0.961764837,0.96209765,0.499913504,0.500086496,0.809476145,-0.481571272,
59.46666667,4.906422096,0.625984499,4.906422096,0.625984499,0.971953241,0.963977669,0.50205988,0.49794012,0.807457841,-0.484466387,
59.55,4.841860715,0.627570615,4.841860715,0.627570615,0.959163749,0.966420191,0.498115782,0.501884218,0.809991416,-0.48822772,
59.63333333,4.817555803,0.625467774,4.817555803,0.625467774,0.954348991,0.963181945,0.49769679,0.50230321,0.810945211,-0.48324102,
59.71666667,4.908772281,0.626414281,4.908772281,0.626414281,0.972418808,0.964639509,0.502008019,0.497991981,0.807365613,-0.485485579,
59.8,4.873067197,0.628520741,4.873067197,0.628520741,0.965345696,0.967883327,0.499343681,0.500656319,0.808766784,-0.490480859,
59.88333333,4.879648024,0.626705084,4.879648024,0.626705084,0.966649346,0.965087326,0.500404305,0.499595695,0.808508533,-0.486175191,
59.96666667,4.850828617,0.622064786,4.850828617,0.622064786,0.960940274,0.957941553,0.500781372,0.499218628,0.80963949,-0.475171138,
60.05,4.828776773,0.624926696,4.828776773,0.624926696,0.956571844,0.962348719,0.498494759,0.501505241,0.810504868,-0.481957904,
60.13333333,4.882955726,0.622831364,4.882955726,0.622831364,0.967304596,0.959122035,0.502123766,0.497876234,0.808378729,-0.476989009,
60.21666667,4.897029837,0.622843073,4.897029837,0.622843073,0.970092651,0.959140067,0.502838586,0.497161414,0.807826421,-0.477016776,
60.3,4.861140466,0.627360863,4.861140466,0.627360863,0.962983032,0.966097186,0.49919284,0.50080716,0.809234823,-0.487730313,
60.38333333,4.880091122,0.625387163,4.880091122,0.625387163,0.966737123,0.963057809,0.500953291,0.499046709,0.808491145,-0.483049858,
60.46666667,4.867161778,0.624024595,4.867161778,0.624024595,0.964175843,0.960959538,0.500835345,0.499164655,0.808998529,-0.47981865,
60.55,4.895794975,0.62551386,4.895794975,0.62551386,0.969848027,0.963252915,0.501705838,0.498294162,0.80787488,-0.48335031,
60.63333333,4.854124854,0.623935354,4.854124854,0.623935354,0.961593253,0.960822112,0.500200566,0.499799434,0.809510136,-0.479607023,
60.71666667,4.918551017,0.622838721,4.918551017,0.622838721,0.974355958,0.959133365,0.50393656,0.49606344,0.806981867,-0.477006457,
60.8,4.839823363,0.627879647,4.839823363,0.627879647,0.958760154,0.966896081,0.497887492,0.502112508,0.810071368,-0.488960562,
60.88333333,4.855304345,0.625879081,4.855304345,0.625879081,0.961826908,0.963815332,0.499483698,0.500516302,0.809463849,-0.484216398,
60.96666667,4.841770815,0.632028423,4.841770815,0.632028423,0.95914594,0.973284941,0.496341654,0.503658346,0.809994944,-0.498799014,
61.05,4.911639821,0.622925529,4.911639821,0.622925529,0.972986862,0.959267045,0.503550211,0.496449789,0.807253083,-0.477212315,
61.13333333,4.883493213,0.624415268,4.883493213,0.624415268,0.967411071,0.96156115,0.501516331,0.498483669,0.808357637,-0.480745096,
61.21666667,4.881455955,0.624713749,4.881455955,0.624713749,0.967007494,0.962020792,0.501292542,0.498707458,0.808437585,-0.481452917,
61.3,4.836024003,0.625342485,4.836024003,0.625342485,0.958007507,0.962989008,0.498703407,0.501296593,0.810220466,-0.482943909,
61.38333333,4.855145876,0.620937919,4.855145876,0.620937919,0.961795515,0.956206247,0.501457055,0.498542945,0.809470068,-0.472498874,
61.46666667,4.87168632,0.624427528,4.87168632,0.624427528,0.965072147,0.96158003,0.500906266,0.499093734,0.808820973,-0.48077417,
61.55,4.806080123,0.626101258,4.806080123,0.626101258,0.952075679,0.964157472,0.496847515,0.503152485,0.81139555,-0.484743272,
61.63333333,4.841747033,0.62140146,4.841747033,0.62140146,0.959141229,0.956920072,0.500579615,0.499420385,0.809995877,-0.473598121,
61.71666667,4.831632353,0.624261476,4.831632353,0.624261476,0.957137529,0.96132432,0.498908816,0.501091184,0.810392807,-0.480380392,
61.8,4.859794665,0.62210468,4.859794665,0.62210468,0.962716432,0.958002988,0.501227,0.498773,0.809287636,-0.475265745,
61.88333333,4.876828007,0.630100285,4.876828007,0.630100285,0.966090706,0.970315728,0.498909056,0.501090944,0.808619199,-0.494226609,
61.96666667,4.910391197,0.625597129,4.910391197,0.625597129,0.972739512,0.963381144,0.502416783,0.497583217,0.807302082,-0.483547775,
62.05,4.806439215,0.621904731,4.806439215,0.621904731,0.952146815,0.957695077,0.498547455,0.501452545,0.811381458,-0.474791581,
62.13333333,4.813487409,0.62228176,4.813487409,0.62228176,0.953543049,0.95827568,0.49876227,0.50123773,0.811104867,-0.475685673,
62.21666667,4.881553453,0.626660537,4.881553453,0.626660537,0.967026808,0.965018726,0.500519678,0.499480322,0.808433759,-0.486069551,
62.3,4.84631349,0.622634768,4.84631349,0.622634768,0.960045836,0.95881929,0.500319602,0.499680398,0.809816676,-0.4765228,
62.38333333,4.835527322,0.623872811,4.835527322,0.623872811,0.957909116,0.960725801,0.499265966,0.500734034,0.810239957,-0.479458709,
62.46666667,4.858033915,0.622457648,4.858033915,0.622457648,0.96236763,0.958546536,0.500994603,0.499005397,0.809356733,-0.476102775,
62.55,4.851917785,0.623859779,4.851917785,0.623859779,0.961156036,0.960705732,0.500117153,0.499882847,0.809596748,-0.479427805,
62.63333333,4.846997955,0.626376836,4.846997955,0.626376836,0.960181427,0.964581845,0.498856894,0.501143106,0.809789816,-0.48539678,
62.71666667,4.848397691,0.624672534,4.848397691,0.624672534,0.960458712,0.961957325,0.499610227,0.500389773,0.809734886,-0.481355181,
62.8,4.861805186,0.623046971,4.861805186,0.623046971,0.963114712,0.959454058,0.500952022,0.499047978,0.809208738,-0.477500304,
62.88333333,4.835281865,0.627454598,4.835281865,0.627454598,0.957860491,0.966241532,0.49782209,0.50217791,0.810249589,-0.487952596,
62.96666667,4.926314846,0.62652212,4.926314846,0.62652212,0.975893958,0.964805573,0.502856801,0.497143199,0.806677192,-0.485741308,
63.05,4.885436852,0.624643393,4.885436852,0.624643393,0.967796102,0.96191245,0.501524493,0.498475507,0.808281363,-0.481286076,
63.13333333,4.90569931,0.62744255,4.90569931,0.62744255,0.971810058,0.966222979,0.50144143,0.49855857,0.807486205,-0.487924026,
63.21666667,4.906861663,0.620289705,4.906861663,0.620289705,0.972040318,0.955208037,0.504366921,0.495633079,0.807440591,-0.470961691,
63.3,4.873671892,0.620991543,4.873671892,0.620991543,0.965465485,0.956288825,0.502387574,0.497612426,0.808743054,-0.472626039,
63.38333333,4.898076209,0.626255465,4.898076209,0.626255465,0.970299936,0.964394941,0.501526079,0.498473921,0.807785358,-0.485108959,
63.46666667,4.907129944,0.623879177,4.907129944,0.623879177,0.972093464,0.960735603,0.502938144,0.497061856,0.807430063,-0.479473805,
63.55,4.879283346,0.623060188,4.879283346,0.623060188,0.966577104,0.959474411,0.501843848,0.498156152,0.808522844,-0.477531646,
63.63333333,4.909803957,0.620223991,4.909803957,0.620223991,0.972623181,0.955106842,0.504543255,0.495456745,0.807325127,-0.470805858,
63.71666667,4.990501412,0.621455107,4.990501412,0.621455107,0.988609199,0.957002685,0.508122513,0.491877487,0.804158326,-0.47372534,
63.8,4.887350412,0.619041289,4.887350412,0.619041289,0.968175175,0.953285554,0.503874558,0.496125442,0.808206269,-0.468001186,
63.88333333,4.948905602,0.621465589,4.948905602,0.621465589,0.980369145,0.957018827,0.506026237,0.493973763,0.805790666,-0.473750197,
63.96666667,4.900616972,0.624096635,4.900616972,0.624096635,0.970803256,0.961070475,0.502519,0.497481,0.807685651,-0.479989487,
64.05,4.927474497,0.622533935,4.927474497,0.622533935,0.976123683,0.958664014,0.504512037,0.495487963,0.806631684,-0.476283685,
64.13333333,4.942528097,0.622441297,4.942528097,0.622441297,0.979105773,0.958521356,0.505311759,0.494688241,0.806040938,-0.476064,
64.21666667,4.945543374,0.623417308,4.945543374,0.623417308,0.979703094,0.960024353,0.505072553,0.494927447,0.805922609,-0.478378523,
64.3,4.993014933,0.624435051,4.993014933,0.624435051,0.989107123,0.961591615,0.507052731,0.492947269,0.804059689,-0.480792011,
64.38333333,4.995861531,0.617274435,4.995861531,0.617274435,0.989671029,0.950564707,0.510077724,0.489922276,0.80394798,-0.463811249,
64.46666667,4.938811621,0.62037428,4.938811621,0.62037428,0.978369546,0.955338277,0.505955209,0.494044791,0.806186783,-0.471162254,
64.55,4.935121494,0.619351299,4.935121494,0.619351299,0.977638539,0.953762949,0.506180898,0.493819102,0.806331594,-0.468736345,
64.63333333,4.945043376,0.61935679,4.945043376,0.61935679,0.979604045,0.953771405,0.50668071,0.49331929,0.805942231,-0.468749367,
64.71666667,4.903110648,0.620509534,4.903110648,0.620509534,0.971297249,0.95554656,0.504087173,0.495912827,0.807587792,-0.471482997,
64.8,4.937262819,0.617563509,4.937262819,0.617563509,0.978062731,0.951009862,0.507011885,0.492988115,0.806247562,-0.464496761,
64.88333333,4.957499073,0.620525187,4.957499073,0.620525187,0.982071496,0.955570665,0.506838423,0.493161577,0.805453433,-0.471520117,
64.96666667,4.940295666,0.618341389,4.940295666,0.618341389,0.978663533,0.95220775,0.506850737,0.493149263,0.806128545,-0.466341434,
