time,f1,f1,0.002
34.9,0.49561025413966286,0.5138639707688888,0.508103466
34.98333333,0.49645320433489754,0.5105873264265595,0.506810308
35.06666667,0.497532398,0.5097566373949701,0.507676774
35.15,0.49677705679230194,0.5083504021046896,0.508711235
35.23333333,0.4952452676153288,0.5120436772241791,0.509697361
35.31666667,0.49783314556959823,0.5085734334710352,0.508179453
35.4,0.4970674664163603,0.5117226972162939,0.508561644
35.48333333,0.49739229172516575,0.5101935010627098,0.510543344
35.56666667,0.4974776987106653,0.5112555336592839,0.510887991
35.65,0.49459005459980937,0.5066977380329367,0.509263504
35.73333333,0.49699815895653965,0.5112087952463312,0.512523938
35.81666667,0.49658440015410676,0.5108534693963925,0.511682725
35.9,0.4963170263851653,0.5118535511905532,0.511247958
35.98333333,0.49625971185112383,0.5079519222012996,0.510878225
36.06666667,0.49644582263379844,0.5104519283947642,0.512483528
36.15,0.4777743485052479,0.5123995353682507,0.512246269
36.23333333,0.48634572167329493,0.511365718,0.511281654
36.33333333,0.49306072126084366,0.5104040680534446,0.513782104
36.4,0.4944996032442584,0.5104719871097569,0.512204262
36.5,0.49417253059742416,0.5122981045094231,0.512235582
36.58333333,0.4947846496861343,0.5107405575090858,0.514371221
36.65,0.49704598589257865,0.511615031,0.51559656
36.73333333,0.4953178345166495,0.5112654208217247,0.512120849
36.81666667,0.4956860190281806,0.5131588747056554,0.513694495
36.9,0.4970208503049154,0.5137159395013526,0.514690595
37,0.4966054894614166,0.5135149627067959,0.516329718
37.08333333,0.498116324,0.5136450574337624,0.51313088
37.15,0.49616109781021867,0.5136372127364678,0.512451302
37.23333333,0.4951716509700306,0.513471247,0.515120224
37.31666667,0.49721839942436113,0.5141284977220247,0.517382843
37.41666667,0.49704284163233314,0.5153268087041584,0.51338907
37.5,0.49729296420266256,0.5146351565062942,0.515994849
37.56666667,0.49797751834522674,0.5131265208304142,0.516695405
37.66666667,0.49859473659684883,0.5164568551604263,0.515507017
37.75,0.49896386446179053,0.5157416598113886,0.513127053
37.81666667,0.4972301343615031,0.5157130351540334,0.51544243
37.91666667,0.4966245574478354,0.5163202846106646,0.516519244
38,0.4981498238780591,0.516968942,0.514909225
38.08333333,0.49954129296165634,0.515007208,0.517123839
38.16666667,0.49785105226693943,0.5152326178546006,0.517900833
38.25,0.4983224954104777,0.515693916,0.51828597
38.33333333,0.4958534493430222,0.5164479920997288,0.517293244
38.41666667,0.4977374203149639,0.5178771298907332,0.517796671
38.5,0.49761981185436044,0.5181099159335305,0.517570228
38.58333333,0.498726904,0.5176723006965892,0.518286671
38.66666667,0.497685796,0.5185739634236716,0.5192784
38.75,0.49718172251508447,0.5186483337921776,0.521453627
38.83333333,0.4978053215177293,0.5201170087967708,0.516180611
38.91666667,0.4959270262563685,0.5180276988890569,0.519008851
39,0.4988844283496049,0.5195004174899627,0.517300532
39.08333333,0.49965638423553915,0.5203787886904033,0.516829043
39.16666667,0.5003062882008543,0.5195608215646139,0.517922033
39.25,0.49784623671353745,0.5186992277717645,0.517475084
39.33333333,0.4975519169486509,0.5185657991161174,0.517174057
39.41666667,0.4989827392993453,0.5177856595099266,0.517918104
39.5,0.49657936554790466,0.5196624286996431,0.515815782
39.58333333,0.49968330732777794,0.5217876733294197,0.518229992
39.66666667,0.49777988661151534,0.5206593493928933,0.521662606
39.75,0.49904320818790776,0.5178756292930995,0.517737753
39.83333333,0.4998801006567225,0.521483815,0.518858739
39.91666667,0.49785519505569903,0.5175895786591761,0.518851472
40,0.5024976267183865,0.5194056906474882,0.519744042
40.08333333,0.503132191,0.5202454680736618,0.519091839
40.16666667,0.5007407842175343,0.5201484831759438,0.51946341
40.25,0.500073982,0.5197104235621256,0.521234297
40.33333333,0.5032815523814405,0.5206384181643732,0.518681828
40.41666667,0.5010151229237267,0.5236555313727268,0.521423468
40.5,0.5040958962093747,0.5211110715403856,0.521760412
40.58333333,0.5028619157619711,0.523025331,0.521859525
40.66666667,0.5028286611077314,0.5255255883033495,0.520618664
40.75,0.5047221544776429,0.5243549979953719,0.523575154
40.83333333,0.5052863715449306,0.5267816104404324,0.522591586
40.91666667,0.5027513602699696,0.5279198313647586,0.522850688
41,0.5061957306537276,0.5267573231047551,0.524372274
41.08333333,0.5063762827947603,0.5262808275157207,0.523280585
41.16666667,0.5058954327910989,0.5285954307580074,0.523553825
41.25,0.5040538121508749,0.531310532,0.525561281
41.33333333,0.5054736000170866,0.5328988304663588,0.523376935
41.41666667,0.5056493139320964,0.5321445146965675,0.523685902
41.5,0.502969214,0.5309184348993757,0.524574047
41.58333333,0.5035893199941862,0.5316838930425707,0.52381259
41.66666667,0.5048515612982687,0.5344211843535122,0.526286718
41.75,0.5027753651703717,0.5379509558690838,0.524558156
41.83333333,0.5041635077479064,0.5363188741325626,0.526066218
41.91666667,0.5063341700262316,0.5378176572047446,0.527488277
42,0.5057367297641892,0.5378629887502113,0.526720684
42.08333333,0.5038807886943325,0.5383170936133302,0.52614614
42.16666667,0.5041918020563987,0.5379771081111291,0.525943304
42.25,0.5033899849057651,0.5404130703746175,0.528881613
42.33333333,0.5045982092840524,0.5435841123343174,0.525949705
42.41666667,0.5044613205512928,0.5423347017318262,0.526650315
42.5,0.5041707695462908,0.5427674315089361,0.526427108
42.58333333,0.5048127292730411,0.541250149,0.529524236
42.66666667,0.5041474885841668,0.5447483803549656,0.529346452
42.75,0.5035118051082709,0.5443705413173271,0.528100162
42.83333333,0.5054460036744793,0.5455220136114822,0.528900635
42.91666667,0.5037214480481296,0.5492223907586202,0.529985049
43,0.5046477756463121,0.5468481448923774,0.526930581
43.08333333,0.503863675,0.5498655847613908,0.531130497
43.16666667,0.5073438852958575,0.5486297988517838,0.529929574
43.25,0.505976295,0.5495090409222125,0.530064677
43.33333333,0.5091554196701698,0.5491104892729123,0.528192971
43.43333333,0.5071208612650424,0.550581516,0.531484895
43.5,0.5078369057166302,0.5492046016806912,0.530062509
43.58333333,0.5064092263947314,0.5511061835652076,0.530175741
43.68333333,0.5076225931059076,0.5505472374859074,0.531053115
43.75,0.507359432,0.5497915597894099,0.531421761
43.85,0.5082889551023595,0.5480971711472741,0.530397869
43.93333333,0.5086646545866012,0.550838118,0.531513553
44,0.508369029,0.5493924975678829,0.53075138
44.1,0.5098309679458936,0.5493027471902479,0.533753773
44.18333333,0.5095464241016204,0.5485378317219246,0.530626374
44.26666667,0.5078226840883736,0.550176778,0.530267499
44.35,0.5090308705553218,0.5502570984193614,0.532065166
44.43333333,0.5108790219987692,0.5496398993311795,0.532199532
44.51666667,0.5115205212704217,0.5493560059519381,0.53196287
44.6,0.510243626,0.5495996772254105,0.531636109
44.68333333,0.5109726817101022,0.5484953939738848,0.53186076
44.76666667,0.5127581614702965,0.5506065664784809,0.534586567
44.85,0.5123507184731906,0.5486479116877762,0.533318491
44.93333333,0.5122474827840187,0.5491811929786087,0.538601488
45.01666667,0.5130478499885172,0.5510406073074309,0.537416927
45.1,0.5100583332388962,0.5488174610132485,0.539587025
45.18333333,0.5114060707579254,0.549132284,0.538953817
45.26666667,0.5131041783853407,0.5500891278797503,0.543581669
45.35,0.5114505170820051,0.5488712258488236,0.543998388
45.43333333,0.5141628549229089,0.5494261729267303,0.54586378
45.51666667,0.5122695845277071,0.5481162694528069,0.545963639
45.6,0.5124774616404341,0.5489213452877074,0.547909138
45.68333333,0.5121757622721836,0.5500312503405635,0.551335022
45.76666667,0.5118140182469713,0.5468512760040497,0.553222478
45.85,0.5131405078285475,0.5488425291681149,0.552138324
45.93333333,0.511650589,0.5497188722066939,0.554661013
46.01666667,0.512112575,0.5486518329300765,0.556263182
46.1,0.5113566816856723,0.5502567866838037,0.557907193
46.18333333,0.5110579098976101,0.5492759964426425,0.559625964
46.26666667,0.5118948658726022,0.5492775823125211,0.561890366
46.35,0.5106940978027135,0.5527237507307378,0.562968091
46.43333333,0.5132580634579381,0.5481154912647176,0.563963249
46.51666667,0.5146213381038794,0.5483976809341592,0.566127596
46.6,0.5133421858162933,0.5492509999683315,0.567342561
46.68333333,0.51453555,0.5495859038280337,0.567769899
46.76666667,0.5183786878809608,0.5478569150997172,0.570348968
46.85,0.5166699999272968,0.5474158639036261,0.570630213
46.93333333,0.5166404243424482,0.5494634085473843,0.571643071
47.01666667,0.5201171878746778,0.5506457734499277,0.573770195
47.1,0.5227932579163852,0.550223555,0.573887187
47.18333333,0.5216674272603946,0.5485651168129878,0.575000674
47.26666667,0.5226408547297317,0.5482736115187266,0.577126895
47.35,0.525010801,0.5484132495073537,0.578931573
47.43333333,0.5252423633105017,0.5467978221934532,0.578403472
47.51666667,0.5277687717856943,0.5497157167905056,0.582381314
47.6,0.5298296528797561,0.549721774,0.581882916
47.68333333,0.5266263715627986,0.5487834205505001,0.582470212
47.76666667,0.5301460644720126,0.5489070863425752,0.587904445
47.85,0.529917527,0.5489543537131222,0.586803673
47.93333333,0.5308255430864696,0.5478949342068117,0.585588234
48.01666667,0.5339044642540646,0.5502443239373903,0.587944073
48.1,0.534364428,0.5515762300292034,0.59028183
48.18333333,0.5346244940276437,0.5506809508132117,0.592521904
48.26666667,0.5353262502844647,0.5486104587794316,0.59210624
48.35,0.5355193913751065,0.549030143,0.593253802
48.43333333,0.5393035352620409,0.5493943231235939,0.593402779
48.51666667,0.5381889970144308,0.5493595223533314,0.596789659
48.6,0.5368946697145214,0.548545773,0.59486299
48.68333333,0.5380801165635078,0.5474762255548073,0.596362875
48.76666667,0.5371707499238269,0.5470366280708627,0.600200861
48.85,0.5392440851248675,0.5463735590728083,0.59899934
48.93333333,0.5360256738806636,0.5481263956514191,0.599554436
49.01666667,0.5377695057550949,0.5494619768625492,0.598839126
49.1,0.5356539325993901,0.5473366296554127,0.598736643
49.18333333,0.5364670394973297,0.5459682121788328,0.597472266
49.26666667,0.5389491339874858,0.5506892747978511,0.598574613
49.35,0.5373964588109394,0.5479857360016096,0.599851545
49.43333333,0.536242151,0.5495919473530533,0.59695204
49.51666667,0.5378934813235938,0.5512039717273357,0.596391287
49.6,0.5376781203101747,0.5501843735234413,0.5969613
49.68333333,0.5393052403181977,0.5483313749783466,0.59805762
49.76666667,0.5369194945615122,0.5475640440327694,0.59626412
49.86666667,0.5360668575705199,0.5473452828040408,0.599323266
49.93333333,0.53794921,0.5480236022863932,0.598216373
50.01666667,0.5382446302498768,0.5451869275879145,0.598017785
50.11666667,0.5376287950331711,0.5473014580739995,0.598153926
50.18333333,0.5365604258501401,0.547479372,0.598779055
50.26666667,0.5372728201911958,0.548086747,0.599498357
50.35,0.5369121272899895,0.5482316423509563,0.598486935
50.43333333,0.5373619331190739,0.5484365729147427,0.597493846
50.51666667,0.5358579358560188,0.5491000297408908,0.598562924
50.6,0.536299895,0.547103824,0.597190521
50.68333333,0.5366810058533025,0.5479068726976418,0.599349143
50.76666667,0.5378406787982507,0.5477459386315163,0.598077227
50.85,0.5357840631314363,0.54721617,0.596741905
50.93333333,0.5369653762240351,0.5497896115900361,0.597355101
51.01666667,0.5373969141161437,0.5504950192836815,0.597931038
51.1,0.5364541053023819,0.5485564122463543,0.598502009
51.2,0.5355543055897863,0.5476085448481455,0.598612945
51.26666667,0.5384173999426284,0.5480438745881334,0.597284644
51.36666667,0.5372472450856478,0.5477974578631061,0.596800723
51.45,0.5371569170522116,0.5482271667889869,0.598444287
51.53333333,0.5382088072118577,0.5481358822292615,0.596560163
51.61666667,0.5390852507854519,0.5471845803472689,0.597379359
51.68333333,0.5363529397891383,0.5488171493259844,0.599072836
51.76666667,0.5355448644939544,0.5470548378627045,0.598210452
51.86666667,0.5349393851668655,0.5464589391754082,0.598104121
51.95,0.5363280460866864,0.5463831747444272,0.596716456
52.03333333,0.5357535491403368,0.5481035696618282,0.598574385
52.11666667,0.5350669285392587,0.5471955696816039,0.597933837
52.2,0.5372843379030348,0.5470339402686711,0.598942589
52.28333333,0.5365217825312761,0.5501464419773537,0.598964947
52.36666667,0.5354466914928735,0.5484813008214059,0.599723798
52.45,0.5361487027672801,0.5484748849197383,0.598648108
52.53333333,0.5366561889414209,0.5471616177934469,0.595932819
52.61666667,0.5345866049605023,0.5482622764023027,0.597910237
52.7,0.5348982432158217,0.54780331,0.598476155
52.78333333,0.5351089666866566,0.5487365433600285,0.599758621
52.86666667,0.5356632053513017,0.5495303089720381,0.598703223
52.95,0.5371226741205156,0.5509711166374781,0.599061263
53.03333333,0.5372483995611825,0.5511701129357299,0.598258901
53.11666667,0.5385295911119802,0.5518716530079723,0.600502568
53.2,0.5367763345276251,0.5514082639139534,0.598903623
53.28333333,0.5361371077199882,0.5523092802852749,0.598547116
53.36666667,0.5378234446171486,0.5532858386799404,0.596985678
53.45,0.5348030810176688,0.5535560068768359,0.599141007
53.53333333,0.5344407296189281,0.5549955130310227,0.597756457
53.61666667,0.5377910991250103,0.5544023145027225,0.596955792
53.7,0.5378860796931715,0.5549992784523032,0.598439527
53.78333333,0.5382258777528902,0.5568167172561245,0.596584935
53.86666667,0.5335258919617963,0.5570821375652303,0.597838392
53.95,0.5374175026120855,0.5569068408165051,0.597934534
54.03333333,0.5357874478508164,0.5590399482959977,0.59819089
54.11666667,0.5352495574258205,0.5606616503513511,0.597611027
54.2,0.5374192280116604,0.5583099781379687,0.599160272
54.28333333,0.5366071627260686,0.5605436280295095,0.598702257
54.36666667,0.5347609415517277,0.5612842874265351,0.600208557
54.45,0.5354974475613521,0.5628010834912027,0.599193886
54.53333333,0.5369378663253725,0.5635370774320482,0.597207192
54.61666667,0.5365321444903838,0.5642186638218138,0.597981922
54.7,0.5348629930752712,0.5657492086365222,0.598123747
54.78333333,0.536182546,0.5661633318111936,0.598858463
54.86666667,0.536228193,0.565999155,0.598426241
54.96666667,0.5344808287619821,0.5661630540959467,0.59872014
55.05,0.5352230717357216,0.5673956416056332,0.599695597
55.11666667,0.5364144367634938,0.5668763252342003,0.597241228
55.2,0.534042039,0.5699446492877314,0.598114855
55.28333333,0.5339420853542762,0.568805544,0.596683164
55.36666667,0.5352025868268165,0.5706797949269434,0.600535293
55.45,0.5358593302104012,0.5699123870805605,0.598604886
55.53333333,0.5347207465063759,0.5712215583756168,0.599455952
55.63333333,0.5356446628174376,0.5714825937338581,0.599409279
55.7,0.5364936751514598,0.5709753613404781,0.598366352
55.78333333,0.5368799064352036,0.5704273791881079,0.599080382
55.86666667,0.5358064775348375,0.5718889734545868,0.596636382
55.95,0.5375189164725598,0.5727461104878895,0.598009822
56.05,0.5352536909097141,0.5728251499182311,0.596688966
56.11666667,0.5343043714898493,0.5702628038079586,0.600176498
56.2,0.5351635932150761,0.57034279,0.598269785
56.28333333,0.537274665,0.5722553124058125,0.598153511
56.38333333,0.5330254565084037,0.5714456052369034,0.598570861
56.45,0.5333661828231768,0.5721274338624492,0.595994805
56.53333333,0.5357045428693448,0.5712409384960784,0.597166186
56.61666667,0.5342765284426234,0.575239159,0.598300444
56.7,0.5344302833023215,0.5718960432089125,0.59841415
56.78333333,0.535334816,0.5708666666862999,0.597655537
56.86666667,0.5345584267254548,0.5719778037264255,0.596623375
56.95,0.534589632,0.5719200971787107,0.596470075
57.03333333,0.5339378223804158,0.5732917901473418,0.597900057
57.11666667,0.5361212947249338,0.5723873651664682,0.598416889
57.2,0.5324612435011351,0.5732844523186781,0.59785269
57.28333333,0.5352628752030631,0.5706491526145654,0.597476958
57.36666667,0.5342928855144167,0.57159627,0.598156999
57.45,0.5354536931134944,0.5708521396342899,0.598253634
57.53333333,0.5346559871333588,0.5732479161303444,0.598603358
57.61666667,0.5363246365649842,0.5715005891599785,0.598295127
57.7,0.5356236569519016,0.5693582683027542,0.598826116
57.8,0.5312638205704492,0.5736609592999008,0.597530139
57.86666667,0.5320168232470981,0.5718163141656291,0.598234419
57.95,0.5345883870816038,0.5716705305660846,0.598100121
58.05,0.5341946958294699,0.5717130540772231,0.597210529
58.11666667,0.5359759116058663,0.5724945600962035,0.597832621
58.2,0.5337193634347295,0.5718481957381385,0.596615581
58.3,0.5354075996673582,0.5706489821015756,0.597629027
58.36666667,0.5337483764486873,0.5702381522030022,0.600093608
58.46666667,0.5334552007514921,0.5724202612746676,0.598255069
58.55,0.5354857016398447,0.5726427669490757,0.597454675
58.63333333,0.5348659498668352,0.5732180395215591,0.597472647
58.71666667,0.5342565003054427,0.5718005239085363,0.599250851
58.8,0.5347635172744605,0.5718817543393264,0.597976217
58.88333333,0.5358233661501288,0.5719043351900152,0.598070604
58.96666667,0.5331596863284317,0.5714843589532312,0.597971486
59.05,0.5337779091634989,0.5706110247673308,0.597882235
59.13333333,0.536239871,0.5714888998560587,0.599789397
59.21666667,0.5338856408473324,0.5709008835644918,0.597854122
59.3,0.5350258992392083,0.5710313520564894,0.597127152
59.38333333,0.533834164,0.5723203298237601,0.59868528
59.46666667,0.5362243345789122,0.5718722303234779,0.600260611
59.55,0.5339601137173968,0.5719242134194537,0.59686702
59.63333333,0.5340841964181722,0.5722139551316943,0.598227331
59.71666667,0.534062754,0.57140058,0.598564458
59.8,0.5337318590462546,0.5714979792159699,0.597582052
59.88333333,0.5335252600037699,0.5712816378781108,0.596624157
59.96666667,0.5342382523176014,0.5703978038944174,0.598227833
60.05,0.5342597469564613,0.5697665958581419,0.598226221
60.13333333,0.5330378026703879,0.5727812359239576,0.597574673
60.21666667,0.5346750929720074,0.5724854340591352,0.59908871
60.3,0.5338774377159277,0.5730507539925075,0.599032592
60.38333333,0.5338431499034515,0.5697897253947495,0.597987342
60.46666667,0.5355021182101422,0.5691112149100782,0.598094401
60.55,0.5331570251432041,0.5705134540231545,0.596992343
60.63333333,0.5328497492522066,0.5691955892530984,0.597701443
60.71666667,0.5329724595172998,0.5710138356815954,0.596237354
60.8,0.53509466,0.5716753354425522,0.598481687
60.88333333,0.5344499323294625,0.571484101,0.597051872
60.96666667,0.5352341286680711,0.5697098028810852,0.598958898
61.05,0.5324587907500156,0.5695275957561895,0.596783275
61.13333333,0.5322554164961295,0.571414199,0.598868208
61.21666667,0.5346322916778792,0.5700555968066973,0.596971216
61.3,0.5341771315225693,0.5715893300228105,0.597817575
61.38333333,0.5326556550465863,0.5699161315125812,0.597470658
61.46666667,0.5338987472531279,0.571573518,0.596735592
61.55,0.5356501184951536,0.5723785811401205,0.597675935
61.63333333,0.531446633,0.569861084,0.597184782
61.71666667,0.5350547408154548,0.5712715511017659,0.596240647
61.8,0.5329134877303104,0.5731282026735908,0.596837848
61.88333333,0.5327853846892574,0.5701590688602356,0.597598221
61.96666667,0.5339081501062523,0.5707993889206491,0.596778692
62.05,0.5310545612163587,0.5702250283935679,0.598373363
62.13333333,0.5312014623858059,0.5717842226393103,0.59565481
62.21666667,0.5351141304879199,0.5713323796952899,0.597727164
62.3,0.5317909598779672,0.5716080813638681,0.595607455
62.38333333,0.5322648273671825,0.5702526351718322,0.599452166
62.46666667,0.5327804070192528,0.5708217224323593,0.598135323
62.55,0.5330486836348977,0.5704443196748232,0.598392572
62.63333333,0.5326522394869679,0.5721808252592953,0.597879851
62.71666667,0.5318405552946606,0.5718570006682575,0.598347175
62.8,0.532186618,0.5691502230915316,0.59904602
62.88333333,0.5332670725060638,0.5705367652118296,0.597405821
62.96666667,0.5330984918473823,0.5716538611400344,0.597409828
63.05,0.5366328352157551,0.5713911748075136,0.599105661
63.13333333,0.5318696828419237,0.5687709786633907,0.598021427
63.21666667,0.5328000468941185,0.5692170916797901,0.598542249
63.3,0.5344176452286011,0.5704808527989038,0.597972022
63.38333333,0.5322194845890111,0.5713779570722806,0.599458983
63.46666667,0.5330737606034148,0.5714387180469592,0.597792867
63.58333333,0.5330191095408925,0.5707365670169122,0.598022027
63.65,0.5328232433327108,0.569135297,0.598395308
63.71666667,0.5310861009589006,0.5695903907922212,0.59806734
63.8,0.533534064,0.5700435301046728,0.595802055
63.88333333,0.5326891691287499,0.5705183172883083,0.597782645
63.96666667,0.5327072914415341,0.5681251726909875,0.596271286
64.05,0.5331680237473945,0.5677278895658029,0.600024447
64.13333333,0.5331527807582119,0.569734108,0.59787338
64.21666667,0.5344118098715763,0.5708341084122931,0.596962359
64.3,0.5335547648250947,0.5717752550979857,0.597891566
64.38333333,0.5341792117905797,0.569042732,0.597951735
64.46666667,0.5341283045333625,0.5702858370667846,0.597657915
64.56666667,0.5334451573234228,0.5700807368307097,0.599011042
64.63333333,0.536694846,0.5683189447108544,0.598647854
64.73333333,0.5356747928071122,0.5681246526476836,0.596140834
64.8,0.5353597594594502,0.5701140748335763,0.59839892
64.9,0.5350364320839465,0.5697357659006324,0.597514354
64.98333333,0.538472861,0.570422275,0.596723435
65.06666667,0.538786424,0.57072505,0.597086603
65.15,0.5386725387859136,0.5682588359733357,0.597666596
65.21666667,0.5388270061566203,0.5705584455676584,0.5970594
65.31666667,0.5411143321817942,0.568379669,0.59744481
65.4,0.5423329857965674,0.56963426,0.598242577
65.48333333,0.5430975022589506,0.5701506791575196,0.59626002
65.55,0.5437789154075913,0.5711301512200074,0.597910907
65.63333333,0.5457153421029454,0.5693538083135836,0.596300791
65.71666667,0.5461110028547144,0.5716298121375598,0.59678203
65.81666667,0.5463999040545762,0.5694564119975779,0.598019476
65.88333333,0.5464397133174639,0.5707199990221852,0.596688823
65.96666667,0.5494622675291289,0.5697545536285605,0.598303277
66.06666667,0.5488859517506992,0.5694930221990825,0.596990266
66.13333333,0.5499485741963157,0.5695051260434764,0.595174435
66.21666667,0.5494281171487676,0.5700021539338624,0.59824662
66.3,0.55034252,0.5695334680413722,0.599520385
66.38333333,0.5517006696764245,0.5688355855438157,0.596863005
66.46666667,0.5515687933105659,0.5688944844379457,0.59833922
66.56666667,0.5511736059957474,0.5707524103580134,0.598604248
66.63333333,0.5517812380882731,0.5676189890044406,0.596355153
66.71666667,0.5513594074377101,0.5689694040474523,0.597551347
66.81666667,0.5530071803397001,0.5695059099816315,0.598377764
66.88333333,0.5527789596986686,0.5701886009214917,0.59890208
66.96666667,0.5530151916084343,0.5701720693963007,0.59903103
67.05,0.5518009228990998,0.5713761969903871,0.597143058
67.13333333,0.5527265818722221,0.5699598438374707,0.598102693
67.21666667,0.5504124676953107,0.5699215053579847,0.596555664
67.3,0.5511242704025496,0.5676632064897607,0.597169279
67.4,0.5521746133113452,0.5700357488091329,0.598016561
67.48333333,0.5517311732179423,0.5679134646619463,0.598710026
67.56666667,0.5518681716077777,0.5698759630479269,0.596189724
67.65,0.5549879749746583,0.5682533699894108,0.597015314
67.71666667,0.5516457618872871,0.567985325,0.598151385
67.81666667,0.553106209,0.5687764862993652,0.596023204
67.9,0.5506139550238665,0.5695185166983078,0.597791109
67.96666667,0.5526538287873852,0.5676297659013748,0.595027657
68.05,0.5516784475695949,0.569632841,0.596985036
68.15,0.5535963062475187,0.5700387122473449,0.597207928
68.23333333,0.5525543832170974,0.5662732066995088,0.597780311
68.3,0.5513497243452101,0.5684697743114494,0.598107577
68.38333333,0.5504446999809639,0.5683104501561835,0.598146709
68.48333333,0.5516059923920456,0.5717989993593012,0.594603197
68.55,0.5508960909737195,0.5700602371760675,0.595961726
68.63333333,0.5500235050750987,0.5681833682123891,0.597628564
68.71666667,0.5523901420289105,0.5712397646327728,0.596987595
68.81666667,0.5510911677842245,0.5696400790462173,0.596422871
68.88333333,0.5536709869297827,0.5690481603335081,0.597560961
68.96666667,0.55286225,0.5696207037456712,0.597618962
69.06666667,0.5521922465754517,0.5694917318550157,0.599538616
69.15,0.5521697280513854,0.5696280444266629,0.598078086
69.23333333,0.5516654132613229,0.5692086244295821,0.597632996
69.31666667,0.5507846212056332,0.568625394,0.597221375
69.4,0.5531602234838625,0.567884461,0.597928914
69.48333333,0.5493210886005455,0.5706086123703035,0.596512316
69.56666667,0.5509485800778355,0.5684088684887667,0.598523175
69.65,0.5539964342405961,0.567302695,0.596370389
69.73333333,0.5505263599032555,0.5695577449159246,0.597920933
69.81666667,0.5518390547700086,0.5686252541589485,0.597977399
69.9,0.5505305378141749,0.5690113353492381,0.598811311
70,0.5531565844810649,0.5674201790246134,0.598142907
70.06666667,0.5505883545820117,0.5697581868716599,0.597607844
70.15,0.5507464870923514,0.568405616,0.597630496
70.23333333,0.5509174876643629,0.5677325143003159,0.595399181
70.31666667,0.5506194684667899,0.5687026252427344,0.597084898
70.4,0.5512003793799524,0.5695918239207841,0.597666239
70.5,0.5515932392159474,0.5693418865889037,0.597881524
70.56666667,0.5543678746168245,0.5690432327994843,0.598762442
70.66666667,0.550697467,0.5684776127118433,0.600414427
