time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2,0.35
2.033333333,2.977093827,0.677206443,2.977093827,0.677206443,1.00501456,1.005771607,0.499811754,0.500188246,0.660724745,-0.493749115,0.349868228
2.116666667,2.972727935,0.671839856,2.972727935,0.671839856,1.003540712,0.997801274,0.501433897,0.498566103,0.661222291,-0.481911757,0.351003728
2.2,2.998503075,0.677735377,2.998503075,0.677735377,1.012241946,1.006557168,0.50140796,0.49859204,0.658284907,-0.494915812,0.350985572
2.283333333,2.969704595,0.674115193,2.969704595,0.674115193,1.002520085,1.001180552,0.500334265,0.499665735,0.661566836,-0.486930584,0.350233985
2.366666667,2.947541582,0.676765046,2.947541582,0.676765046,0.995038242,1.005116053,0.497480742,0.502519258,0.664092575,-0.492775501,0.348236519
2.45,2.949012873,0.670570218,2.949012873,0.670570218,0.995534924,0.995915636,0.499904413,0.500095587,0.663924904,-0.479111251,0.349933089
2.533333333,2.937641453,0.669795255,2.937641453,0.669795255,0.991696132,0.994764679,0.499227635,0.500772365,0.665220813,-0.477401876,0.349459344
2.616666667,2.98583282,0.673948064,2.98583282,0.673948064,1.007964691,1.000932336,0.501750302,0.498249698,0.659728833,-0.48656194,0.351225212
2.7,2.888598403,0.67818215,2.888598403,0.67818215,0.97514006,1.007220704,0.491908475,0.508091525,0.670809852,-0.495901281,0.344335932
2.783333333,2.952877961,0.672969398,2.952877961,0.672969398,0.996839709,0.999478844,0.499339,0.500661,0.663484431,-0.484403247,0.3495373
2.866666667,2.943252884,0.675318375,2.943252884,0.675318375,0.993590453,1.002967491,0.497651699,0.502348301,0.664581323,-0.489584506,0.348356189
2.95,2.990623277,0.677058613,2.990623277,0.677058613,1.009581865,1.005552053,0.500999887,0.499000113,0.659182904,-0.493423039,0.350699921
3.033333333,2.958303649,0.675388545,2.958303649,0.675388545,0.998671326,1.003071706,0.498900863,0.501099137,0.66286611,-0.489739284,0.349230604
3.116666667,2.995919608,0.673001498,2.995919608,0.673001498,1.011369813,0.999526518,0.50294478,0.49705522,0.658579324,-0.48447405,0.352061346
3.2,2.94972066,0.674197412,2.94972066,0.674197412,0.99577386,1.001302663,0.498615776,0.501384224,0.663844243,-0.487111941,0.349031043
3.283333333,2.992348211,0.670483561,2.992348211,0.670483561,1.010164172,0.995786935,0.503583646,0.496416354,0.658986327,-0.478920107,0.352508552
3.366666667,2.984371978,0.676367205,2.984371978,0.676367205,1.007471536,1.004525189,0.500732195,0.499267805,0.659895313,-0.491897964,0.350512536
3.45,3.012742055,0.674743043,3.012742055,0.674743043,1.017048776,1.002113021,0.503698504,0.496301496,0.656662206,-0.488315466,0.352588953
3.533333333,2.956734654,0.67711994,2.956734654,0.67711994,0.998141661,1.005643135,0.498128174,0.501871826,0.663044915,-0.493558311,0.348689722
3.616666667,2.97446305,0.678006529,2.97446305,0.678006529,1.004126456,1.006959876,0.49929555,0.50070445,0.661024554,-0.495513906,0.349506885
3.7,2.937011592,0.678440775,2.937011592,0.678440775,0.991483502,1.007604808,0.495967836,0.504032164,0.665292593,-0.496471743,0.347177485
3.783333333,2.946719954,0.674887132,2.946719954,0.674887132,0.994760875,1.002327019,0.498105706,0.501894294,0.664186209,-0.488633292,0.348673994
3.866666667,2.972636152,0.675458978,2.972636152,0.675458978,1.003509728,1.003176311,0.500083076,0.499916924,0.66123275,-0.489894641,0.350058153
3.95,2.910805113,0.675563973,2.910805113,0.675563973,0.982636655,1.003332248,0.494789548,0.505210452,0.668279133,-0.490126234,0.346352683
4.033333333,2.977736489,0.675237123,2.977736489,0.675237123,1.005231512,1.002846818,0.500593775,0.499406225,0.660651506,-0.489405285,0.350415643
4.116666667,2.994185001,0.679028535,2.994185001,0.679028535,1.01078424,1.008477736,0.500571125,0.499428875,0.658777003,-0.497768197,0.350399788
4.2,2.932780478,0.673421002,2.932780478,0.673421002,0.990055152,1.000149555,0.497463979,0.502536021,0.665774779,-0.485399372,0.348224785
4.283333333,2.986156159,0.676751504,2.986156159,0.676751504,1.008073844,1.005095942,0.500739605,0.499260395,0.659691985,-0.492745633,0.350517724
4.366666667,3.023668815,0.681243336,3.023668815,0.681243336,1.020737458,1.011767109,0.502206723,0.497793277,0.655416971,-0.502653498,0.351544706
4.45,2.957813289,0.675030701,2.957813289,0.675030701,0.998505789,1.002540244,0.498991914,0.501008086,0.662921992,-0.488949968,0.34929434
4.533333333,2.978871552,0.676026584,2.978871552,0.676026584,1.005614689,1.004019307,0.500396934,0.499603066,0.660522152,-0.491146639,0.350277853
4.616666667,2.959412523,0.676208514,2.959412523,0.676208514,0.999045663,1.004289505,0.498691222,0.501308778,0.66273974,-0.491547931,0.349083855
4.7,2.932877784,0.675489727,2.932877784,0.675489727,0.990088001,1.003221979,0.496705485,0.503294515,0.665763689,-0.489962465,0.34769384
4.783333333,2.974184136,0.67659819,2.974184136,0.67659819,1.0040323,1.004868243,0.49979194,0.50020806,0.661056339,-0.492407459,0.349854358
4.866666667,2.991698918,0.679816904,2.991698918,0.679816904,1.009944982,1.009648603,0.500073376,0.499926624,0.659060321,-0.499507142,0.350051363
4.95,2.981658845,0.680092976,2.981658845,0.680092976,1.00655563,1.01005862,0.499131468,0.500868532,0.660204507,-0.500116089,0.349392027
5.033333333,2.992422665,0.680586582,2.992422665,0.680586582,1.010189307,1.010791712,0.499850962,0.500149038,0.658977842,-0.50120486,0.349895674
5.133333333,2.975678089,0.677696482,2.975678089,0.677696482,1.004536632,1.006499402,0.499512,0.500488,0.660886085,-0.494830019,0.3496584
5.216666667,2.963904939,0.678731511,2.963904939,0.678731511,1.000562223,1.008036603,0.498139405,0.501860595,0.662227776,-0.497113036,0.348697583
5.283333333,2.907757327,0.681491569,2.907757327,0.681491569,0.981607776,1.012135779,0.49234405,0.50765595,0.668626464,-0.503201038,0.344640835
5.366666667,3.05080168,0.682953589,3.05080168,0.682953589,1.029897036,1.014307138,0.503813195,0.496186805,0.652324859,-0.506425891,0.352669237
5.45,2.95533512,0.682179166,2.95533512,0.682179166,0.997669203,1.013156981,0.496148902,0.503851098,0.663204409,-0.504717705,0.347304231
5.55,2.946287801,0.678995718,2.946287801,0.678995718,0.994614987,1.008428997,0.496551746,0.503448254,0.664235458,-0.49769581,0.347586222
5.616666667,2.930263756,0.680482651,2.930263756,0.680482651,0.989205551,1.010637357,0.494641628,0.505358372,0.666061589,-0.500975616,0.346249139
5.716666667,2.969719222,0.678228962,2.969719222,0.678228962,1.002525023,1.007290228,0.498814517,0.501185483,0.661565169,-0.496004537,0.349170162
5.8,2.939945406,0.675816054,2.939945406,0.675816054,0.992473906,1.003706632,0.497186445,0.502813555,0.66495825,-0.490682261,0.348030512
5.883333333,3.016272602,0.678198709,3.016272602,0.678198709,1.018240626,1.007245298,0.502714245,0.497285755,0.656259858,-0.495937807,0.351899971
5.95,2.948062492,0.682014663,2.948062492,0.682014663,0.995214092,1.012912666,0.495593263,0.504406737,0.664033211,-0.504354854,0.346915284
6.033333333,3.006829481,0.68427296,3.006829481,0.68427296,1.015052795,1.016266637,0.499701218,0.500298782,0.657336014,-0.509336094,0.349790853
6.133333333,2.951318727,0.681739933,2.951318727,0.681739933,0.99631334,1.012504642,0.495969943,0.504030057,0.663662125,-0.503748866,0.34717896
6.216666667,2.967739826,0.680233148,2.967739826,0.680233148,1.001856814,1.0102668,0.497910172,0.502089828,0.661790745,-0.500425273,0.34853712
6.3,2.948087644,0.680789372,2.948087644,0.680789372,0.995222583,1.011092891,0.496044912,0.503955088,0.664030345,-0.501652165,0.347231438
6.383333333,2.993757435,0.680746445,2.993757435,0.680746445,1.010639901,1.011029137,0.499903734,0.500096266,0.658825729,-0.501557479,0.349932614
6.466666667,2.969297669,0.681492935,2.969297669,0.681492935,1.002382714,1.012137807,0.497578805,0.502421195,0.66161321,-0.503204051,0.348305164
6.55,3.002674911,0.680976646,3.002674911,0.680976646,1.013650285,1.011371027,0.500562774,0.499437226,0.657809476,-0.502065246,0.350393942
6.633333333,2.938846814,0.685016323,2.938846814,0.685016323,0.992103041,1.017370663,0.493712876,0.506287124,0.665083447,-0.510975769,0.345599013
6.716666667,2.925030611,0.681321923,2.925030611,0.681321923,0.987438934,1.011883824,0.493886707,0.506113293,0.666657968,-0.502826841,0.345720695
6.8,2.925144862,0.679509658,2.925144862,0.679509658,0.987477503,1.009192288,0.494562249,0.505437751,0.666644948,-0.498829433,0.346193574
6.883333333,2.973377013,0.682702943,2.973377013,0.682702943,1.003759829,1.013934883,0.497478545,0.502521455,0.66114832,-0.505873026,0.348234981
6.966666667,2.937682685,0.682227342,2.937682685,0.682227342,0.991710051,1.013228532,0.494633631,0.505366369,0.665216114,-0.50482397,0.346243542
7.05,2.958123618,0.679687374,2.958123618,0.679687374,0.998610551,1.009456229,0.497299473,0.502700527,0.662886626,-0.499221432,0.348109631
7.133333333,2.972640219,0.681148168,2.972640219,0.681148168,1.003511101,1.011625766,0.497986572,0.502013428,0.661232287,-0.502443579,0.3485906
7.216666667,2.99512432,0.683469861,2.99512432,0.683469861,1.011101338,1.015073892,0.499019691,0.500980309,0.658669956,-0.507564657,0.349313784
7.3,2.949531512,0.683852766,2.949531512,0.683852766,0.995710007,1.015642574,0.495044985,0.504955015,0.663865799,-0.50840925,0.346531489
7.383333333,2.985466549,0.683520691,2.985466549,0.683520691,1.007841044,1.015149384,0.498193679,0.501806321,0.659770574,-0.507676776,0.348735575
7.466666667,3.001518993,0.683070282,3.001518993,0.683070282,1.013260067,1.014480447,0.499699079,0.500300921,0.657941207,-0.506683286,0.349789355
7.55,2.93971269,0.679731057,2.93971269,0.679731057,0.992395345,1.009521106,0.495722659,0.504277341,0.66498477,-0.499317785,0.347005861
7.633333333,2.976412235,0.67806101,2.976412235,0.67806101,1.004784467,1.00704079,0.499439235,0.500560765,0.660802421,-0.495634077,0.349607464
7.716666667,2.994807529,0.678364633,2.994807529,0.678364633,1.010994395,1.007491723,0.500867648,0.499132352,0.658706058,-0.496303793,0.350607354
7.8,2.990797189,0.682895947,2.990797189,0.682895947,1.009640575,1.014221528,0.498868264,0.501131736,0.659163084,-0.506298745,0.349207785
7.883333333,3.006897569,0.679425973,3.006897569,0.679425973,1.01507578,1.009068002,0.501484029,0.498515971,0.657328254,-0.498644846,0.351038821
7.966666667,2.998092978,0.680423329,2.998092978,0.680423329,1.012103505,1.010549252,0.500384211,0.499615789,0.658331642,-0.500844765,0.350268948
8.05,2.988922935,0.681196747,2.988922935,0.681196747,1.009007859,1.011697916,0.499334377,0.500665623,0.659376678,-0.502550734,0.349534064
8.133333333,2.897161865,0.679426116,2.897161865,0.679426116,0.978030935,1.009068214,0.492190304,0.507809696,0.669833943,-0.498645161,0.344533213
8.216666667,2.966948735,0.684625583,2.966948735,0.684625583,1.001589755,1.016790345,0.496234458,0.503765542,0.661880899,-0.510113894,0.347364121
8.3,2.957572992,0.682215782,2.957572992,0.682215782,0.998424669,1.013211362,0.49632471,0.50367529,0.662949377,-0.504798471,0.347427297
8.383333333,2.955417077,0.681178849,2.955417077,0.681178849,0.997696871,1.011671333,0.496522672,0.503477328,0.663195069,-0.502511255,0.347565871
8.466666667,2.942231159,0.682345519,2.942231159,0.682345519,0.993245536,1.013404046,0.494977073,0.505022927,0.664697761,-0.505084639,0.346483951
8.55,2.944384609,0.678969366,2.944384609,0.678969366,0.993972503,1.00838986,0.496399913,0.503600087,0.66445235,-0.497637685,0.347479939
8.633333333,2.935066056,0.680308555,2.935066056,0.680308555,0.990826723,1.010378793,0.495114927,0.504885073,0.66551431,-0.500591603,0.346580449
8.716666667,2.975408775,0.68440829,2.975408775,0.68440829,1.004445716,1.016467625,0.497025625,0.502974375,0.660916777,-0.509634598,0.347917937
8.8,2.930880677,0.681898796,2.930880677,0.681898796,0.989413813,1.012740582,0.494174583,0.505825417,0.665991283,-0.504099279,0.345922208
8.883333333,2.930236014,0.680133322,2.930236014,0.680133322,0.989196186,1.01011854,0.494767619,0.505232381,0.66606475,-0.500205081,0.346337333
8.966666667,2.980223164,0.682005063,2.980223164,0.682005063,1.006070969,1.012898408,0.498309177,0.501690823,0.66036812,-0.504333678,0.348816424
9.05,2.957576083,0.677934298,2.957576083,0.677934298,0.998425713,1.0068526,0.497898823,0.502101177,0.662949024,-0.495354582,0.348529176
9.133333333,2.914307992,0.682916429,2.914307992,0.682916429,0.983819166,1.014251948,0.49238446,0.50761554,0.667879938,-0.506343924,0.344669122
9.216666667,2.904981026,0.68079796,2.904981026,0.68079796,0.980670546,1.011105646,0.492359809,0.507640191,0.668942857,-0.501671108,0.344651866
9.3,2.936219077,0.678975087,2.936219077,0.678975087,0.991215963,1.008398356,0.495703573,0.504296427,0.665382909,-0.497650303,0.346992501
9.383333333,2.902850986,0.68004235,2.902850986,0.68004235,0.979951482,1.00998343,0.492454038,0.507545962,0.6691856,-0.500004419,0.344717826
9.466666667,2.98622085,0.682627483,2.98622085,0.682627483,1.008095683,1.013822811,0.498583739,0.501416261,0.659684612,-0.50570658,0.349008617
9.55,2.917206954,0.679024567,2.917206954,0.679024567,0.984797804,1.008471843,0.494061506,0.505938494,0.667549567,-0.497759445,0.345843054
9.633333333,2.918340641,0.681116408,2.918340641,0.681116408,0.985180517,1.011578598,0.493389768,0.506610232,0.66742037,-0.502373526,0.345372838
9.716666667,2.952757475,0.685629635,2.952757475,0.685629635,0.996799036,1.018281539,0.494669567,0.505330433,0.663498162,-0.512328582,0.346268697
9.8,2.93470558,0.678411471,2.93470558,0.678411471,0.990705033,1.007561287,0.49578228,0.50421772,0.66555539,-0.496407107,0.347047596
9.883333333,2.946019911,0.681130674,2.946019911,0.681130674,0.994524552,1.011599785,0.495744224,0.504255776,0.664265988,-0.502404993,0.347020957
9.966666667,2.986883356,0.680897724,2.986883356,0.680897724,1.008319333,1.011253814,0.49927349,0.50072651,0.659609112,-0.501891164,0.349491443
10.05,2.922779514,0.680669217,2.922779514,0.680669217,0.986679003,1.01091444,0.493933841,0.506066159,0.666914507,-0.501387134,0.345753689
10.13333333,2.904536858,0.681699945,2.904536858,0.681699945,0.980520603,1.012445254,0.491990668,0.508009332,0.668993475,-0.503660664,0.344393467
10.21666667,2.961409076,0.680008969,2.961409076,0.680008969,0.999719664,1.009933855,0.497458718,0.502541282,0.662512209,-0.499930791,0.348221103
10.3,2.938531225,0.679116854,2.938531225,0.679116854,0.991996504,1.008608905,0.495848156,0.504151844,0.665119412,-0.497963005,0.34709371
10.38333333,2.969236665,0.678773524,2.969236665,0.678773524,1.002362121,1.008098999,0.498573243,0.501426757,0.661620162,-0.497205705,0.34900127
10.46666667,2.952166728,0.681188175,2.952166728,0.681188175,0.99659961,1.011685185,0.496244164,0.503755836,0.663565485,-0.502531826,0.347370915
10.55,3.002004216,0.682454249,3.002004216,0.682454249,1.01342387,1.013565529,0.499965057,0.500034943,0.65788591,-0.50532447,0.34997554
10.63333333,2.965816002,0.680392027,2.965816002,0.680392027,1.001207365,1.010502764,0.497689677,0.502310323,0.662009988,-0.500775721,0.348382774
10.71666667,2.89561499,0.685078062,2.89561499,0.685078062,0.977508737,1.017462356,0.489986417,0.510013583,0.670010228,-0.51111195,0.342990492
10.8,2.962583195,0.681605976,2.962583195,0.681605976,1.000116026,1.012305692,0.496971394,0.503028606,0.662378404,-0.50345339,0.347879976
10.88333333,2.998830294,0.684252446,2.998830294,0.684252446,1.012352409,1.01623617,0.499042743,0.500957257,0.658247616,-0.509290846,0.34932992
10.96666667,2.995349219,0.68020492,2.995349219,0.68020492,1.01117726,1.010224877,0.500235575,0.499764425,0.658644326,-0.50036301,0.350164902
11.05,2.947345243,0.67675466,2.947345243,0.67675466,0.994971961,1.005100628,0.497467925,0.502532075,0.66411495,-0.492752593,0.348227548
11.13333333,2.995409554,0.677904998,2.995409554,0.677904998,1.011197628,1.006809085,0.501087346,0.498912654,0.65863745,-0.495289954,0.350761142
11.21666667,2.968095726,0.67879793,2.968095726,0.67879793,1.00197696,1.008135246,0.498468173,0.501531827,0.661750186,-0.497259538,0.348927721
11.3,2.978477612,0.681533423,2.978477612,0.681533423,1.005481702,1.012197939,0.498335653,0.501664347,0.660567047,-0.503293357,0.348834957
11.38333333,3.026630954,0.681628318,3.026630954,0.681628318,1.021737424,1.012338874,0.502310275,0.497689725,0.6550794,-0.503502671,0.351617192
11.46666667,2.965314096,0.679254115,2.965314096,0.679254115,1.00103793,1.008812762,0.498065818,0.501934182,0.662067186,-0.49826577,0.348646073
11.55,2.935583559,0.680674919,2.935583559,0.680674919,0.991001423,1.010922909,0.495024416,0.504975584,0.665455334,-0.501399711,0.346517091
11.63333333,2.974361154,0.680960936,2.974361154,0.680960936,1.004092058,1.011347694,0.498199987,0.501800013,0.661036166,-0.502030593,0.348739991
11.71666667,3.01764965,0.680099212,3.01764965,0.680099212,1.018705493,1.010067881,0.502128777,0.497871223,0.656102927,-0.500129843,0.351490144
11.8,2.973438217,0.681846727,2.973438217,0.681846727,1.003780491,1.012663251,0.497797419,0.502202581,0.661141346,-0.503984428,0.348458193
11.88333333,2.991761322,0.681585253,2.991761322,0.681585253,1.009966049,1.012274916,0.499429132,0.500570868,0.65905321,-0.503407681,0.349600392
11.96666667,3.010109218,0.681396485,3.010109218,0.681396485,1.016159976,1.011994561,0.501026898,0.498973102,0.656962249,-0.502991305,0.350718828
12.05,3.008419795,0.680667446,3.008419795,0.680667446,1.015589657,1.010911809,0.501154168,0.498845832,0.657154779,-0.501383226,0.350807918
12.13333333,3.027951667,0.677936442,3.027951667,0.677936442,1.022183273,1.006855784,0.503777032,0.496222968,0.654928889,-0.49535931,0.352643922
12.21666667,3.03912907,0.675407795,3.03912907,0.675407795,1.025956568,1.003100295,0.505632241,0.494367759,0.653655091,-0.489781743,0.353942569
12.3,3.003017378,0.678064176,3.003017378,0.678064176,1.013765896,1.007045492,0.501662798,0.498337202,0.657770448,-0.495641061,0.351163959
12.38333333,3.017955664,0.674409725,3.017955664,0.674409725,1.018808798,1.001617985,0.504254253,0.495745747,0.656068053,-0.487580251,0.352977977
12.46666667,2.999577077,0.677236109,2.999577077,0.677236109,1.01260451,1.005815665,0.501681723,0.498318277,0.658162512,-0.493814549,0.351177206
12.55,3.002624714,0.68067675,3.002624714,0.68067675,1.013633339,1.010925627,0.500668716,0.499331284,0.657815197,-0.501403749,0.350468102
12.63333333,2.990039648,0.677933515,2.990039648,0.677933515,1.009384842,1.006851437,0.500628251,0.499371749,0.659249415,-0.495352854,0.350439776
12.71666667,3.016501658,0.680055517,3.016501658,0.680055517,1.018317952,1.010002987,0.502049716,0.497950284,0.656233754,-0.500033464,0.351434801
12.8,3.058298392,0.683497952,3.058298392,0.683497952,1.032427795,1.015115612,0.50422755,0.49577245,0.651470519,-0.507626619,0.352959285
12.88333333,3.018120299,0.68097716,3.018120299,0.68097716,1.018864376,1.011371789,0.50184525,0.49815475,0.656049291,-0.502066378,0.351291675
12.96666667,3.027966621,0.67552194,3.027966621,0.67552194,1.022188322,1.003269821,0.504670178,0.495329822,0.654927185,-0.490033519,0.353269125
13.05,3.003862458,0.674862275,3.003862458,0.674862275,1.01405118,1.002290102,0.50291644,0.49708356,0.657674141,-0.488578463,0.352041508
13.13333333,3.006519587,0.673635645,3.006519587,0.673635645,1.01494818,1.000468339,0.50359227,0.49640773,0.65737133,-0.485872821,0.352514589
13.21666667,2.975900797,0.675255447,2.975900797,0.675255447,1.004611815,1.002874032,0.500432826,0.499567174,0.660860705,-0.489445703,0.350302978
13.3,3.000812311,0.676461301,3.000812311,0.676461301,1.013021504,1.004664939,0.502070828,0.497929172,0.658021742,-0.492105517,0.35144958
13.38333333,3.027794678,0.678623525,3.027794678,0.678623525,1.022130277,1.007876225,0.503510839,0.496489161,0.65494678,-0.496874846,0.352457587
13.46666667,3.044522492,0.676162704,3.044522492,0.676162704,1.027777293,1.004221469,0.50579622,0.49420378,0.653040447,-0.491446886,0.354057354
13.55,3.008472679,0.675227805,3.008472679,0.675227805,1.015607509,1.002832979,0.503164456,0.496835544,0.657148752,-0.489384731,0.352215119
13.63333333,3.048184007,0.680226879,3.048184007,0.680226879,1.029013356,1.01025749,0.50459867,0.49540133,0.652623174,-0.500411446,0.353219069
13.71666667,3.068726126,0.677781242,3.068726126,0.677781242,1.035948014,1.006625285,0.507177889,0.492822111,0.650282155,-0.495016978,0.355024522
13.8,3.10787798,0.675458148,3.10787798,0.675458148,1.049164992,1.003175079,0.511204262,0.488795738,0.645820335,-0.48989281,0.357842984
13.88333333,2.99909566,0.677110338,2.99909566,0.677110338,1.012441993,1.005628873,0.501688028,0.498311972,0.658217375,-0.49353713,0.35118162
13.96666667,3.023115845,0.679539278,3.023115845,0.679539278,1.020550785,1.00923628,0.502787116,0.497212884,0.655479989,-0.498894769,0.351950981
14.05,3.072721635,0.67259124,3.072721635,0.67259124,1.037296828,0.998917212,0.509424259,0.490575741,0.649826819,-0.483569124,0.356596981
14.13333333,3.046395932,0.677832204,3.046395932,0.677832204,1.028409733,1.006700972,0.505333558,0.494666442,0.652826946,-0.495129387,0.35373349
14.21666667,3.051759805,0.674486293,3.051759805,0.674486293,1.030220482,1.001731702,0.5070102,0.4929898,0.652215669,-0.48774914,0.35490714
14.3,3.008240127,0.673915486,3.008240127,0.673915486,1.015529004,1.000883952,0.503631461,0.496368539,0.657175254,-0.486490082,0.352542023
14.38333333,3.073395496,0.673738048,3.073395496,0.673738048,1.037524311,1.000620425,0.509053304,0.490946696,0.649750025,-0.486098696,0.356337313
14.46666667,3.069391375,0.678317502,3.069391375,0.678317502,1.036172591,1.007421726,0.507034386,0.492965614,0.650206342,-0.496199835,0.35492407
14.55,3.061683978,0.672470088,3.061683978,0.672470088,1.033570709,0.99873728,0.508569919,0.491430081,0.651084691,-0.483301893,0.355998943
14.63333333,3.109485749,0.673245607,3.109485749,0.673245607,1.049707747,0.999889063,0.512153289,0.487846711,0.645637111,-0.485012495,0.358507302
14.71666667,3.089708989,0.674371201,3.089708989,0.674371201,1.04303146,1.00156077,0.510141555,0.489858445,0.647890908,-0.487495276,0.357099089
14.8,3.080854797,0.668743863,3.080854797,0.668743863,1.04004244,0.993203175,0.511518349,0.488481651,0.648899949,-0.475082766,0.358062844
14.88333333,3.07186856,0.675747266,3.07186856,0.675747266,1.037008845,1.003604469,0.508184886,0.491815114,0.649924037,-0.490530532,0.35572942
14.96666667,3.067746921,0.675095898,3.067746921,0.675095898,1.035617452,1.002637073,0.508090348,0.491909652,0.650393747,-0.489093777,0.355663244
15.05,3.082415433,0.677519158,3.082415433,0.677519158,1.040569284,1.006236044,0.508387031,0.491612969,0.648722096,-0.494438887,0.355870922
15.13333333,3.083125398,0.679033827,3.083125398,0.679033827,1.040808955,1.008485596,0.50788646,0.49211354,0.648641186,-0.49777987,0.355520522
15.21666667,3.075881798,0.678695752,3.075881798,0.678695752,1.038363643,1.007983494,0.507423019,0.492576981,0.649466681,-0.49703416,0.355196114
15.3,3.113728705,0.678153666,3.113728705,0.678153666,1.051140094,1.0071784,0.510679031,0.489320969,0.645153576,-0.495838452,0.357475322
15.38333333,3.116978159,0.678936648,3.116978159,0.678936648,1.052237052,1.008341268,0.510651326,0.489348674,0.644783262,-0.497565517,0.357455929
15.46666667,3.053020302,0.675296832,3.053020302,0.675296832,1.030646004,1.002935496,0.506813228,0.493186772,0.65207202,-0.489536988,0.354769259
15.55,3.109150052,0.677027878,3.109150052,0.677027878,1.049594421,1.005506406,0.510726485,0.489273515,0.645675368,-0.493355244,0.357508539
15.63333333,3.067222651,0.672850768,3.067222651,0.672850768,1.035440467,0.999302657,0.50888019,0.49111981,0.650453494,-0.484141578,0.356216133
15.71666667,3.070320867,0.677920645,3.070320867,0.677920645,1.036486371,1.006832323,0.507256344,0.492743656,0.650100415,-0.495324466,0.355079441
15.8,3.073101765,0.674971983,3.073101765,0.674971983,1.037425153,1.002453038,0.508572109,0.491427891,0.649783499,-0.488820452,0.356000476
15.88333333,3.074848319,0.677141856,3.074848319,0.677141856,1.038014759,1.005675684,0.507911931,0.492088069,0.649584458,-0.493606653,0.355538352
15.96666667,3.072018852,0.675462653,3.072018852,0.675462653,1.037059581,1.003181769,0.508302403,0.491697597,0.64990691,-0.489902746,0.355811682
