Wavenumbercm-1,04:00:00
3580,0.055486829089834
3576,0.0569260115339524
3572,0.0586914331546362
3568,0.0604111552190135
3564,0.061252057377431
3560,0.0611248630411586
3556,0.0612149631096469
3552,0.0623549344634556
3548,0.0636785662275472
3544,0.0637496152428996
3540,0.062870096683607
3536,0.0627260938905768
3532,0.0639096190622447
3528,0.0653001265040845
3524,0.0657228697105634
3520,0.065400427987238
3516,0.0651966844368389
3512,0.0654965210482263
3508,0.0661916806660579
3504,0.0669667387111107
3500,0.0673899259339261
3496,0.067264035227506
3492,0.0669315937744243
3488,0.0668002637399218
3484,0.0668020438473108
3480,0.0667781861130317
3476,0.0669396259661404
3472,0.0674133300525946
3468,0.0677812202233314
3464,0.0677419130053341
3460,0.0678060638506854
3456,0.0685856710299755
3452,0.0697677504949883
3448,0.0706323352321325
3444,0.0711993270516011
3440,0.0719708763964815
3436,0.0728569562036414
3432,0.0734495101405001
3428,0.0740070260589254
3424,0.0750865735109993
3420,0.0764161793869751
3416,0.0771380405733952
3412,0.0770937306556396
3408,0.0769568660826386
3404,0.0771246359416992
3400,0.0773629787769016
3396,0.077416184357289
3392,0.0772840100399596
3388,0.076945439085846
3384,0.0764018506896515
3380,0.0760259612268539
3376,0.0762101974349805
3372,0.0766494345013176
3368,0.0766820327673962
3364,0.0762154666654787
3360,0.0757564847713819
3356,0.0756611068254615
3352,0.0759254044710414
3348,0.0765672777586657
3344,0.0775357732930436
3340,0.0783914173027867
3336,0.0787213194235471
3332,0.0787069500969879
3328,0.0788436815057139
3324,0.0792414117170002
3320,0.0797151971628513
3316,0.0803113471816585
3312,0.0811037051905855
3308,0.0817305288872613
3304,0.0818092580506872
3300,0.0815865133388143
3296,0.0815570262526064
3292,0.0817027116740861
3288,0.0817581465815621
3284,0.081918132185639
3280,0.0825737625983998
3276,0.0835320179098394
3272,0.0841699587746314
3268,0.0843196033624101
3264,0.0842991624841328
3260,0.0841404693484923
3256,0.0835736612077623
3252,0.0827920032043239
3248,0.0824691206609582
3244,0.0829021223856678
3240,0.0836650674107015
3236,0.0841600603080955
3232,0.0841715374445036
3228,0.0838464065014631
3224,0.0834960210818694
3220,0.08336610958206
3216,0.0832689885057328
3212,0.0826372228131938
3208,0.0813560483325001
3204,0.0802676546180826
3200,0.0802981353853323
3196,0.0813455503389654
3192,0.0825544930638584
3188,0.0834351859224134
3184,0.0841518415677979
3180,0.0848053467177774
3176,0.0851763476354565
3172,0.0852513584139797
3168,0.0853812344115177
3164,0.0857863551979936
3160,0.0864168094814452
3156,0.0873225609365915
3152,0.0886816509835606
3148,0.0904051145724489
3144,0.0920895394253216
3140,0.0934075614644193
3136,0.0942987068549518
3132,0.0947554253506152
3128,0.0949096406039345
3124,0.0953720397415345
3120,0.0969747977844117
3116,0.0999503649212941
3112,0.103693608486754
3108,0.107393246432495
3104,0.11070553605475
3100,0.113738473472563
3096,0.116675257359007
3092,0.11978333069114
3088,0.123672945911707
3084,0.129267618246814
3080,0.137388590607043
3076,0.148073786358357
3072,0.159816932874349
3068,0.169439526065123
3064,0.173648774700302
3060,0.171909494080138
3056,0.167235761968607
3052,0.163376204657284
3048,0.162309780807311
3044,0.16459110811324
3040,0.1704609919201
3036,0.1792909265449
3032,0.188235821914964
3028,0.193243201416224
3024,0.192733573068721
3020,0.18925521301163
3016,0.186973505577646
3012,0.188357299786574
3008,0.192794699825055
3004,0.197393190456627
3000,0.199240288404714
2996,0.197894644310749
2992,0.195776697001567
2988,0.196002910452986
2984,0.200384918531961
2980,0.209209755015356
2976,0.22213282178422
2972,0.238563041021896
2968,0.256888840821078
2964,0.274088632023453
2960,0.286955912409198
2956,0.293339273060848
2952,0.292317710247172
2948,0.284517880399161
2944,0.272240062792728
2940,0.258672104363112
2936,0.247244848922654
2932,0.24098356355135
2928,0.24086656601388
2924,0.244461747170867
2920,0.247046004572835
2916,0.245127000816709
2912,0.238666532573432
2908,0.229445303371761
2904,0.218895249573449
2900,0.207913583929921
2896,0.197214411294943
2892,0.187414969819151
2888,0.179752556415861
2884,0.176591831074351
2880,0.179918449667458
2876,0.188602047841491
2872,0.197392565199557
2868,0.199873870099341
2864,0.193468764674214
2860,0.18081286548978
2856,0.167342406432491
2852,0.159273568387554
2848,0.161488038070733
2844,0.173923011014028
2840,0.1889017384644
2836,0.194045380029977
2832,0.182385423737565
2828,0.159314470199042
2824,0.136300628425908
2820,0.120256146772755
2816,0.110559712260665
2812,0.103741040652802
2808,0.0982840540613486
2804,0.094565564627478
2800,0.0924926545667161
2796,0.0911452420589405
2792,0.089950110693472
2788,0.08874517342632
2784,0.0871396341080387
2780,0.0849611565179507
2776,0.0829303500877182
2772,0.0818821654004742
2768,0.0816112327039399
2764,0.0813700428701654
2760,0.0811216359218457
2756,0.0813890621093557
2752,0.0822106478499754
2748,0.0831245016926942
2744,0.0838985354774316
2740,0.08443652922467
2736,0.0842634406007531
2732,0.0830018189960483
2728,0.0811695300377482
2724,0.0797016030323645
2720,0.0787904812458963
2716,0.0779023225629735
2712,0.0767644309142297
2708,0.075578214870245
2704,0.0744426523570952
2700,0.073358414608517
2696,0.0726643798712732
2692,0.0726839749327712
2688,0.0730205638403434
2684,0.0729472259807964
2680,0.0723957518990267
2676,0.0718987871921064
2672,0.0717316445766112
2668,0.0717770251870316
2664,0.0720221411959711
2660,0.0724597703856534
2656,0.07261673724402
2652,0.0719008978153717
2648,0.0704976860960332
2644,0.0692552757770219
2640,0.0684351870147353
2636,0.0673742072832972
2632,0.0657232694725448
2628,0.0639767076558898
2624,0.0623368513868503
2620,0.0603058134034356
2616,0.0579022678429691
2612,0.0559079185167613
2608,0.0544275143035894
2604,0.0527739076558379
2600,0.0511041032527923
2596,0.05036398200462
2592,0.0503705272629665
2588,0.0499649003047177
2584,0.0492242559691379
2580,0.0492838389322206
2576,0.0498408117432223
2572,0.0494487886980703
2568,0.0483537120261801
2564,0.0483575736934258
2560,0.0496893293897966
2556,0.050787461444219
2552,0.0510413448630791
2548,0.050865834019765
2544,0.0497777216744393
2540,0.047155912220838
2536,0.0444473126718232
2532,0.0436595875767208
2528,0.0438979114497948
2524,0.0430247795086486
2520,0.0417318818387774
2516,0.0422775296125941
2512,0.0443731868362007
2508,0.0461206781636331
2504,0.0476661622503116
2500,0.0502139652221663
2496,0.0527407670528793
2492,0.0532951810676027
2488,0.0524361502205762
2484,0.0521072082258743
2480,0.0518714724839486
2476,0.0500007553235364
2472,0.0474195492366205
2468,0.0465054974104817
2464,0.0467765321838259
2460,0.0459984998699784
2456,0.0445524329376686
2452,0.0446438642982789
2448,0.0459594465727218
2444,0.0463201364084465
2440,0.0458647157699411
2436,0.0465002313315603
2432,0.0479689787774238
2428,0.0485346984629396
2424,0.0485331101764725
2420,0.0494566671952351
2416,0.0505154191303861
2412,0.0499277144926049
2408,0.0484101279864832
2404,0.048035478595515
2400,0.048631073366635
2396,0.0488783867662262
2392,0.049343424757839
2388,0.0511628616078106
2384,0.0534349373842101
2380,0.0544870759414119
2376,0.0543727103401531
2372,0.0543928564639891
2368,0.0544564162689445
2364,0.0533449749272289
2360,0.0521793711721926
2356,0.0531353073779386
2352,0.0552275615155849
2348,0.0564775322102208
2344,0.0567396275099729
2340,0.0568153668262982
2336,0.0567408491229651
2332,0.0561749620315752
2328,0.0557611631595008
2324,0.0561136809920274
2320,0.0561822832453902
2316,0.0544361748038836
2312,0.0517199656104891
2308,0.0501732356103488
2304,0.049179113276807
2300,0.0465396306310465
2296,0.0432043191776894
2292,0.0424753600443739
2288,0.0442032962690231
2284,0.0444282669824404
2280,0.0418888748350681
2276,0.0402280919219725
2272,0.0413583537602594
2268,0.0430532670286055
2264,0.0448117212139831
2260,0.0470050864557571
2256,0.0478406296671048
2252,0.0459394993897414
2248,0.046149290468741
2244,0.0524729460753275
2240,0.0620052493834319
2236,0.0690288450945807
2232,0.0741844332222961
2228,0.0809330025389272
2224,0.0950407455018002
2220,0.115400329934114
2216,0.132477907460359
2212,0.135589907799289
2208,0.142378072554462
2204,0.16598348382667
2200,0.189509659242805
2196,0.18630213683776
2192,0.189905539638616
2188,0.232336918526958
2184,0.286697200471211
2180,0.299827511263968
2176,0.294414950507665
2172,0.318735038969751
2168,0.354157317929394
2164,0.361595104774856
2160,0.37361598937839
2156,0.42357899157314
2152,0.410015011782303
2148,0.277867407754983
2144,0.177781985369908
2140,0.13396253866675
2136,0.0921159012212054
2132,0.0572797148683292
2128,0.0470902573946849
2124,0.0393932353941545
2120,0.0310503639913381
2116,0.031983135241016
2112,0.0385899277928829
2108,0.0399570081884148
2104,0.0375444624643474
2100,0.0394984028964626
2096,0.0442554982014143
2092,0.0437596000827532
2088,0.0411264757511556
2084,0.0431027018747259
2080,0.0441244435690464
2076,0.0358971848347027
2072,0.028198413985932
2068,0.0352674977627534
2064,0.0548280223728457
2060,0.0754224263983712
2056,0.0953851105111089
2052,0.108258034050774
2048,0.132671726864047
2044,0.202171687842961
2040,0.294680609128164
2036,0.291389196843094
2032,0.273785142671845
2028,0.326038062310828
2024,0.374552566127634
2020,0.316298609586324
2016,0.278518076095862
2012,0.312535470196891
2008,0.31731998628904
2004,0.244420546194659
2000,0.193646153590031
1996,0.198094993312889
1992,0.20909360402685
1988,0.17520473077197
1984,0.16691670119919
1980,0.218241721374748
1976,0.260857944852573
1972,0.210151580048243
1968,0.170722465101104
1964,0.160414194666148
1960,0.134948145094979
1956,0.0923693652872057
1952,0.0816140767753762
1948,0.0675886527625563
1944,0.0529307229230586
1940,0.0605207004372897
1936,0.0740576155562381
1932,0.0696026715761943
1928,0.0599609500765277
1924,0.0634147481674105
1920,0.066401634724511
1916,0.0554331718083218
1912,0.0427808265541715
1908,0.043726209297188
1904,0.0490373113886162
1900,0.0488342373020091
1896,0.0503555205025351
1892,0.0585667534566062
1888,0.0619393680365358
1884,0.0546584854060194
1880,0.0480530330069293
1876,0.0520723734685244
1872,0.059018640947346
1868,0.0606934084785957
1864,0.0619483766512502
1860,0.0676715311488214
1856,0.0717510371969672
1852,0.069868621847934
1848,0.067444561087055
1844,0.0690509215862511
1840,0.0690722139140674
1836,0.0638909837217551
1832,0.0592679311376292
1828,0.0601078028396769
1824,0.0619867483987009
1820,0.0615098025206882
1816,0.0632641840325328
1812,0.0697968409645957
1808,0.0763991970221127
1804,0.0794513129769871
1800,0.0810006453044971
1796,0.083039115191278
1792,0.082925558429108
1788,0.0796311682908309
1784,0.0777874036780506
1780,0.0806149067567642
1776,0.0848885685079148
1772,0.0876232684305865
1768,0.0926438016191206
1764,0.104776728546186
1760,0.124494573911404
1756,0.154816372905488
1752,0.203181356830522
1748,0.269232833909778
1744,0.341784161183083
1740,0.414897340652262
1736,0.484005217588661
1732,0.532245384555162
1728,0.548794894791985
1724,0.528120694906043
1720,0.457172213054342
1716,0.357428946128337
1712,0.277070013437953
1708,0.231424322908645
1704,0.216076805422703
1700,0.230957430061302
1696,0.275457222695059
1692,0.348905412325813
1688,0.465716319665131
1684,0.648897386947012
1680,0.890877491001181
1676,1.06694676706178
1672,0.97531907420657
1668,0.752204218822598
1664,0.577369393528842
1660,0.467624083689084
1656,0.396021546226663
1652,0.344938334459112
1648,0.313441178961596
1644,0.300109079815262
1640,0.295226783626078
1636,0.290296437088316
1632,0.28425333537924
1628,0.281086481332425
1624,0.283736664609734
1620,0.294993654376401
1616,0.322734968213069
1612,0.378321735395301
1608,0.466514041739159
1604,0.572014249967133
1600,0.649542746068397
1596,0.656232201322147
1592,0.608913356147249
1588,0.549559107365403
1584,0.490290258663348
1580,0.424277572631741
1576,0.355350896488463
1572,0.299994880705894
1568,0.264251458313611
1564,0.237918905512395
1560,0.211453045689523
1556,0.188581341042327
1552,0.1746207299816
1548,0.16441246275668
1544,0.15302800189262
1540,0.143710774101998
1536,0.140823577847553
1532,0.140864126310325
1528,0.141784775434082
1524,0.147390254038632
1520,0.159096421762508
1516,0.175903797477158
1512,0.211694409051466
1508,0.297999665427981
1504,0.452719337999508
1500,0.635441142790946
1496,0.746156793591652
1492,0.712584074020665
1488,0.597797805048107
1484,0.497946755884449
1480,0.442252230182906
1476,0.425546769882498
1472,0.434951290405468
1468,0.452561060558295
1464,0.472734557685779
1460,0.512679568048848
1456,0.587659531933281
1452,0.668150882143144
1448,0.69656982470736
1444,0.65657864554327
1440,0.565691380012375
1436,0.455441431655833
1432,0.359529961766693
1428,0.291453564916215
1424,0.248690028630849
1420,0.224409898115845
1416,0.21053586423795
1412,0.202278012860875
1408,0.200333712179006
1404,0.205500543467399
1400,0.216807671021758
1396,0.23912017228455
1392,0.286142408977809
1388,0.367221606192103
1384,0.468498370053984
1380,0.542114557084459
1376,0.541215082282308
1372,0.491139152191477
1368,0.45155019171075
1364,0.449421002810384
1360,0.477245924958668
1356,0.502155096608101
1352,0.489224478744287
1348,0.43877161448427
1344,0.379496949357859
1340,0.335276522324212
1336,0.312706760716036
1332,0.305317295712639
1328,0.301648567753559
1324,0.292120191136457
1320,0.276924105524061
1316,0.270418329847793
1312,0.293177804589013
1308,0.357483230771862
1304,0.454500126881582
1300,0.546985281093477
1296,0.590651030979198
1292,0.585529963163582
1288,0.568928761435055
1284,0.570900253395348
1280,0.608152093741065
1276,0.684577748631096
1272,0.770904028274722
1268,0.799270806842828
1264,0.757143610382433
1260,0.728784290212185
1256,0.784341808375466
1252,0.939545738763985
1248,1.13073128184407
1244,1.17095148805897
1240,1.03080460269586
1236,0.871935266673649
1232,0.759643983939037
1228,0.710641093157757
1224,0.736966936054461
1220,0.837647527119468
1216,0.967664633143991
1212,1.02358378950265
1208,0.974532866060473
1204,0.906000468653223
1200,0.863812158510011
1196,0.835245824557352
1192,0.801197154301064
1188,0.768126402776035
1184,0.755216070690481
1180,0.771156068394514
1176,0.807001608474967
1172,0.840223825504409
1168,0.849982444460344
1164,0.835454933315541
1160,0.809418743543983
1156,0.777465646262562
1152,0.736218991754963
1148,0.685806598748183
1144,0.634164191990993
1140,0.589446464817632
1136,0.554351531986807
1132,0.527396872085909
1128,0.506464893772384
1124,0.491071630891426
1120,0.482312076032821
1116,0.480680381750999
1112,0.484058629610181
1108,0.48874695505212
1104,0.492093802787503
1100,0.493252811626856
1096,0.493346862980586
1092,0.498502748203383
1088,0.522982462925603
1084,0.586644828878875
1080,0.709842786995376
1076,0.910363012996358
1072,1.17721417383296
1068,1.33264341646658
1064,1.17315973061654
1060,0.953167199283126
1056,0.823949761092946
1052,0.799648455147587
1048,0.877983044024821
1044,1.06207141458963
1040,1.34995732928571
1036,1.64341644109102
1032,1.65451650045451
1028,1.46209908499959
1024,1.28301454799998
1020,1.13416308648558
1016,0.9925260794704
1012,0.856350871621126
1008,0.743753292997639
1004,0.668333188825772
1000,0.624911801457873
996,0.593950045095158
992,0.557957778091558
988,0.515438190991873
984,0.475481251050582
980,0.443334580046756
976,0.417842983632092
972,0.397378281930364
968,0.381557938489846
964,0.369323825562554
960,0.360827790380881
956,0.360742380094875
952,0.374177144019404
948,0.397314893366131
944,0.414883399717055
940,0.411984870768861
936,0.390137466469683
932,0.364554744284282
928,0.348117394158102
924,0.344160450911296
920,0.351698495490895
916,0.374241763444832
912,0.421481665349099
908,0.499091477150556
904,0.587856570378396
900,0.633081890537021
896,0.602700357204262
892,0.540880449338424
888,0.494931901913596
884,0.468200965937143
880,0.441457327314848
876,0.408932004353217
872,0.387600753416671
868,0.389235486370004
864,0.401895635197915
860,0.400853856294949
856,0.376312704854837
852,0.342216065787042
848,0.316505420383552
844,0.306553595721925
840,0.311028648254427
836,0.328181544391164
832,0.359887497227518
828,0.409315972574904
824,0.47597503386083
820,0.551688382278773
816,0.62198627340157
812,0.680954839599218
808,0.742823016272972
804,0.822344262101768
800,0.904705139759113
796,0.960172011544646
792,1.00190295953319
788,1.04157440495838
784,1.01507947418982
780,0.89205601708334
776,0.768139371230844
772,0.717387687971879
768,0.755046622260584
764,0.873861266664096
760,1.07449441582696
756,1.30434307345196
752,1.29854629230032
748,1.23502329376109
744,1.13723150821486
740,0.982310642200531
736,0.800778194501666
732,0.630439523546687
728,0.527870372933685
724,0.482625386370407
720,0.460038607538664
716,0.455142961166758
712,0.49163361144964
708,0.561740593269677
704,0.603319592234894
700,0.615701820761309
696,0.633444471994
692,0.599849797352836
688,0.481769591105472
684,0.413459896941914
680,0.330908082920561
676,0.237636935182233
672,0.132304101406562
668,0.103805723963855
664,0.127940631816449
660,0.106617069927741
656,0.056433049660855
652,0.0216207933390647
648,0.0162565305070266
