Wavenumbercm-1,03:00:14
3440,0.0723342925623748
3436,0.0731604433304039
3432,0.073371674018515
3428,0.0736228206622262
3424,0.0746430767528015
3420,0.0760542532769351
3416,0.0769466036499039
3412,0.0772211678993834
3408,0.0774419287348255
3404,0.0777259472666845
3400,0.077835497095747
3396,0.0778586949985375
3392,0.0779020678553592
3388,0.0775963809543345
3384,0.0767292527766278
3380,0.0759578243847395
3376,0.0759611538014004
3372,0.0762255245925317
3368,0.0757858716278412
3364,0.074854476772849
3360,0.0745755620868116
3356,0.0753573938015248
3352,0.0765031870951687
3348,0.0774314583013025
3344,0.0782852935948623
3340,0.0792579246557952
3336,0.0801803988485814
3332,0.0808566712592078
3328,0.0812182563284393
3324,0.0811521366225139
3320,0.0807588203246986
3316,0.0805758803874367
3312,0.0809827107767814
3308,0.0815923925236099
3304,0.0818392016804806
3300,0.0818677631530851
3296,0.0821651488988061
3292,0.0826380160585729
3288,0.0828137192175184
3284,0.0827254624167753
3280,0.0828194150590854
3276,0.0831341189008192
3272,0.0833014540707012
3268,0.083300737325406
3264,0.0834527127234593
3260,0.0836961378684219
3256,0.0836434461234322
3252,0.0833185349222626
3248,0.0831332952499229
3244,0.0831912391644719
3240,0.0832590186507866
3236,0.0833163443559981
3232,0.0835018898185364
3228,0.083593077689161
3224,0.0832105401613572
3220,0.0825577908567071
3216,0.0822845494402932
3212,0.0825012180612289
3208,0.0826205132229019
3204,0.082259360502432
3200,0.0817190298491123
3196,0.0814299691665822
3192,0.0814851550513007
3188,0.0818487997675254
3184,0.0825312881788031
3180,0.083373221970135
3176,0.083998457070529
3172,0.0842362816035768
3168,0.084425202823355
3164,0.0850794067035046
3160,0.0864085167113695
3156,0.0881712303895797
3152,0.0898891399486282
3148,0.0912599233866946
3144,0.0924013699141221
3140,0.0935674450291152
3136,0.0945831395196677
3132,0.0948932824724078
3128,0.0944764498592007
3124,0.0944430575410891
3120,0.0962062965401688
3116,0.100071098239999
3112,0.1049553551345
3108,0.109389937989301
3104,0.112755703978868
3100,0.115468889359322
3096,0.118195144451615
3092,0.121298829106975
3088,0.125098806289802
3084,0.130404527698541
3080,0.138366552512742
3076,0.149301017464508
3072,0.161416024689596
3068,0.171043731080272
3064,0.174955499261652
3060,0.173148795903488
3056,0.168765928821232
3052,0.16512358625438
3048,0.163973215061431
3044,0.166190192030996
3040,0.172315659228599
3036,0.181462882603309
3032,0.190267199609778
3028,0.194577657649276
3024,0.193209184054819
3020,0.189104969058187
3016,0.186615222595996
3012,0.18821329651879
3008,0.193025693896578
3004,0.197692013000504
3000,0.199060066325805
2996,0.196982250354976
2992,0.19427899869238
2988,0.19403518663712
2984,0.197782546417502
2980,0.205780802808445
2976,0.217995156611206
2972,0.234134599755157
2968,0.252649750878628
2964,0.270429107581058
2960,0.284070102464572
2956,0.29109754552314
2952,0.290296701350159
2948,0.282286291904918
2944,0.269610494361628
2940,0.255710143023745
2936,0.244208528172155
2932,0.238240477330655
2928,0.238664294268142
2924,0.24265516770093
2920,0.24515871637144
2916,0.242816953119463
2912,0.236022643142522
2908,0.226778740758439
2904,0.2164265696987
2900,0.205690437626717
2896,0.195229092575755
2892,0.185698918502908
2888,0.17832708131402
2884,0.175346653790552
2880,0.178548185534499
2876,0.186748696025046
2872,0.195010022949779
2868,0.197457710727788
2864,0.191663472736405
2860,0.179746875176974
2856,0.166573231758579
2852,0.158394092205914
2848,0.160599143954348
2844,0.173450269137593
2840,0.189070677957917
2836,0.194610804564349
2832,0.182875893096279
2828,0.159413633803771
2824,0.13590455954304
2820,0.1193859138977
2816,0.10935792061545
2812,0.102452949225955
2808,0.097131456954024
2804,0.0936209013487756
2800,0.0916623154115849
2796,0.0902405112229127
2792,0.0888036563783975
2788,0.0873387105788392
2784,0.0856402046117745
2780,0.083579941406577
2776,0.0817267657462415
2772,0.0807424881874397
2768,0.0804288347733685
2764,0.0801871455077654
2760,0.0800647686642826
2756,0.0805205638649366
2752,0.0814912894472706
2748,0.0824774241784378
2744,0.0832571566975342
2740,0.0837822606972762
2736,0.0836855765789737
2732,0.0826728878522874
2728,0.0811590822488082
2724,0.0798072515505804
2720,0.0786484532301033
2716,0.0773176479185577
2712,0.0758804908372951
2708,0.0746900102100337
2704,0.0737041509227793
2700,0.0727075333976733
2696,0.0719477493702847
2692,0.0717703343258758
2688,0.0718307091287263
2684,0.0714794640776496
2680,0.070763996753181
2676,0.0702920643586874
2672,0.0702934784824059
2668,0.0705295569856109
2664,0.0709141124839295
2660,0.0714725266141881
2656,0.0718116353982464
2652,0.0713576942006678
2648,0.0701760914187564
2644,0.068916443981246
2640,0.0677879914209435
2636,0.066393991784456
2632,0.064788815322168
2628,0.0635323256104042
2624,0.0623884208363205
2620,0.060416107807436
2616,0.0577552586372513
2612,0.0557357560047929
2608,0.0547138804689377
2604,0.0536336068740362
2600,0.0521432758711194
2596,0.0511336515126856
2592,0.0508026098964104
2588,0.0502805162116308
2584,0.0495085462384498
2580,0.0491936200231811
2576,0.0488631371087029
2572,0.0475877371715153
2568,0.0464840317925417
2564,0.0475370925470369
2560,0.0500506044406904
2556,0.0514443600846657
2552,0.0510776500183157
2548,0.0500842507070668
2544,0.0483559698396794
2540,0.0452199266738133
2536,0.0424113477396482
2532,0.0424202608636571
2528,0.0440897286698342
2524,0.0442112493042714
2520,0.0427991508360318
2516,0.0426377305552913
2512,0.0442623876917544
2508,0.0459558247744662
2504,0.0478598115986745
2500,0.0514172165249164
2496,0.0555019883372567
2492,0.0573036755752108
2488,0.0565357608091514
2484,0.0553837715619753
2480,0.0544337553697188
2476,0.0524056700752234
2472,0.0498525425882962
2468,0.0487297294098707
2464,0.048556354229964
2460,0.0472773242718061
2456,0.0453074734591013
2452,0.0448583139878915
2448,0.0456231557304399
2444,0.0453583591649484
2440,0.0442488922970363
2436,0.0444239495582957
2432,0.0458169737599018
2428,0.0466788834638958
2424,0.0472325416584199
2420,0.0488139025518773
2416,0.0504049353344525
2412,0.0499701866646861
2408,0.0482317466525445
2404,0.0476885022478982
2400,0.048536671388895
2396,0.0493060232719841
2392,0.0500866939136125
2388,0.0517222024994984
2384,0.0533965358253733
2380,0.0536604784468716
2376,0.0527827536123082
2372,0.0523543365430794
2368,0.0525205146725271
2364,0.0519171903425609
2360,0.0511696771040989
2356,0.0521645951755598
2352,0.0540825919046267
2348,0.0551447101146862
2344,0.055220163110758
2340,0.0551011227249704
2336,0.0549588064364862
2332,0.054630841760569
2328,0.0547705493258349
2324,0.0557588683861864
2320,0.0561307365008099
2316,0.0539890236151101
2312,0.0503111518640151
2308,0.0480070814706832
2304,0.0472476229720854
2300,0.0459706749860781
2296,0.0444264700537197
2292,0.0447191544757062
2288,0.0458561079231455
2284,0.0441544422225648
2280,0.0398156938203516
2276,0.0378445014816203
2272,0.0396681476994474
2268,0.0416365000628605
2264,0.0436429851245138
2260,0.0481964528833741
2256,0.0534113192109761
2252,0.0549950899033346
2248,0.0549734193960842
2244,0.0575198870921185
2240,0.0616813518306394
2236,0.0625679311730075
2232,0.0611403683569932
2228,0.0625234221198998
2224,0.0754799340197467
2220,0.098583471218885
2216,0.120311503121808
2212,0.124996745241237
2208,0.127961842790754
2204,0.147132046729321
2200,0.168001629273933
2196,0.167517123839479
2192,0.172684835490911
2188,0.206846222999447
2184,0.24629123650124
2180,0.249868073343744
2176,0.247859385185179
2172,0.288579169230426
2168,0.34873183533688
2164,0.370933072984696
2160,0.368737736672702
2156,0.384386435608148
2152,0.354218065343513
2148,0.24101194164542
2144,0.160694393285821
2140,0.12739503252512
2136,0.0877434693978036
2132,0.0522095438307686
2128,0.042218272735236
2124,0.0362272688765572
2120,0.0305756966392568
2116,0.0333067909475014
2112,0.039202598561385
2108,0.0371449736095149
2104,0.0308810695417445
2100,0.0316483205793778
2096,0.0374654008480326
2092,0.037707876665832
2088,0.0353805471224458
2084,0.0395061530319268
2080,0.0455052826452009
2076,0.0434461639082202
2072,0.038608376436055
2068,0.0408642338178245
2064,0.0497059708246731
2060,0.0593385162416453
2056,0.0768696544553109
2052,0.0981593134044229
2048,0.128757486027715
2044,0.192352389204068
2040,0.271150903890744
2036,0.266327563174754
2032,0.257053915748148
2028,0.309831949434083
2024,0.345339320226616
2020,0.278207500523954
2016,0.232468977938957
2012,0.260241943257445
2008,0.282870024628485
2004,0.231032839330477
2000,0.197014342132121
1996,0.204363743202445
1992,0.20918135064157
1988,0.17906530937482
1984,0.17668520666138
1980,0.22579873066262
1976,0.254672198969024
1972,0.191815311824375
1968,0.145799464949413
1964,0.134784492098303
1960,0.114524084071054
1956,0.0834066356589514
1952,0.0816557313125125
1948,0.0735471877683694
1944,0.0619221704671242
1940,0.067639499678807
1936,0.0779692974886138
1932,0.0717054973563369
1928,0.0611560579037312
1924,0.0642672371588834
1920,0.0670724453427198
1916,0.0555856216788144
1912,0.0423159977226124
1908,0.043499969769752
1904,0.0497313634729293
1900,0.0500058683723284
1896,0.0509611060239632
1892,0.058400056555493
1888,0.0618522995212841
1884,0.0551357683174299
1880,0.0486819922440376
1876,0.0522103655585138
1872,0.058476791070247
1868,0.059652447253839
1864,0.0606674734945497
1860,0.066334435737271
1856,0.0703079651697383
1852,0.0681582763255414
1848,0.065700633712727
1844,0.0681548732523389
1840,0.0697267805616021
1836,0.0658169957673015
1832,0.0613888734261683
1828,0.0614618595742313
1824,0.0624365991342432
1820,0.0614106486197873
1816,0.0628763176195749
1812,0.0692298525096862
1808,0.0757803928490806
1804,0.0789199909020862
1800,0.0806115144608615
1796,0.0827366772134261
1792,0.082578597915256
1788,0.0790798524135083
1784,0.0769485941341961
1780,0.079550476947598
1776,0.0836098083149923
1772,0.0857449903191019
1768,0.089416773127279
1764,0.0995631558457624
1760,0.116789741921708
1756,0.143708253439147
1752,0.187143556920835
1748,0.246775001680346
1744,0.312198761315073
1740,0.378765433953344
1736,0.445746540135458
1732,0.501248381985774
1728,0.532338107919203
1724,0.52725715901442
1720,0.46659520706569
1716,0.368578962968671
1712,0.285855002232041
1708,0.237857436623506
1704,0.22101392974625
1700,0.234832279415528
1696,0.278311954324765
1692,0.350937591378542
1688,0.467500097526543
1684,0.651308518191526
1680,0.894852047043381
1676,1.07176686874547
1672,0.978182428603195
1668,0.75372698995685
1664,0.578455992341456
1660,0.468444745064416
1656,0.396727544533477
1652,0.346138158885701
1648,0.315985127841727
1644,0.30431504167573
1640,0.300607531751205
1636,0.29583544875776
1632,0.289112725304199
1628,0.285139619878301
1624,0.287249483489854
1620,0.29819814535526
1616,0.325906886990801
1612,0.382017774758924
1608,0.471572028263506
1604,0.579329410602784
1600,0.659287040999052
1596,0.666972256414862
1592,0.618855905239261
1588,0.557923784838416
1584,0.497040001457997
1580,0.429649945453519
1576,0.359594883687606
1572,0.303359471931731
1568,0.267081377346711
1564,0.240565317990889
1560,0.213966371828481
1556,0.1906659202745
1552,0.176197849127153
1548,0.165840184528941
1544,0.154690479487263
1540,0.14550946417295
1536,0.142302814618569
1532,0.142022808977889
1528,0.143161698656305
1524,0.14952400292757
1520,0.162053580165345
1516,0.179440115408205
1512,0.215898312231752
1508,0.303439797293036
1504,0.460197509526892
1500,0.645648590589893
1496,0.758587849105125
1492,0.724224937555805
1488,0.606185821965319
1484,0.503199433825638
1480,0.445542113125796
1476,0.428147422644144
1472,0.437737498854185
1468,0.455614050971774
1464,0.475776237211782
1460,0.515765379905227
1456,0.591055779007076
1452,0.67186534432319
1448,0.700627281680112
1444,0.661221269457759
1440,0.570283948676004
1436,0.458668720103682
1432,0.360963484339163
1428,0.291659277606236
1424,0.248362848056092
1420,0.223815711924984
1416,0.209605333489251
1412,0.201102265877736
1408,0.199220995035819
1404,0.20444432086599
1400,0.215096685008372
1396,0.235763564170137
1392,0.28069266749777
1388,0.360077834952912
1384,0.460825521868279
1380,0.535443752693768
1376,0.535970536688954
1372,0.486422824008743
1368,0.446891577022374
1364,0.445050985435953
1360,0.473473523770837
1356,0.498834475066099
1352,0.485985717877485
1348,0.435838518123697
1344,0.377638638730796
1340,0.335389363707348
1336,0.315770235006981
1332,0.312119923969045
1328,0.311727727831579
1324,0.302957605386334
1320,0.285505377014439
1316,0.275939138640467
1312,0.297431481549766
1308,0.363344908334711
1304,0.464084414049606
1300,0.559262244593503
1296,0.60114957308412
1292,0.591451365802118
1288,0.570873739180576
1284,0.570237292599146
1280,0.605967415470152
1276,0.681319160286573
1272,0.765125925697052
1268,0.788171465560615
1264,0.74185760903722
1260,0.713285528902305
1256,0.771756341217104
1252,0.932914440462359
1248,1.13316797600621
1244,1.17683350941996
1240,1.03117844647591
1236,0.86697745360762
1232,0.75103439891403
1228,0.6998531806094
1224,0.725425411334831
1220,0.826714295151609
1216,0.958702594440961
1212,1.01737312355022
1208,0.970530858961497
1204,0.903294148484218
1200,0.86104164584144
1196,0.83060516808875
1192,0.793960634156059
1188,0.759150692456394
1184,0.745525019270353
1180,0.761278028934218
1176,0.797690698561941
1172,0.833150229368699
1168,0.846367593103664
1164,0.833695877775174
1160,0.805681792908039
1156,0.768199560658416
1152,0.719804133696499
1148,0.662829078545489
1144,0.606495370085149
1140,0.559179140768166
1136,0.523237478499163
1132,0.49659439255621
1128,0.476587498369571
1124,0.462471805272123
1120,0.45517625795652
1116,0.454831592318518
1112,0.458961891124123
1108,0.4639329344798
1104,0.46743832660862
1100,0.468810996715801
1096,0.469289959308326
1092,0.475406551732722
1088,0.501793359517541
1084,0.568107455781564
1080,0.694108796086229
1076,0.897125977075373
1072,1.16552528016346
1068,1.31829133732882
1064,1.15470903304991
1060,0.934294944661674
1056,0.806326773008486
1052,0.784090961708554
1048,0.865028450537911
1044,1.05221943956365
1040,1.34379379443211
1036,1.63761542084751
1032,1.6375986285688
1028,1.43772562696224
1024,1.25683957892983
1020,1.10801369306381
1016,0.966507122457672
1012,0.830525641910521
1008,0.718784148266539
1004,0.644830512492033
1000,0.60286019621587
996,0.572843865825846
992,0.53745912828556
988,0.495707175355838
984,0.456750066336762
980,0.425582421683144
976,0.401050377510879
972,0.381828875874381
968,0.367725867636967
964,0.357616109449649
960,0.351549687956594
956,0.354216062723821
952,0.370737523342259
948,0.397052934393106
944,0.417220867305467
940,0.415495824533294
936,0.392995399944762
932,0.365074014599505
928,0.345114837032872
924,0.337421028708238
920,0.342113004035151
916,0.363200677400922
912,0.410161099239969
908,0.488239803704164
904,0.577851148438807
900,0.623894878515145
896,0.594216060623297
892,0.533393013400608
888,0.488760090614441
884,0.462890174017031
880,0.435503892200049
876,0.400966700536551
872,0.3775648100531
868,0.377904959801564
864,0.390106465418497
860,0.389192188474903
856,0.36498824014102
852,0.331170286507588
848,0.305830189568577
844,0.296802048873813
840,0.302999665186044
836,0.322248778511546
832,0.355448892755319
828,0.404862560951069
824,0.469875041730334
820,0.543124386471466
816,0.611263364869506
812,0.66894356633685
808,0.730253662929787
804,0.809282613197841
800,0.889642907370927
796,0.940276575740777
792,0.9795505365339
788,1.02818302424139
784,1.01739285929583
780,0.901130401049174
776,0.774131497775615
772,0.718345744248
768,0.752999114920141
764,0.872372781496895
760,1.07688034686812
756,1.35505384891916
752,1.37238542228182
748,1.30791158178087
744,1.15089642692131
740,0.971684741212124
736,0.784541834103675
732,0.611970976520173
728,0.505843643184455
724,0.459733422117474
720,0.442398999287379
716,0.442931967973654
712,0.495518652056254
708,0.606780063825184
704,0.65634610538556
700,0.663391102222356
696,0.688971110109742
692,0.58874315384337
688,0.454833811134571
684,0.391228181401133
680,0.317335700619457
676,0.224338080462044
672,0.0912635722742513
668,0.033168046997991
664,0.0736438524008436
660,0.0951516310790376
656,0.0374881568724372
652,-0.0173988313741698
648,-0.0250075272259097
