1,0.464077322,0.5026932411951575
2,0.500353922,0.4882991840694712
3,0.500353922,0.476573731
4,0.526288932,0.47354642808509556
5,0.513462766,0.46521627828020673
6,0.501804872,0.45926966262457714
7,0.480046879,0.479414286
8,0.510242328,0.459269663
9,0.510242328,0.45396448
10,0.530377532,0.453723515
11,0.524927287,0.4490225
12,0.510167909,0.434828656
13,0.510271647,0.444883241
14,0.488994742,0.44041041
15,0.512484084,0.431752552
16,0.512484084,0.423580619
17,0.521267941,0.419182456
18,0.527470522,0.415835702
19,0.513870072,0.414652496
20,0.506321457,0.412984307
21,0.498797087,0.398711516
22,0.47467313,0.405539425
23,0.499381175,0.390322033
24,0.499381175,0.401288145
25,0.523891737,0.385688604
26,0.520279911,0.381639218
27,0.508691133,0.379824353
28,0.495791364,0.370919909
29,0.480492315,0.369826028
30,0.508227163,0.365387144
31,0.508227163,0.363207349
32,0.520354627,0.362790621
33,0.529222119,0.351066326
34,0.522181394,0.351066326
35,0.507027474,0.350961486
36,0.486097717,0.349754641
37,0.510576483,0.347341583
38,0.510576483,0.346631319
39,0.536003649,0.346097066
40,0.529123766,0.326582282
41,0.516493313,0.327476506
42,0.506620457,0.320803816
43,0.50176242,0.314934671
44,0.501486378,0.308139256
45,0.489368431,0.316786517
46,0.52885054,0.314338165
47,0.52885054,0.303185065
48,0.551224125,0.301432313
49,0.528068826,0.30195639
50,0.524649519,0.293721503
51,0.523819759,0.290416967
52,0.517507214,0.279520341
53,0.509868971,0.286392222
54,0.505411256,0.264403162
55,0.501794714,0.279502796
56,0.461920777,0.278280537
57,0.488128824,0.256245077
58,0.499087307,0.268779221
59,0.470155787,0.256018746
60,0.485176206,0.25114915
61,0.52414313,0.252521099
62,0.52414313,0.243210252
63,0.528445674,0.24874406
64,0.522136905,0.231581101
65,0.512096179,0.238395675
66,0.501527638,0.224996764
67,0.517750705,0.227917436
68,0.514968504,0.221762684
69,0.503732286,0.216565246
70,0.497733638,0.211344223
71,0.497533273,0.198987732
72,0.472716876,0.20524694
73,0.511427374,0.201043812
74,0.511427374,0.193317166
75,0.50596116,0.181954597
76,0.472467191,0.182507673
77,0.492902732,0.182961961
78,0.528204364,0.173938617
79,0.528204364,0.173378542
80,0.522254953,0.16668813
81,0.50406719,0.169356428
82,0.514118548,0.169643901
83,0.522396612,0.155878787
84,0.500894507,0.152101085
85,0.526395018,0.14888873
86,0.523634672,0.146070641
87,0.507248557,0.14163877
88,0.502694537,0.136304055
89,0.463786633,0.125880604
90,0.473448242,0.120294933
91,0.461309374,0.129846883
92,0.4700526315944939,0.125054892
93,0.46597458108706493,0.111158253
94,0.46631565256065826,0.115228909
95,0.46150927452007125,0.103168404
96,0.4787690338936232,0.109051844
97,0.4830628828197893,0.103682123
98,0.4930628828197893,0.094352733
99,0.5127474572109329,0.111526641
100,0.5223182597452316,0.092680516
101,0.5218807539471476,0.086036228
102,0.5264455672847093,0.082595112
103,0.5197438059184873,0.077699083
104,0.505472001,0.078906562
105,0.4969926220028045,0.075482418
