time,mma_peak_area,bmdo_peak_area,A1,A2,M1,M2,f1,f2,c1,c2,0.2
1.833333333,1.513669578,0.687480315,1.513669578,0.687480315,0.942888324,0.998832901,0.485594076,0.514405924,0.412660197,-0.451193792,0.19423763
1.933333333,1.604445102,0.689728316,1.604445102,0.689728316,0.99943381,1.002098998,0.499334213,0.500665787,0.377437134,-0.45593907,0.199733685
2,1.63847969,0.690697263,1.63847969,0.690697263,1.020634484,1.003506772,0.504230859,0.495769141,0.364230905,-0.45798441,0.201692344
2.116666667,1.653170351,0.691179351,1.653170351,0.691179351,1.029785526,1.004207193,0.506287715,0.493712285,0.358530579,-0.459002044,0.202515086
2.166666667,1.63231874,0.686821474,1.63231874,0.686821474,1.016796733,0.997875679,0.504695814,0.495304186,0.3666215,-0.449803054,0.201878326
2.25,1.621806052,0.688156229,1.621806052,0.688156229,1.010248215,0.99981493,0.502595263,0.497404737,0.370700673,-0.452620572,0.201038105
2.333333333,1.603410237,0.689670988,1.603410237,0.689670988,0.998789177,1.002015707,0.499193692,0.500806308,0.377838686,-0.455818057,0.199677477
2.416666667,1.69072671,0.692064164,1.69072671,0.692064164,1.053179965,1.005492728,0.511582035,0.488417965,0.343957818,-0.460869783,0.204632814
2.5,1.595163828,0.689409488,1.595163828,0.689409488,0.99365236,1.001635776,0.497999433,0.502000567,0.381038489,-0.45526606,0.199199773
2.583333333,1.595226967,0.691981542,1.595226967,0.691981542,0.99369169,1.005372687,0.497078384,0.502921616,0.38101399,-0.460695378,0.198831354
2.666666667,1.657269149,0.688401855,1.657269149,0.688401855,1.03233873,1.000171798,0.507913104,0.492086896,0.356940148,-0.45313906,0.203165241
2.75,1.579949604,0.686229034,1.579949604,0.686229034,0.984175183,0.997014928,0.496759588,0.503240412,0.38694197,-0.448552478,0.198703835
2.833333333,1.59149858,0.688115709,1.59149858,0.688115709,0.99136922,0.999756059,0.497893945,0.502106055,0.382460693,-0.452535038,0.199157578
2.916666667,1.579840573,0.687793681,1.579840573,0.687793681,0.984107266,0.999288188,0.496172997,0.503827003,0.386984277,-0.451855274,0.198469199
3,1.603101944,0.690219091,1.603101944,0.690219091,0.998597136,1.00281204,0.498947016,0.501052984,0.377958311,-0.456975041,0.199578806
3.083333333,1.633041324,0.69324546,1.633041324,0.69324546,1.017246841,1.00720902,0.50247914,0.49752086,0.36634112,-0.463363367,0.200991656
3.166666667,1.560305935,0.690937809,1.560305935,0.690937809,0.971938836,1.003856259,0.491922891,0.508077109,0.394564181,-0.458492176,0.196769157
3.25,1.60291353,0.690096387,1.60291353,0.690096387,0.99847977,1.002633765,0.498962079,0.501037921,0.378031421,-0.456716027,0.199584832
3.333333333,1.65627577,0.688160575,1.65627577,0.688160575,1.031719939,0.999821244,0.507850861,0.492149139,0.357325602,-0.452629745,0.203140344
3.416666667,1.587254472,0.687191493,1.587254472,0.687191493,0.988725499,0.998413276,0.49756238,0.50243762,0.384107508,-0.450584123,0.199024952
3.5,1.60445626,0.68609755,1.60445626,0.68609755,0.99944076,0.996823897,0.50065544,0.49934456,0.377432805,-0.44827493,0.200262176
3.583333333,1.630401993,0.693292306,1.630401993,0.693292306,1.015602761,1.007277082,0.502057878,0.497942122,0.367365243,-0.463462254,0.200823151
3.666666667,1.587087555,0.68974118,1.587087555,0.68974118,0.988621524,1.002117688,0.496610263,0.503389737,0.384172275,-0.455966225,0.198644105
3.75,1.61871134,0.68675471,1.61871134,0.68675471,1.008320471,0.997778678,0.502627436,0.497372564,0.371901495,-0.449662123,0.201050974
3.833333333,1.596709791,0.691319522,1.596709791,0.691319522,0.994615364,1.004410845,0.497549937,0.502450063,0.380438619,-0.459297927,0.199019975
3.916666667,1.615400023,0.686395428,1.615400023,0.686395428,1.006257801,0.997256682,0.502246332,0.497753668,0.373186364,-0.448903719,0.200898533
4,1.634204844,0.687264359,1.634204844,0.687264359,1.017971616,0.998519141,0.504823348,0.495176652,0.365889647,-0.450737933,0.201929339
4.083333333,1.605824713,0.690254097,1.605824713,0.690254097,1.000293191,1.0028629,0.499358585,0.500641415,0.376901812,-0.457048934,0.199743434
4.166666667,1.554924549,0.691459043,1.554924549,0.691459043,0.968586687,1.004613554,0.490870955,0.509129045,0.396652287,-0.459592441,0.196348382
4.25,1.616108525,0.690282795,1.616108525,0.690282795,1.006699137,1.002904596,0.500944102,0.499055898,0.372911449,-0.457109514,0.200377641
4.333333333,1.620915791,0.691355893,1.620915791,0.691355893,1.009693658,1.004463688,0.501298302,0.498701698,0.371046115,-0.459374703,0.200519321
4.416666667,1.57869133,0.690360454,1.57869133,0.690360454,0.983391385,1.003017426,0.495059919,0.504940081,0.387430211,-0.457273443,0.198023968
4.5,1.597039867,0.691237031,1.597039867,0.691237031,0.994820974,1.004290995,0.497631443,0.502368557,0.380310542,-0.459123799,0.199052577
4.583333333,1.64196587,0.694923932,1.64196587,0.694923932,1.02280608,1.009647654,0.503237079,0.496762921,0.362878184,-0.466906432,0.201294832
4.666666667,1.585156661,0.692845133,1.585156661,0.692845133,0.98741874,1.00662739,0.495183499,0.504816501,0.384921508,-0.462518323,0.1980734
4.75,1.619521946,0.69154364,1.619521946,0.69154364,1.00882541,1.004736465,0.501015351,0.498984649,0.37158696,-0.459771017,0.200406141
4.833333333,1.620923603,0.690128015,1.620923603,0.690128015,1.009698524,1.002679717,0.501743909,0.498256091,0.371043084,-0.45678279,0.200697563
4.916666667,1.61607092,0.690234689,1.61607092,0.690234689,1.006675713,1.002834703,0.500955708,0.499044292,0.372926041,-0.457007967,0.200382283
5,1.60477403,0.696082697,1.60477403,0.696082697,0.999638705,1.011331212,0.497092819,0.502907181,0.377309502,-0.469352456,0.198837128
5.083333333,1.660372463,0.696242183,1.660372463,0.696242183,1.034271833,1.011562927,0.505550034,0.494449966,0.355735988,-0.469689112,0.202220014
5.166666667,1.609107111,0.694195321,1.609107111,0.694195321,1.002337848,1.008589063,0.498445688,0.501554312,0.375628164,-0.465368417,0.199378275
5.25,1.622351219,0.695046275,1.622351219,0.695046275,1.010587809,1.009825405,0.500188675,0.499811325,0.370489135,-0.467164685,0.20007547
5.333333333,1.602432825,0.696795584,1.602432825,0.696795584,0.998180331,1.012366958,0.496471949,0.503528051,0.378217946,-0.47085728,0.19858878
5.416666667,1.563615217,0.697792174,1.563615217,0.697792174,0.97400024,1.013814893,0.489985323,0.510014677,0.393280101,-0.47296097,0.195994129
5.5,1.546115632,0.691004655,1.546115632,0.691004655,0.963099476,1.003953378,0.489615454,0.510384546,0.400070356,-0.458633279,0.195846182
5.583333333,1.582582066,0.690696795,1.582582066,0.690696795,0.985814985,1.003506092,0.495553481,0.504446519,0.385920512,-0.457983421,0.198221393
5.666666667,1.596519704,0.693071817,1.596519704,0.693071817,0.994496956,1.006956737,0.496887317,0.503112683,0.380512377,-0.462996827,0.198754927
5.75,1.57447158,0.696274543,1.57447158,0.696274543,0.980762837,1.011609942,0.492258701,0.507741299,0.389067574,-0.46975742,0.196903481
5.833333333,1.584923517,0.696613976,1.584923517,0.696613976,0.987273511,1.012103101,0.493790667,0.506209333,0.385011974,-0.470473926,0.197516267
5.916666667,1.570304558,0.69478736,1.570304558,0.69478736,0.978167134,1.00944923,0.492130751,0.507869249,0.390684478,-0.466618144,0.1968523
6,1.606962204,0.697679563,1.606962204,0.697679563,1.001001752,1.013651282,0.496860618,0.503139382,0.376460439,-0.472723262,0.198744247
6.083333333,1.585959881,0.696924482,1.585959881,0.696924482,0.987919078,1.012554233,0.493842669,0.506157331,0.38460984,-0.47112937,0.197537067
6.166666667,1.616859571,0.695599664,1.616859571,0.695599664,1.007166976,1.010629419,0.499142024,0.500857976,0.372620025,-0.468332828,0.199656809
6.25,1.622549942,0.692845944,1.622549942,0.692845944,1.010711596,1.006628567,0.501011983,0.498988017,0.370412026,-0.462520033,0.200404793
6.333333333,1.618404234,0.698567263,1.618404234,0.698567263,1.00812917,1.014941012,0.498316459,0.501683541,0.372020659,-0.474597096,0.199326584
6.416666667,1.611443115,0.696478064,1.611443115,0.696478064,1.003792981,1.011905637,0.497987632,0.502012368,0.374721739,-0.470187031,0.199195053
6.5,1.646906168,0.696101225,1.646906168,0.696101225,1.025883469,1.011358131,0.503564952,0.496435048,0.360961231,-0.469391566,0.201425981
6.583333333,1.595360042,0.696873071,1.595360042,0.696873071,0.993774585,1.012479538,0.495338339,0.504661661,0.380962354,-0.471020847,0.198135336
6.666666667,1.63887341,0.695517426,1.63887341,0.695517426,1.020879738,1.010509935,0.502552391,0.497447609,0.364078132,-0.468159232,0.201020957
6.75,1.622538382,0.697329761,1.622538382,0.697329761,1.010704395,1.013143059,0.499397518,0.500602482,0.370416511,-0.471984869,0.199759007
6.833333333,1.623221012,0.693608041,1.623221012,0.693608041,1.011129616,1.007735811,0.500840523,0.499159477,0.370151635,-0.464128736,0.200336209
6.916666667,1.613265903,0.697742213,1.613265903,0.697742213,1.004928424,1.013742305,0.49781691,0.50218309,0.374014454,-0.472855508,0.199126764
7,1.602809123,0.697062017,1.602809123,0.697062017,0.998414733,1.012754055,0.496435077,0.503564923,0.378071933,-0.47141969,0.198574031
7.083333333,1.664470937,0.695047572,1.664470937,0.695047572,1.036824836,1.00982729,0.506595539,0.493404461,0.354145683,-0.467167423,0.202638215
7.166666667,1.628469329,0.695757446,1.628469329,0.695757446,1.014398875,1.010858658,0.500874016,0.499125984,0.368115163,-0.468665887,0.200349607
7.25,1.606069215,0.698655413,1.606069215,0.698655413,1.000445495,1.015069083,0.496372244,0.503627756,0.37680694,-0.47478317,0.198548898
7.333333333,1.644368079,0.699913659,1.644368079,0.699913659,1.024302453,1.016897176,0.501813952,0.498186048,0.36194607,-0.477439186,0.200725581
7.416666667,1.632364104,0.697009301,1.632364104,0.697009301,1.016824991,1.012677466,0.501021808,0.498978192,0.366603897,-0.471308414,0.200408723
7.5,1.649904142,0.699723821,1.649904142,0.699723821,1.027750953,1.016621363,0.502722007,0.497277993,0.359797945,-0.477038461,0.201088803
7.6,1.61328974,0.696631058,1.61328974,0.696631058,1.004943273,1.012127921,0.49821904,0.50178096,0.374005204,-0.470509985,0.199287616
7.666666667,1.643512841,0.698028255,1.643512841,0.698028255,1.023769712,1.014157892,0.502358234,0.497641766,0.362277922,-0.47345931,0.200943294
7.75,1.598616826,0.698191558,1.598616826,0.698191558,0.995803286,1.014395154,0.495375614,0.504624386,0.379698644,-0.473804024,0.198150246
7.833333333,1.554551303,0.698703834,1.554551303,0.698703834,0.968354187,1.015139435,0.488206353,0.511793647,0.396797115,-0.474885382,0.195282541
7.916666667,1.62673269,0.701988063,1.62673269,0.701988063,1.013317095,1.019911056,0.49837845,0.50162155,0.36878902,-0.48181802,0.19935138
8,1.622858125,0.698443053,1.622858125,0.698443053,1.010903568,1.014760549,0.499047971,0.500952029,0.370292443,-0.474334903,0.199619189
8.083333333,1.59817617,0.698749349,1.59817617,0.698749349,0.995528794,1.015205563,0.495107069,0.504892931,0.379869629,-0.47498146,0.198042828
8.183333333,1.630515649,0.699224749,1.630515649,0.699224749,1.015673559,1.015896266,0.499945188,0.500054812,0.367321142,-0.475984975,0.199978075
8.25,1.614564914,0.697287615,1.614564914,0.697287615,1.005737598,1.013081825,0.498181059,0.501818941,0.373510406,-0.471895903,0.199272424
8.35,1.695738628,0.697202104,1.695738628,0.697202104,1.056301967,1.012957587,0.510473403,0.489526597,0.342013075,-0.471715399,0.204189361
8.416666667,1.709065459,0.696252121,1.709065459,0.696252121,1.064603458,1.011577366,0.512770104,0.487229896,0.336841947,-0.46971009,0.205108042
8.5,1.702039764,0.694624811,1.702039764,0.694624811,1.060227043,1.009213065,0.512325551,0.487674449,0.339568084,-0.466275022,0.20493022
8.583333333,1.661876256,0.699842214,1.661876256,0.699842214,1.035208569,1.016793374,0.504487129,0.495512871,0.35515248,-0.477288373,0.201794852
8.666666667,1.72358692,0.696887516,1.72358692,0.696887516,1.073649102,1.012500524,0.514655847,0.485344153,0.331207275,-0.471051337,0.205862339
8.75,1.657446977,0.70180856,1.657446977,0.70180856,1.032449503,1.019650259,0.503118573,0.496881427,0.356871146,-0.481439111,0.201247429
8.833333333,1.656007648,0.699401874,1.656007648,0.699401874,1.031552922,1.016153609,0.503760137,0.496239863,0.35742964,-0.476358866,0.201504055
8.916666667,1.662701644,0.692769037,1.662701644,0.692769037,1.035722716,1.00651683,0.507150455,0.492849545,0.35483221,-0.462357691,0.202860182
9,1.680897649,0.696382317,1.680897649,0.696382317,1.047057291,1.011766527,0.508570613,0.491429387,0.347771727,-0.46998492,0.203428245
9.083333333,1.681371135,0.697010003,1.681371135,0.697010003,1.047352232,1.012678485,0.508415833,0.491584167,0.347588004,-0.471309895,0.203366333
9.166666667,1.683209923,0.696354351,1.683209923,0.696354351,1.048497642,1.011725895,0.508924213,0.491075787,0.34687451,-0.469925886,0.203569685
9.25,1.706322029,0.693297496,1.706322029,0.693297496,1.062894532,1.007284623,0.513431183,0.486568817,0.337906463,-0.46347321,0.205372473
9.333333333,1.667287244,0.697537438,1.667287244,0.697537438,1.038579158,1.013444789,0.506124287,0.493875713,0.353052888,-0.47242325,0.202449715
9.416666667,1.707049134,0.697284718,1.707049134,0.697284718,1.063347458,1.013077616,0.512104902,0.487895098,0.337624329,-0.471889787,0.204841961
9.5,1.679890114,0.698767775,1.679890114,0.698767775,1.046429681,1.015232334,0.507566067,0.492433933,0.348162675,-0.475020355,0.203026427
9.583333333,1.708975455,0.700746446,1.708975455,0.700746446,1.064547393,1.018107123,0.511149298,0.488850702,0.336876871,-0.479197106,0.204459719
9.666666667,1.69814122,0.699485117,1.69814122,0.699485117,1.057798579,1.016274552,0.510010261,0.489989739,0.341080812,-0.476534582,0.204004104
9.766666667,1.643254923,0.700278417,1.643254923,0.700278417,1.023609051,1.017427129,0.501514408,0.498485592,0.362378001,-0.47820915,0.200605763
9.833333333,1.643996112,0.695229964,1.643996112,0.695229964,1.024070749,1.010092285,0.503435925,0.496564075,0.362090402,-0.467552432,0.20137437
9.916666667,1.694348765,0.696608676,1.694348765,0.696608676,1.0554362,1.012095401,0.510481291,0.489518709,0.342552375,-0.470462738,0.204192516
10.01666667,1.675938075,0.697268453,1.675938075,0.697268453,1.043967895,1.013053985,0.507514239,0.492485761,0.34969616,-0.471855454,0.203005696
10.1,1.688521667,0.699490726,1.688521667,0.699490726,1.05180641,1.016282702,0.508588534,0.491411466,0.344813427,-0.476546423,0.203435414
10.16666667,1.69545426,0.695816859,1.69545426,0.695816859,1.05612483,1.010944978,0.510928477,0.489071523,0.342123416,-0.468791301,0.204371391
10.26666667,1.676172895,0.694724497,1.676172895,0.694724497,1.044114168,1.009357897,0.508462806,0.491537194,0.349605045,-0.466485447,0.203385122
10.35,1.714484209,0.696766208,1.714484209,0.696766208,1.067978881,1.012324277,0.513376561,0.486623439,0.334739343,-0.47079527,0.205350624
10.43333333,1.707359986,0.696514187,1.707359986,0.696514187,1.063541092,1.011958119,0.512426642,0.487573358,0.337503711,-0.470263283,0.204970657
10.51666667,1.723282234,0.697033509,1.723282234,0.697033509,1.073459308,1.012712637,0.514559363,0.485440637,0.3313255,-0.471359513,0.205823745
10.6,1.737908077,0.698575745,1.737908077,0.698575745,1.082569973,1.014953335,0.516118209,0.483881791,0.325650325,-0.474615,0.206447284
10.68333333,1.76768913,0.695398038,1.76768913,0.695398038,1.101121054,1.010336478,0.521498082,0.478501918,0.314094568,-0.467907217,0.208599233
10.76666667,1.746142724,0.696675521,1.746142724,0.696675521,1.087699463,1.012192519,0.517978769,0.482021231,0.322455086,-0.47060384,0.207191507
10.85,1.768839008,0.695357097,1.768839008,0.695357097,1.101837331,1.010276995,0.521675043,0.478324957,0.313648388,-0.467820795,0.208670017
10.93333333,1.691667475,0.694133153,1.691667475,0.694133153,1.053765983,1.008498739,0.510975129,0.489024871,0.343592779,-0.465237186,0.204390052
11.01666667,1.698946883,0.692865956,1.698946883,0.692865956,1.058300439,1.006657643,0.512504563,0.487495437,0.340768195,-0.462562277,0.205001825
11.1,1.683525484,0.694077218,1.683525484,0.694077218,1.04869421,1.008417473,0.509789633,0.490210367,0.346752065,-0.465119116,0.203915853
11.18333333,1.761068836,0.696608133,1.761068836,0.696608133,1.09699717,1.012094612,0.520127753,0.479872247,0.3166634,-0.470461592,0.208051101
11.26666667,1.778402174,0.695333436,1.778402174,0.695333436,1.107794376,1.010242619,0.523028813,0.476971187,0.309937652,-0.467770851,0.209211525
11.35,1.722644082,0.696224061,1.722644082,0.696224061,1.073061793,1.011536599,0.514757086,0.485242914,0.331573118,-0.46965086,0.205902834
11.43333333,1.722754023,0.696366061,1.722754023,0.696366061,1.073130277,1.011742909,0.514722087,0.485277913,0.331530459,-0.469950606,0.205888835
11.51666667,1.715409911,0.695981556,1.715409911,0.695981556,1.068555515,1.011184266,0.513792891,0.486207109,0.334380149,-0.469138959,0.205517157
11.6,1.749339463,0.694190026,1.749339463,0.694190026,1.089690761,1.008581371,0.519327662,0.480672338,0.321214676,-0.465357241,0.207731065
11.68333333,1.715940795,0.69687437,1.715940795,0.69687437,1.068886211,1.012481425,0.513549934,0.486450066,0.334174153,-0.471023588,0.205419973
11.76666667,1.78832696,0.696139776,1.78832696,0.696139776,1.113976679,1.011414142,0.524127924,0.475872076,0.306086599,-0.469472943,0.20965117
11.85,1.683933474,0.696287693,1.683933474,0.696287693,1.048948353,1.011629048,0.509055546,0.490944454,0.346593755,-0.469785179,0.203622218
11.93333333,1.711135156,0.695294956,1.711135156,0.695294956,1.065892704,1.010186711,0.513416152,0.486583848,0.336038856,-0.467689623,0.205366461
12.01666667,1.711722506,0.694582078,1.711722506,0.694582078,1.066258573,1.009150978,0.513758151,0.486241849,0.33581095,-0.466184817,0.20550326
12.1,1.739373559,0.694965382,1.739373559,0.694965382,1.083482844,1.009707876,0.51762261,0.48237739,0.325081683,-0.466993929,0.207049044
12.18333333,1.766304205,0.696491161,1.766304205,0.696491161,1.100258363,1.011924665,0.520910522,0.479089478,0.314631952,-0.470214678,0.208364209
12.26666667,1.743739666,0.692208457,1.743739666,0.692208457,1.08620256,1.005702369,0.519240882,0.480759118,0.32338753,-0.461174369,0.207696353
12.35,1.69683252,0.692977981,1.69683252,0.692977981,1.05698337,1.006820404,0.512153037,0.487846963,0.341588619,-0.46279875,0.204861215
12.43333333,1.696466749,0.693488831,1.696466749,0.693488831,1.056755525,1.007562612,0.511915051,0.488084949,0.341730546,-0.463877097,0.204766021
12.51666667,1.707238815,0.697928831,1.707238815,0.697928831,1.063465613,1.01401344,0.511901967,0.488098033,0.337550728,-0.473249437,0.204760787
12.6,1.732401828,0.696714709,1.732401828,0.696714709,1.079140045,1.012249455,0.515991902,0.484008098,0.327786881,-0.470686561,0.206396761
12.68333333,1.718519317,0.69179847,1.718519317,0.69179847,1.070492413,1.005106703,0.515751045,0.484248955,0.333173625,-0.460308933,0.206300418
12.76666667,1.705664569,0.693407399,1.705664569,0.693407399,1.06248499,1.0074443,0.513295307,0.486704693,0.338161573,-0.463705203,0.205318123
12.85,1.753906887,0.694721879,1.753906887,0.694721879,1.092535881,1.009354094,0.519787379,0.480212621,0.319442406,-0.466479921,0.207914952
12.93333333,1.714003872,0.695155919,1.714003872,0.695155919,1.067679672,1.009984706,0.513884573,0.486115427,0.334925726,-0.467396131,0.205553829
13.01666667,1.723718418,0.696031853,1.723718418,0.696031853,1.073731014,1.011257341,0.51498178,0.48501822,0.33115625,-0.46924513,0.205992712
13.1,1.69276845,0.696292075,1.69276845,0.696292075,1.054451797,1.011635415,0.510361707,0.489638293,0.343165574,-0.469794429,0.204144683
13.18333333,1.707260625,0.693337717,1.707260625,0.693337717,1.063479198,1.00734306,0.51355407,0.48644593,0.337542266,-0.463558111,0.205421628
13.26666667,1.738491295,0.69511538,1.738491295,0.69511538,1.082933268,1.009925808,0.517442039,0.482557961,0.325424023,-0.467310559,0.206976816
13.35,1.737826059,0.69767299,1.737826059,0.69767299,1.082518883,1.013641731,0.516429359,0.483570641,0.32568215,-0.472709385,0.206571744
13.43333333,1.729783188,0.693537635,1.729783188,0.693537635,1.077508854,1.007633518,0.516755531,0.483244469,0.328802975,-0.463980116,0.206702212
13.51666667,1.707583947,0.6934336,1.707583947,0.6934336,1.063680601,1.007482367,0.513566831,0.486433169,0.337416809,-0.463760509,0.205426732
13.6,1.745055939,0.692214674,1.745055939,0.692214674,1.087022488,1.005711401,0.519427001,0.480572999,0.322876785,-0.461187492,0.2077708
13.68333333,1.695084498,0.699256009,1.695084498,0.699256009,1.0558945,1.015941684,0.509641886,0.490358114,0.342266892,-0.476050962,0.203856754
13.76666667,1.671227526,0.693733623,1.671227526,0.693733623,1.041033621,1.007918268,0.508081047,0.491918953,0.351523965,-0.464393825,0.203232419
13.85,1.680720483,0.692946813,1.680720483,0.692946813,1.046946931,1.006775119,0.509780246,0.490219754,0.347840472,-0.462732956,0.203912098
13.93333333,1.765882081,0.693909729,1.765882081,0.693909729,1.099995415,1.00817413,0.521777491,0.478222509,0.314795746,-0.464765564,0.208710996
14.01666667,1.699532104,0.696172313,1.699532104,0.696172313,1.058664982,1.011461414,0.511401132,0.488598868,0.340541116,-0.469541625,0.204560453
14.1,1.706969584,0.695425691,1.706969584,0.695425691,1.063297905,1.010376654,0.512760259,0.487239741,0.337655196,-0.467965589,0.205104104
14.18333333,1.720454188,0.696494382,1.720454188,0.696494382,1.071697674,1.011929345,0.514342377,0.485657623,0.332422849,-0.470221477,0.205736951
14.26666667,1.730738482,0.694813595,1.730738482,0.694813595,1.078103921,1.009487346,0.516434389,0.483565611,0.328432299,-0.466673523,0.206573756
14.35,1.70791135,0.696707746,1.70791135,0.696707746,1.063884545,1.012239339,0.512437891,0.487562109,0.337289769,-0.470671864,0.204975157
14.43333333,1.718130842,0.694747234,1.718130842,0.694747234,1.070250426,1.009390932,0.514632209,0.485367791,0.333324363,-0.466533444,0.205852884
14.51666667,1.747324062,0.692363108,1.747324062,0.692363108,1.088435336,1.00592706,0.519697708,0.480302292,0.321996699,-0.46150082,0.207879083
14.6,1.742925299,0.694590369,1.742925299,0.694590369,1.085695279,1.009163024,0.51826669,0.48173331,0.323703524,-0.466202318,0.207306676
14.68333333,1.771077878,0.692268435,1.771077878,0.692268435,1.103231958,1.005789511,0.523101341,0.476898659,0.312779653,-0.461300977,0.209240536
14.76666667,1.745013367,0.693803553,1.745013367,0.693803553,1.086995969,1.008019868,0.518848569,0.481151431,0.322893304,-0.464541439,0.207539428
14.85,1.710081392,0.688401383,1.710081392,0.688401383,1.065236298,1.000171112,0.515751175,0.484248825,0.336447741,-0.453138065,0.20630047
14.93333333,1.72647759,0.694174413,1.72647759,0.694174413,1.075449745,1.008558687,0.516048653,0.483951347,0.330085626,-0.465324283,0.206419461
15.01666667,1.735903993,0.698067904,1.735903993,0.698067904,1.081321598,1.014215498,0.516011671,0.483988329,0.326427958,-0.473543005,0.206404668
15.1,1.719771474,0.693777679,1.719771474,0.693777679,1.071272401,1.007982276,0.515219426,0.484780574,0.332687759,-0.464486821,0.20608777
15.18333333,1.718129126,0.695184924,1.718129126,0.695184924,1.070249357,1.010026847,0.514474643,0.485525357,0.333325029,-0.467457357,0.205789857
15.26666667,1.722894816,0.692485304,1.722894816,0.692485304,1.073217979,1.006104598,0.51613828,0.48386172,0.331475828,-0.461758763,0.206455312
15.35,1.710422103,0.69433904,1.710422103,0.69433904,1.065448532,1.008797871,0.513655721,0.486344279,0.336315537,-0.465671791,0.205462289
15.43333333,1.721915111,0.696269972,1.721915111,0.696269972,1.072607706,1.011603302,0.514634892,0.485365108,0.331855976,-0.469747773,0.205853957
15.51666667,1.702153803,0.694671855,1.702153803,0.694671855,1.06029808,1.009281415,0.51232537,0.48767463,0.339523834,-0.466374327,0.204930148
15.6,1.69586326,0.6956966,1.69586326,0.6956966,1.056379603,1.010770256,0.51103194,0.48896806,0.341964714,-0.468537449,0.204412776
15.68333333,1.715972936,0.691486712,1.715972936,0.691486712,1.068906233,1.004653753,0.515493277,0.484506723,0.334161682,-0.459650847,0.206197311
15.76666667,1.685794097,0.695636883,1.685794097,0.695636883,1.050107364,1.010683494,0.509565228,0.490434772,0.345871789,-0.468411393,0.203826091
15.85,1.710245208,0.696311735,1.710245208,0.696311735,1.065338341,1.011663978,0.512921113,0.487078887,0.336384177,-0.469835929,0.205168445
15.93333333,1.704385511,0.692133592,1.704385511,0.692133592,1.061688245,1.005593598,0.513567247,0.486432753,0.338657878,-0.461016337,0.205426899
16.01666667,1.702274254,0.694103866,1.702274254,0.694103866,1.06037311,1.00845619,0.512547415,0.487452585,0.339477096,-0.465175366,0.205018966
